m_B,deltaE,nFlux_pi0,nFlux_eta
4.99629,560,46,1
4.99629,570,34,3
4.99629,580,30,4
4.99629,590,30,2
4.99629,600,28,0
4.99629,610,31,5
4.99629,620,28,6
4.99629,630,21,3
4.99629,640,13,1
4.99629,650,24,2
4.99629,660,21,3
4.99629,670,21,4
4.99629,680,27,8
4.99629,690,11,5
4.99629,700,21,4
4.99629,710,24,1
4.99629,720,22,1
4.99629,730,8,6
4.99629,740,20,11
4.99629,750,11,9
4.99629,760,16,3
4.99629,770,16,3
4.99629,780,14,12
4.99629,790,21,3
4.99629,800,15,2
4.99629,810,16,6
4.99629,820,11,9
4.99629,830,6,2
4.99629,840,6,8
4.99629,850,0,13
4.99629,860,4,9
4.99629,870,9,3
4.99629,880,6,3
4.99629,890,7,4
4.99629,900,9,8
4.99629,910,4,8
4.99629,920,4,14
4.99629,930,11,12
4.99629,940,9,4
4.99629,950,7,8
4.99629,960,8,18
4.99629,970,12,3
4.99629,980,6,4
4.99629,990,7,2
5.32373,0,0,0
5.32373,10,0,0
5.32373,20,0,0
5.32373,30,0,0
5.32373,40,0,0
5.32373,50,0,0
5.32373,60,0,0
5.32373,70,48,0
5.32373,80,38,0
5.32373,90,24,0
5.32373,100,30,0
5.32373,110,34,0
5.32373,120,36,0
5.32373,130,31,0
5.32373,140,22,0
5.32373,150,28,0
5.32373,160,22,0
5.32373,170,47,0
5.32373,180,42,0
5.32373,190,27,0
5.32373,200,33,0
5.32373,210,23,0
5.32373,220,35,0
5.32373,230,28,0
5.32373,240,39,0
5.32373,250,28,0
5.32373,260,27,0
5.32373,270,43,0
5.32373,280,29,4
5.32373,290,42,4
5.32373,300,29,5
5.32373,310,48,2
5.32373,320,27,2
5.32373,330,43,1
5.32373,340,25,4
5.32373,350,32,4
5.32373,360,37,0
5.32373,370,32,6
5.32373,380,27,2
5.32373,390,39,0
5.32373,400,21,4
5.32373,410,25,4
5.32373,420,30,8
5.32373,430,22,4
5.32373,440,28,2
5.32373,450,23,1
5.32373,460,25,3
5.32373,470,12,6
5.32373,480,33,0
5.32373,490,32,1
5.32373,500,41,2
5.32373,510,43,4
5.32373,520,33,6
5.32373,530,26,6
5.32373,540,30,3
5.32373,550,38,6
5.32373,560,36,4
5.32373,570,36,0
5.32373,580,21,5
5.32373,590,33,4
5.32373,600,30,3
5.32373,610,33,10
5.32373,620,23,5
5.32373,630,20,4
5.32373,640,22,2
5.32373,650,17,1
5.32373,660,20,4
5.32373,670,15,7
5.32373,680,18,8
5.32373,690,14,8
5.32373,700,24,6
5.32373,710,14,4
5.32373,720,13,1
5.32373,730,8,5
5.32373,740,11,1
5.32373,750,18,5
5.32373,760,16,6
5.32373,770,10,3
5.32373,780,10,7
5.32373,790,20,2
5.32373,800,9,3
5.32373,810,15,8
5.32373,820,10,7
5.32373,830,2,6
5.32373,840,11,14
5.32373,850,8,17
5.32373,860,6,2
5.32373,870,7,4
5.32373,880,5,6
5.32373,890,6,10
5.32373,900,5,7
5.32373,910,5,7
5.32373,920,6,9
5.32373,930,4,9
5.32373,940,5,7
5.32373,950,6,11
5.32373,960,5,16
5.32373,970,11,5
5.32373,980,8,3
5.32373,990,8,5
5.67262,0,0,0
5.67262,10,0,0
5.67262,20,0,0
5.67262,30,0,0
5.67262,40,0,0
5.67262,50,0,0
5.67262,60,0,0
5.67262,70,50,0
5.67262,80,43,0
5.67262,90,37,0
5.67262,100,18,0
5.67262,110,28,0
5.67262,120,37,0
5.67262,130,35,0
5.67262,140,28,0
5.67262,150,19,0
5.67262,160,21,0
5.67262,170,35,0
5.67262,180,31,0
5.67262,190,16,0
5.67262,200,26,0
5.67262,210,27,0
5.67262,220,42,0
5.67262,230,22,0
5.67262,240,48,0
5.67262,250,44,0
5.67262,260,40,0
5.67262,270,36,0
5.67262,280,35,3
5.67262,290,39,3
5.67262,300,24,4
5.67262,310,49,3
5.67262,320,22,0
5.67262,330,44,3
5.67262,340,33,7
5.67262,350,39,4
5.67262,360,42,0
5.67262,370,42,4
5.67262,380,23,1
5.67262,390,28,1
5.67262,400,33,3
5.67262,410,36,3
5.67262,420,32,4
5.67262,430,23,4
5.67262,440,34,4
5.67262,450,18,8
5.67262,460,33,1
5.67262,470,29,13
5.67262,480,35,0
5.67262,490,32,2
5.67262,500,36,7
5.67262,510,34,2
5.67262,520,39,10
5.67262,530,42,5
5.67262,540,20,7
5.67262,550,44,1
5.67262,560,25,1
5.67262,570,28,0
5.67262,580,24,4
5.67262,590,28,4
5.67262,600,24,6
5.67262,610,27,9
5.67262,620,14,2
5.67262,630,17,4
5.67262,640,24,3
5.67262,650,19,5
5.67262,660,21,4
5.67262,670,24,11
5.67262,680,30,8
5.67262,690,9,3
5.67262,700,19,6
5.67262,710,24,3
5.67262,720,25,3
5.67262,730,15,7
5.67262,740,20,6
5.67262,750,10,4
5.67262,760,14,5
5.67262,770,12,2
5.67262,780,12,9
5.67262,790,18,7
5.67262,800,14,2
5.67262,810,14,1
5.67262,820,13,6
5.67262,830,10,6
5.67262,840,9,12
5.67262,850,2,10
5.67262,860,8,11
5.67262,870,1,3
5.67262,880,8,13
5.67262,890,3,7
5.67262,900,2,5
5.67262,910,4,13
5.67262,920,3,9
5.67262,930,4,10
5.67262,940,6,6
5.67262,950,13,12
5.67262,960,3,17
5.67262,970,18,9
5.67262,980,6,5
5.67262,990,10,5
6.04438,0,0,0
6.04438,10,0,0
6.04438,20,0,0
6.04438,30,0,0
6.04438,40,0,0
6.04438,50,0,0
6.04438,60,0,0
6.04438,70,34,0
6.04438,80,44,0
6.04438,90,28,0
6.04438,100,29,0
6.04438,110,24,0
6.04438,120,43,0
6.04438,130,31,0
6.04438,140,33,0
6.04438,150,17,0
6.04438,160,17,0
6.04438,170,43,0
6.04438,180,47,0
6.04438,190,28,0
6.04438,200,29,0
6.04438,210,28,0
6.04438,220,25,0
6.04438,230,32,0
6.04438,240,41,0
6.04438,250,49,0
6.04438,260,34,0
6.04438,270,42,0
6.04438,280,38,1
6.04438,290,38,0
6.04438,300,27,9
6.04438,310,40,0
6.04438,320,33,1
6.04438,330,44,2
6.04438,340,19,4
6.04438,350,34,4
6.04438,360,43,2
6.04438,370,22,2
6.04438,380,29,2
6.04438,390,29,0
6.04438,400,36,4
6.04438,410,36,2
6.04438,420,24,9
6.04438,430,22,1
6.04438,440,34,5
6.04438,450,15,7
6.04438,460,34,2
6.04438,470,13,9
6.04438,480,27,3
6.04438,490,42,6
6.04438,500,29,4
6.04438,510,26,4
6.04438,520,37,7
6.04438,530,32,6
6.04438,540,19,2
6.04438,550,43,2
6.04438,560,24,5
6.04438,570,40,2
6.04438,580,34,4
6.04438,590,39,5
6.04438,600,28,6
6.04438,610,30,5
6.04438,620,15,2
6.04438,630,17,0
6.04438,640,25,4
6.04438,650,14,1
6.04438,660,18,9
6.04438,670,21,4
6.04438,680,16,4
6.04438,690,20,3
6.04438,700,16,3
6.04438,710,20,4
6.04438,720,18,4
6.04438,730,20,3
6.04438,740,15,4
6.04438,750,17,3
6.04438,760,20,2
6.04438,770,13,5
6.04438,780,12,6
6.04438,790,18,6
6.04438,800,16,1
6.04438,810,15,10
6.04438,820,9,5
6.04438,830,9,7
6.04438,840,7,14
6.04438,850,7,13
6.04438,860,4,11
6.04438,870,5,4
6.04438,880,3,13
6.04438,890,9,9
6.04438,900,4,5
6.04438,910,4,4
6.04438,920,1,4
6.04438,930,2,10
6.04438,940,7,1
6.04438,950,6,8
6.04438,960,4,15
6.04438,970,8,6
6.04438,980,11,3
6.04438,990,12,2
6.4405,0,0,0
6.4405,10,0,0
6.4405,20,0,0
6.4405,30,0,0
6.4405,40,0,0
6.4405,50,0,0
6.4405,60,0,0
6.4405,70,47,0
6.4405,80,29,0
6.4405,90,36,0
6.4405,100,19,0
6.4405,110,39,0
6.4405,120,36,0
6.4405,130,29,0
6.4405,140,26,0
6.4405,150,35,0
6.4405,160,21,0
6.4405,170,44,0
6.4405,180,40,0
6.4405,190,23,0
6.4405,200,32,0
6.4405,210,16,0
6.4405,220,29,0
6.4405,230,39,0
6.4405,240,42,0
6.4405,250,33,0
6.4405,260,25,0
6.4405,270,41,0
6.4405,280,24,1
6.4405,290,51,3
6.4405,300,34,6
6.4405,310,50,2
6.4405,320,42,1
6.4405,330,51,0
6.4405,340,40,11
6.4405,350,45,8
6.4405,360,36,1
6.4405,370,34,4
6.4405,380,35,3
6.4405,390,49,1
6.4405,400,30,4
6.4405,410,34,2
6.4405,420,40,4
6.4405,430,28,1
6.4405,440,36,7
6.4405,450,18,5
6.4405,460,29,1
6.4405,470,20,4
6.4405,480,38,2
6.4405,490,31,2
6.4405,500,31,2
6.4405,510,36,8
6.4405,520,27,11
6.4405,530,31,7
6.4405,540,27,1
6.4405,550,44,4
6.4405,560,38,2
6.4405,570,26,2
6.4405,580,37,9
6.4405,590,29,1
6.4405,600,38,7
6.4405,610,26,7
6.4405,620,18,11
6.4405,630,23,4
6.4405,640,21,2
6.4405,650,25,6
6.4405,660,21,4
6.4405,670,20,1
6.4405,680,20,4
6.4405,690,19,2
6.4405,700,15,6
6.4405,710,21,1
6.4405,720,23,2
6.4405,730,12,6
6.4405,740,6,5
6.4405,750,12,6
6.4405,760,16,5
6.4405,770,9,2
6.4405,780,13,9
6.4405,790,12,7
6.4405,800,12,4
6.4405,810,10,10
6.4405,820,13,7
6.4405,830,14,7
6.4405,840,8,14
6.4405,850,4,8
6.4405,860,10,8
6.4405,870,6,4
6.4405,880,4,7
6.4405,890,10,2
6.4405,900,4,9
6.4405,910,7,5
6.4405,920,7,9
6.4405,930,2,8
6.4405,940,4,5
6.4405,950,8,8
6.4405,960,7,18
6.4405,970,15,14
6.4405,980,8,5
6.4405,990,8,0
6.86258,0,0,0
6.86258,10,0,0
6.86258,20,0,0
6.86258,30,0,0
6.86258,40,0,0
6.86258,50,0,0
6.86258,60,0,0
6.86258,70,61,0
6.86258,80,37,0
6.86258,90,31,0
6.86258,100,24,0
6.86258,110,32,0
6.86258,120,39,0
6.86258,130,32,0
6.86258,140,26,0
6.86258,150,24,0
6.86258,160,20,0
6.86258,170,35,0
6.86258,180,49,0
6.86258,190,22,0
6.86258,200,34,0
6.86258,210,27,0
6.86258,220,31,0
6.86258,230,33,0
6.86258,240,41,0
6.86258,250,34,0
6.86258,260,39,0
6.86258,270,36,0
6.86258,280,43,6
6.86258,290,30,3
6.86258,300,56,8
6.86258,310,42,1
6.86258,320,35,2
6.86258,330,39,4
6.86258,340,32,6
6.86258,350,46,3
6.86258,360,41,2
6.86258,370,36,4
6.86258,380,27,4
6.86258,390,43,1
6.86258,400,35,1
6.86258,410,40,5
6.86258,420,31,5
6.86258,430,29,2
6.86258,440,24,1
6.86258,450,21,3
6.86258,460,30,1
6.86258,470,30,3
6.86258,480,31,0
6.86258,490,31,3
6.86258,500,36,2
6.86258,510,33,4
6.86258,520,45,10
6.86258,530,34,7
6.86258,540,27,3
6.86258,550,33,3
6.86258,560,23,4
6.86258,570,41,6
6.86258,580,25,8
6.86258,590,39,3
6.86258,600,28,2
6.86258,610,23,8
6.86258,620,16,5
6.86258,630,13,3
6.86258,640,18,5
6.86258,650,26,4
6.86258,660,22,3
6.86258,670,29,4
6.86258,680,27,8
6.86258,690,14,7
6.86258,700,12,2
6.86258,710,17,3
6.86258,720,12,3
6.86258,730,12,5
6.86258,740,15,0
6.86258,750,11,5
6.86258,760,11,6
6.86258,770,13,8
6.86258,780,14,7
6.86258,790,14,2
6.86258,800,10,3
6.86258,810,13,14
6.86258,820,10,2
6.86258,830,10,7
6.86258,840,8,13
6.86258,850,8,7
6.86258,860,6,5
6.86258,870,7,4
6.86258,880,3,7
6.86258,890,6,9
6.86258,900,11,11
6.86258,910,12,10
6.86258,920,5,7
6.86258,930,6,9
6.86258,940,3,6
6.86258,950,3,12
6.86258,960,8,22
6.86258,970,11,6
6.86258,980,11,9
6.86258,990,11,4
7.31232,0,0,0
7.31232,10,0,0
7.31232,20,0,0
7.31232,30,0,0
7.31232,40,0,0
7.31232,50,0,0
7.31232,60,0,0
7.31232,70,46,0
7.31232,80,30,0
7.31232,90,30,0
7.31232,100,20,0
7.31232,110,36,0
7.31232,120,47,0
7.31232,130,29,0
7.31232,140,24,0
7.31232,150,34,0
7.31232,160,32,0
7.31232,170,28,0
7.31232,180,41,0
7.31232,190,33,0
7.31232,200,20,0
7.31232,210,33,0
7.31232,220,37,0
7.31232,230,30,0
7.31232,240,50,0
7.31232,250,42,0
7.31232,260,43,0
7.31232,270,36,1
7.31232,280,29,3
7.31232,290,41,2
7.31232,300,37,3
7.31232,310,40,1
7.31232,320,44,2
7.31232,330,42,3
7.31232,340,38,4
7.31232,350,47,4
7.31232,360,31,1
7.31232,370,52,8
7.31232,380,25,2
7.31232,390,43,2
7.31232,400,33,4
7.31232,410,36,8
7.31232,420,25,5
7.31232,430,33,1
7.31232,440,41,4
7.31232,450,16,6
7.31232,460,29,0
7.31232,470,30,7
7.31232,480,41,2
7.31232,490,39,2
7.31232,500,24,1
7.31232,510,37,6
7.31232,520,26,9
7.31232,530,21,3
7.31232,540,38,6
7.31232,550,48,3
7.31232,560,33,2
7.31232,570,30,2
7.31232,580,21,8
7.31232,590,27,1
7.31232,600,37,1
7.31232,610,23,7
7.31232,620,22,6
7.31232,630,19,3
7.31232,640,21,2
7.31232,650,18,2
7.31232,660,29,1
7.31232,670,29,6
7.31232,680,24,8
7.31232,690,12,2
7.31232,700,20,3
7.31232,710,26,1
7.31232,720,20,3
7.31232,730,24,4
7.31232,740,17,6
7.31232,750,20,4
7.31232,760,10,4
7.31232,770,16,4
7.31232,780,12,8
7.31232,790,13,8
7.31232,800,12,1
7.31232,810,11,11
7.31232,820,7,2
7.31232,830,8,7
7.31232,840,7,15
7.31232,850,7,12
7.31232,860,6,4
7.31232,870,6,3
7.31232,880,2,13
7.31232,890,6,4
7.31232,900,10,11
7.31232,910,7,8
7.31232,920,12,11
7.31232,930,6,16
7.31232,940,3,5
7.31232,950,4,15
7.31232,960,12,14
7.31232,970,13,6
7.31232,980,12,3
7.31232,990,5,2
7.79154,0,0,0
7.79154,10,0,0
7.79154,20,0,0
7.79154,30,0,0
7.79154,40,0,0
7.79154,50,0,0
7.79154,60,6,0
7.79154,70,40,0
7.79154,80,39,0
7.79154,90,37,0
7.79154,100,25,0
7.79154,110,40,0
7.79154,120,32,0
7.79154,130,30,0
7.79154,140,43,0
7.79154,150,32,0
7.79154,160,28,0
7.79154,170,49,0
7.79154,180,27,0
7.79154,190,27,0
7.79154,200,18,0
7.79154,210,34,0
7.79154,220,27,0
7.79154,230,21,0
7.79154,240,33,0
7.79154,250,33,0
7.79154,260,44,0
7.79154,270,44,0
7.79154,280,32,5
7.79154,290,31,3
7.79154,300,37,2
7.79154,310,44,0
7.79154,320,46,1
7.79154,330,47,0
7.79154,340,21,5
7.79154,350,42,3
7.79154,360,33,1
7.79154,370,36,3
7.79154,380,26,4
7.79154,390,38,2
7.79154,400,22,1
7.79154,410,29,1
7.79154,420,35,4
7.79154,430,29,2
7.79154,440,26,1
7.79154,450,23,4
7.79154,460,19,2
7.79154,470,26,7
7.79154,480,34,0
7.79154,490,45,2
7.79154,500,31,3
7.79154,510,24,6
7.79154,520,34,10
7.79154,530,39,3
7.79154,540,17,1
7.79154,550,38,10
7.79154,560,27,5
7.79154,570,27,2
7.79154,580,32,4
7.79154,590,31,2
7.79154,600,37,2
7.79154,610,27,2
7.79154,620,17,7
7.79154,630,25,3
7.79154,640,18,3
7.79154,650,26,3
7.79154,660,18,3
7.79154,670,36,6
7.79154,680,17,10
7.79154,690,19,3
7.79154,700,12,6
7.79154,710,18,7
7.79154,720,18,4
7.79154,730,15,6
7.79154,740,22,5
7.79154,750,19,9
7.79154,760,13,7
7.79154,770,18,3
7.79154,780,18,12
7.79154,790,13,6
7.79154,800,17,3
7.79154,810,7,9
7.79154,820,8,5
7.79154,830,8,2
7.79154,840,8,14
7.79154,850,7,13
7.79154,860,4,6
7.79154,870,4,10
7.79154,880,3,9
7.79154,890,10,3
7.79154,900,7,7
7.79154,910,5,14
7.79154,920,1,4
7.79154,930,6,11
7.79154,940,3,8
7.79154,950,9,10
7.79154,960,13,10
7.79154,970,12,6
7.79154,980,11,3
7.79154,990,11,2
8.30216,0,0,0
8.30216,10,0,0
8.30216,20,0,0
8.30216,30,0,0
8.30216,40,0,0
8.30216,50,1,0
8.30216,60,10,0
8.30216,70,51,0
8.30216,80,41,0
8.30216,90,33,0
8.30216,100,19,0
8.30216,110,38,0
8.30216,120,37,0
8.30216,130,31,0
8.30216,140,35,0
8.30216,150,25,1
8.30216,160,28,0
8.30216,170,42,0
8.30216,180,26,0
8.30216,190,27,0
8.30216,200,30,0
8.30216,210,43,0
8.30216,220,33,0
8.30216,230,38,0
8.30216,240,36,0
8.30216,250,42,0
8.30216,260,61,0
8.30216,270,37,0
8.30216,280,46,4
8.30216,290,33,4
8.30216,300,43,4
8.30216,310,44,1
8.30216,320,40,4
8.30216,330,36,1
8.30216,340,33,6
8.30216,350,28,6
8.30216,360,30,3
8.30216,370,30,1
8.30216,380,32,1
8.30216,390,44,1
8.30216,400,22,3
8.30216,410,25,9
8.30216,420,33,2
8.30216,430,28,1
8.30216,440,21,5
8.30216,450,23,4
8.30216,460,33,5
8.30216,470,25,5
8.30216,480,21,1
8.30216,490,36,4
8.30216,500,42,1
8.30216,510,35,4
8.30216,520,42,9
8.30216,530,30,3
8.30216,540,24,6
8.30216,550,37,5
8.30216,560,23,5
8.30216,570,31,2
8.30216,580,25,3
8.30216,590,28,4
8.30216,600,20,5
8.30216,610,51,2
8.30216,620,13,8
8.30216,630,20,3
8.30216,640,17,2
8.30216,650,21,1
8.30216,660,16,5
8.30216,670,24,6
8.30216,680,18,9
8.30216,690,21,3
8.30216,700,26,5
8.30216,710,13,4
8.30216,720,20,2
8.30216,730,17,5
8.30216,740,15,5
8.30216,750,13,4
8.30216,760,16,4
8.30216,770,6,2
8.30216,780,8,11
8.30216,790,17,2
8.30216,800,14,2
8.30216,810,4,18
8.30216,820,11,3
8.30216,830,7,7
8.30216,840,4,15
8.30216,850,2,6
8.30216,860,5,5
8.30216,870,4,6
8.30216,880,6,12
8.30216,890,4,2
8.30216,900,9,5
8.30216,910,8,19
8.30216,920,2,6
8.30216,930,5,6
8.30216,940,5,8
8.30216,950,7,14
8.30216,960,8,16
8.30216,970,10,4
8.30216,980,7,3
8.30216,990,11,1
8.84624,0,0,0
8.84624,10,0,0
8.84624,20,0,0
8.84624,30,0,0
8.84624,40,0,0
8.84624,50,0,0
8.84624,60,8,0
8.84624,70,33,0
8.84624,80,35,0
8.84624,90,30,0
8.84624,100,15,0
8.84624,110,39,0
8.84624,120,42,0
8.84624,130,32,0
8.84624,140,42,0
8.84624,150,33,0
8.84624,160,24,0
8.84624,170,39,0
8.84624,180,34,0
8.84624,190,38,0
8.84624,200,27,0
8.84624,210,39,0
8.84624,220,39,0
8.84624,230,29,0
8.84624,240,39,0
8.84624,250,32,0
8.84624,260,52,0
8.84624,270,22,1
8.84624,280,34,3
8.84624,290,21,4
8.84624,300,49,5
8.84624,310,48,1
8.84624,320,39,2
8.84624,330,37,2
8.84624,340,46,2
8.84624,350,37,2
8.84624,360,31,2
8.84624,370,28,0
8.84624,380,38,0
8.84624,390,32,3
8.84624,400,24,4
8.84624,410,32,9
8.84624,420,25,4
8.84624,430,29,3
8.84624,440,20,3
8.84624,450,23,1
8.84624,460,28,9
8.84624,470,22,5
8.84624,480,27,1
8.84624,490,44,4
8.84624,500,36,3
8.84624,510,37,4
8.84624,520,38,9
8.84624,530,18,6
8.84624,540,30,5
8.84624,550,34,5
8.84624,560,24,1
8.84624,570,33,3
8.84624,580,33,1
8.84624,590,21,6
8.84624,600,33,3
8.84624,610,37,10
8.84624,620,23,5
8.84624,630,28,6
8.84624,640,16,2
8.84624,650,21,8
8.84624,660,25,6
8.84624,670,18,2
8.84624,680,17,8
8.84624,690,24,4
8.84624,700,22,6
8.84624,710,26,5
8.84624,720,23,3
8.84624,730,18,5
8.84624,740,13,8
8.84624,750,16,1
8.84624,760,11,3
8.84624,770,11,9
8.84624,780,12,14
8.84624,790,15,3
8.84624,800,11,4
8.84624,810,8,13
8.84624,820,11,4
8.84624,830,9,12
8.84624,840,9,17
8.84624,850,8,3
8.84624,860,11,5
8.84624,870,6,4
8.84624,880,3,13
8.84624,890,5,3
8.84624,900,9,12
8.84624,910,10,7
8.84624,920,9,11
8.84624,930,5,14
8.84624,940,5,8
8.84624,950,7,10
8.84624,960,10,19
8.84624,970,3,5
8.84624,980,8,5
8.84624,990,12,5
9.42598,0,0,0
9.42598,10,0,0
9.42598,20,0,0
9.42598,30,0,0
9.42598,40,0,0
9.42598,50,0,0
9.42598,60,16,0
9.42598,70,45,0
9.42598,80,44,0
9.42598,90,21,0
9.42598,100,22,0
9.42598,110,32,0
9.42598,120,34,0
9.42598,130,32,0
9.42598,140,34,0
9.42598,150,27,0
9.42598,160,29,0
9.42598,170,34,0
9.42598,180,22,0
9.42598,190,27,0
9.42598,200,25,0
9.42598,210,34,0
9.42598,220,37,0
9.42598,230,40,0
9.42598,240,41,0
9.42598,250,43,0
9.42598,260,36,0
9.42598,270,32,1
9.42598,280,50,2
9.42598,290,21,6
9.42598,300,36,6
9.42598,310,44,1
9.42598,320,47,1
9.42598,330,34,3
9.42598,340,28,4
9.42598,350,42,6
9.42598,360,41,3
9.42598,370,34,2
9.42598,380,32,1
9.42598,390,33,1
9.42598,400,25,5
9.42598,410,25,11
9.42598,420,43,3
9.42598,430,29,0
9.42598,440,27,3
9.42598,450,26,5
9.42598,460,33,3
9.42598,470,40,1
9.42598,480,27,1
9.42598,490,34,4
9.42598,500,40,4
9.42598,510,29,2
9.42598,520,43,9
9.42598,530,22,4
9.42598,540,35,3
9.42598,550,38,3
9.42598,560,32,1
9.42598,570,29,3
9.42598,580,26,3
9.42598,590,26,3
9.42598,600,25,9
9.42598,610,33,6
9.42598,620,20,4
9.42598,630,18,6
9.42598,640,24,5
9.42598,650,32,2
9.42598,660,25,5
9.42598,670,26,8
9.42598,680,12,8
9.42598,690,20,7
9.42598,700,28,2
9.42598,710,23,4
9.42598,720,19,6
9.42598,730,10,5
9.42598,740,16,5
9.42598,750,11,3
9.42598,760,13,8
9.42598,770,17,7
9.42598,780,14,12
9.42598,790,20,2
9.42598,800,12,2
9.42598,810,8,10
9.42598,820,13,5
9.42598,830,14,5
9.42598,840,4,11
9.42598,850,6,9
9.42598,860,12,11
9.42598,870,5,2
9.42598,880,7,7
9.42598,890,5,8
9.42598,900,6,6
9.42598,910,6,12
9.42598,920,9,7
9.42598,930,4,5
9.42598,940,3,9
9.42598,950,9,8
9.42598,960,5,15
9.42598,970,9,6
9.42598,980,7,1
9.42598,990,9,2
10.0437,0,0,0
10.0437,10,0,0
10.0437,20,0,0
10.0437,30,0,0
10.0437,40,0,0
10.0437,50,0,0
10.0437,60,20,0
10.0437,70,44,0
10.0437,80,42,0
10.0437,90,30,0
10.0437,100,18,0
10.0437,110,42,0
10.0437,120,35,0
10.0437,130,15,0
10.0437,140,28,0
10.0437,150,26,0
10.0437,160,26,0
10.0437,170,50,0
10.0437,180,27,0
10.0437,190,38,0
10.0437,200,14,0
10.0437,210,34,0
10.0437,220,43,0
10.0437,230,38,0
10.0437,240,33,0
10.0437,250,46,0
10.0437,260,42,0
10.0437,270,37,1
10.0437,280,32,5
10.0437,290,24,4
10.0437,300,48,3
10.0437,310,45,1
10.0437,320,53,1
10.0437,330,39,1
10.0437,340,38,3
10.0437,350,44,1
10.0437,360,26,6
10.0437,370,34,2
10.0437,380,24,2
10.0437,390,40,1
10.0437,400,33,1
10.0437,410,22,5
10.0437,420,32,2
10.0437,430,41,1
10.0437,440,31,3
10.0437,450,42,3
10.0437,460,22,5
10.0437,470,32,6
10.0437,480,42,3
10.0437,490,34,1
10.0437,500,33,3
10.0437,510,29,2
10.0437,520,29,7
10.0437,530,22,4
10.0437,540,27,4
10.0437,550,30,6
10.0437,560,32,1
10.0437,570,34,6
10.0437,580,28,7
10.0437,590,30,4
10.0437,600,38,6
10.0437,610,32,9
10.0437,620,22,6
10.0437,630,27,0
10.0437,640,23,2
10.0437,650,28,0
10.0437,660,15,9
10.0437,670,22,6
10.0437,680,22,6
10.0437,690,18,6
10.0437,700,24,6
10.0437,710,17,0
10.0437,720,14,3
10.0437,730,16,5
10.0437,740,11,6
10.0437,750,13,9
10.0437,760,10,3
10.0437,770,22,5
10.0437,780,11,7
10.0437,790,12,4
10.0437,800,13,1
10.0437,810,10,8
10.0437,820,8,4
10.0437,830,5,6
10.0437,840,6,16
10.0437,850,4,3
10.0437,860,7,7
10.0437,870,7,7
10.0437,880,7,6
10.0437,890,9,3
10.0437,900,1,12
10.0437,910,9,10
10.0437,920,11,9
10.0437,930,6,10
10.0437,940,5,14
10.0437,950,9,11
10.0437,960,16,6
10.0437,970,3,11
10.0437,980,12,2
10.0437,990,15,5
10.7019,0,0,0
10.7019,10,0,0
10.7019,20,0,0
10.7019,30,0,0
10.7019,40,0,0
10.7019,50,0,0
10.7019,60,27,0
10.7019,70,45,0
10.7019,80,42,0
10.7019,90,26,0
10.7019,100,29,0
10.7019,110,32,0
10.7019,120,28,0
10.7019,130,27,0
10.7019,140,24,0
10.7019,150,35,0
10.7019,160,18,0
10.7019,170,44,0
10.7019,180,28,0
10.7019,190,34,0
10.7019,200,18,0
10.7019,210,26,0
10.7019,220,30,0
10.7019,230,39,0
10.7019,240,39,0
10.7019,250,41,0
10.7019,260,30,0
10.7019,270,37,2
10.7019,280,44,4
10.7019,290,18,1
10.7019,300,67,7
10.7019,310,32,2
10.7019,320,53,1
10.7019,330,20,5
10.7019,340,32,3
10.7019,350,39,5
10.7019,360,29,2
10.7019,370,30,1
10.7019,380,46,1
10.7019,390,45,3
10.7019,400,24,2
10.7019,410,25,4
10.7019,420,22,6
10.7019,430,29,0
10.7019,440,21,8
10.7019,450,34,5
10.7019,460,35,3
10.7019,470,21,2
10.7019,480,22,0
10.7019,490,47,4
10.7019,500,33,3
10.7019,510,38,4
10.7019,520,37,3
10.7019,530,26,1
10.7019,540,42,4
10.7019,550,49,2
10.7019,560,24,3
10.7019,570,35,4
10.7019,580,29,8
10.7019,590,30,1
10.7019,600,24,4
10.7019,610,21,9
10.7019,620,18,2
10.7019,630,25,5
10.7019,640,21,5
10.7019,650,19,2
10.7019,660,26,6
10.7019,670,20,5
10.7019,680,13,7
10.7019,690,11,9
10.7019,700,20,2
10.7019,710,28,1
10.7019,720,10,4
10.7019,730,18,2
10.7019,740,14,8
10.7019,750,11,4
10.7019,760,13,3
10.7019,770,15,7
10.7019,780,13,11
10.7019,790,14,2
10.7019,800,12,5
10.7019,810,12,11
10.7019,820,4,2
10.7019,830,6,7
10.7019,840,7,10
10.7019,850,10,3
10.7019,860,7,8
10.7019,870,6,4
10.7019,880,5,8
10.7019,890,6,5
10.7019,900,8,9
10.7019,910,7,15
10.7019,920,6,1
10.7019,930,8,10
10.7019,940,9,5
10.7019,950,7,12
10.7019,960,9,14
10.7019,970,14,7
10.7019,980,9,2
10.7019,990,7,4
11.4033,0,0,0
11.4033,10,0,0
11.4033,20,0,0
11.4033,30,0,0
11.4033,40,0,0
11.4033,50,0,0
11.4033,60,36,0
11.4033,70,46,0
11.4033,80,44,0
11.4033,90,27,0
11.4033,100,18,0
11.4033,110,36,0
11.4033,120,32,0
11.4033,130,16,0
11.4033,140,30,0
11.4033,150,28,0
11.4033,160,22,0
11.4033,170,47,0
11.4033,180,31,0
11.4033,190,43,0
11.4033,200,18,0
11.4033,210,38,0
11.4033,220,29,0
11.4033,230,43,0
11.4033,240,36,0
11.4033,250,39,0
