m_B,deltaE,nFlux_pi0,nFlux_eta
4.99629,560,18,4
4.99629,570,23,0
4.99629,580,23,3
4.99629,590,22,7
4.99629,600,29,11
4.99629,610,33,6
4.99629,620,13,7
4.99629,630,17,7
4.99629,640,16,9
4.99629,650,20,5
4.99629,660,20,7
4.99629,670,19,6
4.99629,680,14,2
4.99629,690,27,7
4.99629,700,16,7
4.99629,710,17,11
4.99629,720,10,3
4.99629,730,6,3
4.99629,740,13,2
4.99629,750,20,6
4.99629,760,15,14
4.99629,770,18,4
4.99629,780,12,9
4.99629,790,11,3
4.99629,800,13,1
4.99629,810,13,7
4.99629,820,16,10
4.99629,830,18,8
4.99629,840,18,4
4.99629,850,21,1
4.99629,860,21,6
4.99629,870,8,4
4.99629,880,14,3
4.99629,890,18,7
4.99629,900,9,5
4.99629,910,3,6
4.99629,920,12,4
4.99629,930,13,7
4.99629,940,9,4
4.99629,950,7,12
4.99629,960,3,13
4.99629,970,14,4
4.99629,980,6,18
4.99629,990,6,12
5.32373,0,0,0
5.32373,10,0,0
5.32373,20,0,0
5.32373,30,0,0
5.32373,40,0,0
5.32373,50,0,0
5.32373,60,0,0
5.32373,70,31,0
5.32373,80,41,0
5.32373,90,38,0
5.32373,100,22,0
5.32373,110,20,0
5.32373,120,29,0
5.32373,130,29,0
5.32373,140,20,0
5.32373,150,31,0
5.32373,160,44,0
5.32373,170,41,0
5.32373,180,24,0
5.32373,190,28,0
5.32373,200,25,0
5.32373,210,50,0
5.32373,220,34,0
5.32373,230,41,0
5.32373,240,34,0
5.32373,250,32,0
5.32373,260,29,0
5.32373,270,43,0
5.32373,280,36,3
5.32373,290,32,2
5.32373,300,40,1
5.32373,310,44,1
5.32373,320,28,4
5.32373,330,32,2
5.32373,340,23,1
5.32373,350,30,2
5.32373,360,28,3
5.32373,370,47,3
5.32373,380,26,3
5.32373,390,49,3
5.32373,400,26,3
5.32373,410,26,5
5.32373,420,25,7
5.32373,430,21,5
5.32373,440,19,3
5.32373,450,31,4
5.32373,460,24,1
5.32373,470,15,4
5.32373,480,28,2
5.32373,490,34,5
5.32373,500,37,2
5.32373,510,34,6
5.32373,520,12,4
5.32373,530,14,3
5.32373,540,20,5
5.32373,550,26,6
5.32373,560,17,6
5.32373,570,23,1
5.32373,580,35,8
5.32373,590,25,7
5.32373,600,25,8
5.32373,610,38,6
5.32373,620,13,4
5.32373,630,15,5
5.32373,640,13,3
5.32373,650,23,3
5.32373,660,16,3
5.32373,670,16,5
5.32373,680,25,5
5.32373,690,29,7
5.32373,700,13,5
5.32373,710,12,4
5.32373,720,17,6
5.32373,730,14,3
5.32373,740,13,5
5.32373,750,20,3
5.32373,760,17,15
5.32373,770,12,12
5.32373,780,28,3
5.32373,790,18,2
5.32373,800,9,1
5.32373,810,11,9
5.32373,820,7,3
5.32373,830,14,3
5.32373,840,18,8
5.32373,850,14,2
5.32373,860,20,14
5.32373,870,12,8
5.32373,880,20,10
5.32373,890,16,4
5.32373,900,18,7
5.32373,910,10,3
5.32373,920,15,8
5.32373,930,7,7
5.32373,940,6,3
5.32373,950,11,10
5.32373,960,9,9
5.32373,970,3,7
5.32373,980,5,16
5.32373,990,8,11
5.67262,0,0,0
5.67262,10,0,0
5.67262,20,0,0
5.67262,30,0,0
5.67262,40,0,0
5.67262,50,0,0
5.67262,60,0,0
5.67262,70,45,0
5.67262,80,41,0
5.67262,90,29,0
5.67262,100,32,0
5.67262,110,17,0
5.67262,120,23,0
5.67262,130,26,0
5.67262,140,24,0
5.67262,150,35,0
5.67262,160,49,0
5.67262,170,38,0
5.67262,180,33,0
5.67262,190,30,0
5.67262,200,32,0
5.67262,210,34,0
5.67262,220,27,0
5.67262,230,36,0
5.67262,240,40,0
5.67262,250,35,0
5.67262,260,41,0
5.67262,270,47,0
5.67262,280,38,2
5.67262,290,32,5
5.67262,300,38,1
5.67262,310,34,1
5.67262,320,30,2
5.67262,330,36,2
5.67262,340,28,3
5.67262,350,22,6
5.67262,360,31,6
5.67262,370,45,5
5.67262,380,34,1
5.67262,390,47,5
5.67262,400,27,4
5.67262,410,18,5
5.67262,420,31,5
5.67262,430,23,4
5.67262,440,24,0
5.67262,450,32,12
5.67262,460,25,3
5.67262,470,17,7
5.67262,480,40,0
5.67262,490,28,5
5.67262,500,41,0
5.67262,510,30,7
5.67262,520,22,4
5.67262,530,17,5
5.67262,540,21,10
5.67262,550,21,5
5.67262,560,21,6
5.67262,570,21,3
5.67262,580,31,4
5.67262,590,27,4
5.67262,600,30,11
5.67262,610,32,6
5.67262,620,23,4
5.67262,630,11,9
5.67262,640,19,5
5.67262,650,20,7
5.67262,660,17,4
5.67262,670,19,2
5.67262,680,18,2
5.67262,690,17,2
5.67262,700,22,7
5.67262,710,15,2
5.67262,720,11,3
5.67262,730,11,1
5.67262,740,15,1
5.67262,750,20,5
5.67262,760,11,13
5.67262,770,20,6
5.67262,780,15,6
5.67262,790,10,1
5.67262,800,11,1
5.67262,810,14,6
5.67262,820,13,5
5.67262,830,10,7
5.67262,840,13,3
5.67262,850,10,4
5.67262,860,9,10
5.67262,870,15,8
5.67262,880,17,7
5.67262,890,16,8
5.67262,900,7,5
5.67262,910,9,3
5.67262,920,15,3
5.67262,930,8,2
5.67262,940,10,7
5.67262,950,10,9
5.67262,960,8,9
5.67262,970,5,4
5.67262,980,5,12
5.67262,990,3,9
6.04438,0,0,0
6.04438,10,0,0
6.04438,20,0,0
6.04438,30,0,0
6.04438,40,0,0
6.04438,50,0,0
6.04438,60,0,0
6.04438,70,47,0
6.04438,80,33,0
6.04438,90,31,0
6.04438,100,28,0
6.04438,110,16,0
6.04438,120,31,0
6.04438,130,34,0
6.04438,140,41,0
6.04438,150,40,0
6.04438,160,47,0
6.04438,170,37,0
6.04438,180,32,0
6.04438,190,26,0
6.04438,200,36,0
6.04438,210,34,0
6.04438,220,40,0
6.04438,230,44,0
6.04438,240,28,0
6.04438,250,28,0
6.04438,260,26,0
6.04438,270,53,0
6.04438,280,44,1
6.04438,290,38,3
6.04438,300,29,0
6.04438,310,47,0
6.04438,320,34,4
6.04438,330,42,0
6.04438,340,38,2
6.04438,350,26,1
6.04438,360,33,1
6.04438,370,51,1
6.04438,380,18,3
6.04438,390,45,3
6.04438,400,25,2
6.04438,410,27,5
6.04438,420,25,6
6.04438,430,18,6
6.04438,440,24,1
6.04438,450,38,2
6.04438,460,31,0
6.04438,470,21,3
6.04438,480,31,1
6.04438,490,41,3
6.04438,500,34,2
6.04438,510,34,7
6.04438,520,20,2
6.04438,530,15,9
6.04438,540,17,8
6.04438,550,22,4
6.04438,560,24,8
6.04438,570,41,4
6.04438,580,24,6
6.04438,590,24,6
6.04438,600,25,10
6.04438,610,33,5
6.04438,620,21,11
6.04438,630,13,4
6.04438,640,22,13
6.04438,650,23,3
6.04438,660,29,4
6.04438,670,20,2
6.04438,680,19,7
6.04438,690,30,4
6.04438,700,9,3
6.04438,710,9,4
6.04438,720,13,8
6.04438,730,15,3
6.04438,740,10,5
6.04438,750,16,9
6.04438,760,15,20
6.04438,770,18,10
6.04438,780,19,6
6.04438,790,8,2
6.04438,800,11,5
6.04438,810,17,7
6.04438,820,4,5
6.04438,830,15,7
6.04438,840,12,4
6.04438,850,25,2
6.04438,860,12,7
6.04438,870,8,13
6.04438,880,12,9
6.04438,890,18,10
6.04438,900,15,5
6.04438,910,6,8
6.04438,920,12,4
6.04438,930,6,4
6.04438,940,8,7
6.04438,950,8,15
6.04438,960,3,8
6.04438,970,4,2
6.04438,980,7,13
6.04438,990,10,15
6.4405,0,0,0
6.4405,10,0,0
6.4405,20,0,0
6.4405,30,0,0
6.4405,40,0,0
6.4405,50,0,0
6.4405,60,0,0
6.4405,70,42,0
6.4405,80,29,0
6.4405,90,44,0
6.4405,100,29,0
6.4405,110,28,0
6.4405,120,22,0
6.4405,130,35,0
6.4405,140,26,0
6.4405,150,42,0
6.4405,160,47,0
6.4405,170,31,0
6.4405,180,20,0
6.4405,190,19,0
6.4405,200,48,0
6.4405,210,43,0
6.4405,220,30,0
6.4405,230,43,0
6.4405,240,33,0
6.4405,250,34,0
6.4405,260,23,0
6.4405,270,35,1
6.4405,280,52,1
6.4405,290,36,2
6.4405,300,32,0
6.4405,310,32,0
6.4405,320,25,2
6.4405,330,41,2
6.4405,340,29,3
6.4405,350,24,5
6.4405,360,26,5
6.4405,370,35,2
6.4405,380,33,4
6.4405,390,39,4
6.4405,400,20,3
6.4405,410,27,5
6.4405,420,31,5
6.4405,430,21,4
6.4405,440,22,0
6.4405,450,37,5
6.4405,460,29,6
6.4405,470,21,1
6.4405,480,32,0
6.4405,490,45,1
6.4405,500,46,2
6.4405,510,35,3
6.4405,520,20,3
6.4405,530,18,8
6.4405,540,11,7
6.4405,550,31,6
6.4405,560,26,4
6.4405,570,18,3
6.4405,580,16,3
6.4405,590,23,5
6.4405,600,24,11
6.4405,610,24,4
6.4405,620,13,9
6.4405,630,12,6
6.4405,640,12,8
6.4405,650,23,6
6.4405,660,25,4
6.4405,670,15,2
6.4405,680,20,4
6.4405,690,23,3
6.4405,700,16,5
6.4405,710,11,5
6.4405,720,7,3
6.4405,730,14,3
6.4405,740,17,1
6.4405,750,12,5
6.4405,760,13,4
6.4405,770,22,6
6.4405,780,21,8
6.4405,790,15,0
6.4405,800,12,3
6.4405,810,15,9
6.4405,820,14,6
6.4405,830,10,2
6.4405,840,11,10
6.4405,850,29,4
6.4405,860,10,7
6.4405,870,9,9
6.4405,880,9,8
6.4405,890,16,4
6.4405,900,16,7
6.4405,910,9,6
6.4405,920,19,4
6.4405,930,8,5
6.4405,940,9,5
6.4405,950,7,13
6.4405,960,5,11
6.4405,970,4,12
6.4405,980,11,21
6.4405,990,4,11
6.86258,0,0,0
6.86258,10,0,0
6.86258,20,0,0
6.86258,30,0,0
6.86258,40,0,0
6.86258,50,0,0
6.86258,60,0,0
6.86258,70,37,0
6.86258,80,32,0
6.86258,90,38,0
6.86258,100,25,0
6.86258,110,17,0
6.86258,120,28,0
6.86258,130,23,0
6.86258,140,34,0
6.86258,150,36,0
6.86258,160,52,0
6.86258,170,43,0
6.86258,180,28,0
6.86258,190,31,0
6.86258,200,36,0
6.86258,210,42,0
6.86258,220,27,0
6.86258,230,34,0
6.86258,240,23,0
6.86258,250,33,0
6.86258,260,28,0
6.86258,270,35,0
6.86258,280,42,1
6.86258,290,26,3
6.86258,300,33,0
6.86258,310,36,2
6.86258,320,32,3
6.86258,330,27,3
6.86258,340,26,1
6.86258,350,33,3
6.86258,360,35,5
6.86258,370,38,3
6.86258,380,28,2
6.86258,390,40,2
6.86258,400,31,1
6.86258,410,28,6
6.86258,420,31,5
6.86258,430,23,2
6.86258,440,21,0
6.86258,450,31,2
6.86258,460,21,4
6.86258,470,25,2
6.86258,480,37,2
6.86258,490,35,3
6.86258,500,52,2
6.86258,510,25,5
6.86258,520,22,3
6.86258,530,18,4
6.86258,540,12,6
6.86258,550,21,3
6.86258,560,24,3
6.86258,570,31,4
6.86258,580,23,2
6.86258,590,33,9
6.86258,600,24,5
6.86258,610,30,3
6.86258,620,12,10
6.86258,630,10,5
6.86258,640,19,5
6.86258,650,22,3
6.86258,660,18,8
6.86258,670,24,5
6.86258,680,24,1
6.86258,690,20,6
6.86258,700,23,5
6.86258,710,13,3
6.86258,720,14,2
6.86258,730,9,4
6.86258,740,16,10
6.86258,750,25,7
6.86258,760,15,7
6.86258,770,14,5
6.86258,780,8,6
6.86258,790,7,1
6.86258,800,4,7
6.86258,810,12,6
6.86258,820,6,7
6.86258,830,20,5
6.86258,840,18,4
6.86258,850,13,3
6.86258,860,11,7
6.86258,870,12,8
6.86258,880,10,6
6.86258,890,20,7
6.86258,900,20,7
6.86258,910,17,4
6.86258,920,12,6
6.86258,930,4,6
6.86258,940,7,4
6.86258,950,7,12
6.86258,960,15,9
6.86258,970,6,7
6.86258,980,10,9
6.86258,990,10,9
7.31232,0,0,0
7.31232,10,0,0
7.31232,20,0,0
7.31232,30,0,0
7.31232,40,0,0
7.31232,50,0,0
7.31232,60,2,0
7.31232,70,51,0
7.31232,80,28,0
7.31232,90,36,0
7.31232,100,26,0
7.31232,110,22,0
7.31232,120,21,0
7.31232,130,21,0
7.31232,140,27,0
7.31232,150,52,0
7.31232,160,55,0
7.31232,170,41,0
7.31232,180,31,0
7.31232,190,40,0
7.31232,200,34,0
7.31232,210,44,0
7.31232,220,27,0
7.31232,230,39,0
7.31232,240,31,0
7.31232,250,38,0
7.31232,260,27,0
7.31232,270,38,0
7.31232,280,36,2
7.31232,290,31,2
7.31232,300,37,0
7.31232,310,35,2
7.31232,320,40,5
7.31232,330,35,2
7.31232,340,32,1
7.31232,350,28,1
7.31232,360,40,6
7.31232,370,29,3
7.31232,380,33,1
7.31232,390,51,5
7.31232,400,29,1
7.31232,410,17,10
7.31232,420,22,3
7.31232,430,23,7
7.31232,440,26,4
7.31232,450,28,4
7.31232,460,29,3
7.31232,470,18,0
7.31232,480,41,1
7.31232,490,33,2
7.31232,500,37,4
7.31232,510,26,6
7.31232,520,18,5
7.31232,530,13,3
7.31232,540,12,8
7.31232,550,7,2
7.31232,560,33,2
7.31232,570,34,10
7.31232,580,28,4
7.31232,590,23,1
7.31232,600,29,14
7.31232,610,26,9
7.31232,620,20,4
7.31232,630,10,7
7.31232,640,14,5
7.31232,650,21,4
7.31232,660,10,5
7.31232,670,18,5
7.31232,680,18,6
7.31232,690,23,5
7.31232,700,15,11
7.31232,710,12,4
7.31232,720,9,1
7.31232,730,15,1
7.31232,740,9,4
7.31232,750,14,6
7.31232,760,14,9
7.31232,770,13,5
7.31232,780,17,6
7.31232,790,11,3
7.31232,800,9,3
7.31232,810,12,6
7.31232,820,14,4
7.31232,830,15,6
7.31232,840,11,8
7.31232,850,24,3
7.31232,860,12,6
7.31232,870,10,5
7.31232,880,11,5
7.31232,890,7,6
7.31232,900,10,7
7.31232,910,11,9
7.31232,920,13,4
7.31232,930,5,7
7.31232,940,10,5
7.31232,950,3,11
7.31232,960,7,5
7.31232,970,9,8
7.31232,980,13,11
7.31232,990,6,9
7.79154,0,0,0
7.79154,10,0,0
7.79154,20,0,0
7.79154,30,0,0
7.79154,40,0,0
7.79154,50,0,0
7.79154,60,5,0
7.79154,70,49,0
7.79154,80,33,0
7.79154,90,24,0
7.79154,100,40,0
7.79154,110,33,0
7.79154,120,29,0
7.79154,130,29,0
7.79154,140,23,0
7.79154,150,53,0
7.79154,160,41,0
7.79154,170,35,0
7.79154,180,25,0
7.79154,190,29,0
7.79154,200,35,0
7.79154,210,43,0
7.79154,220,27,0
7.79154,230,30,0
7.79154,240,21,0
7.79154,250,34,0
7.79154,260,31,0
7.79154,270,50,0
7.79154,280,35,3
7.79154,290,27,0
7.79154,300,36,0
7.79154,310,36,2
7.79154,320,31,1
7.79154,330,33,1
7.79154,340,26,6
7.79154,350,24,6
7.79154,360,41,2
7.79154,370,40,1
7.79154,380,34,1
7.79154,390,41,2
7.79154,400,22,3
7.79154,410,20,4
7.79154,420,12,2
7.79154,430,23,5
7.79154,440,27,3
7.79154,450,29,7
7.79154,460,21,11
7.79154,470,25,2
7.79154,480,20,0
7.79154,490,27,0
7.79154,500,43,4
7.79154,510,37,8
7.79154,520,18,3
7.79154,530,10,10
7.79154,540,15,5
7.79154,550,16,2
7.79154,560,27,6
7.79154,570,34,6
7.79154,580,27,2
7.79154,590,28,10
7.79154,600,28,6
7.79154,610,33,4
7.79154,620,8,5
7.79154,630,10,5
7.79154,640,15,6
7.79154,650,20,3
7.79154,660,14,6
7.79154,670,24,4
7.79154,680,21,4
7.79154,690,12,5
7.79154,700,17,7
7.79154,710,12,8
7.79154,720,8,4
7.79154,730,1,2
7.79154,740,14,2
7.79154,750,11,3
7.79154,760,18,12
7.79154,770,20,3
7.79154,780,10,3
7.79154,790,12,0
7.79154,800,9,6
7.79154,810,9,4
7.79154,820,10,8
7.79154,830,13,4
7.79154,840,8,2
7.79154,850,17,5
7.79154,860,16,12
7.79154,870,14,7
7.79154,880,18,5
7.79154,890,16,3
7.79154,900,14,6
7.79154,910,13,8
7.79154,920,15,7
7.79154,930,7,8
7.79154,940,11,5
7.79154,950,5,15
7.79154,960,7,8
7.79154,970,4,6
7.79154,980,7,15
7.79154,990,6,16
8.30216,0,0,0
8.30216,10,0,0
8.30216,20,0,0
8.30216,30,0,0
8.30216,40,0,0
8.30216,50,0,0
8.30216,60,6,0
8.30216,70,53,0
8.30216,80,28,0
8.30216,90,35,0
8.30216,100,26,0
8.30216,110,25,0
8.30216,120,25,0
8.30216,130,44,0
8.30216,140,41,0
8.30216,150,37,0
8.30216,160,34,0
8.30216,170,31,0
8.30216,180,33,0
8.30216,190,21,0
8.30216,200,36,0
8.30216,210,33,0
8.30216,220,32,0
8.30216,230,45,0
8.30216,240,24,0
8.30216,250,29,0
8.30216,260,45,0
8.30216,270,41,0
8.30216,280,31,1
8.30216,290,36,5
8.30216,300,31,0
8.30216,310,54,0
8.30216,320,29,6
8.30216,330,28,0
8.30216,340,31,6
8.30216,350,19,4
8.30216,360,42,2
8.30216,370,35,4
8.30216,380,28,3
8.30216,390,44,3
8.30216,400,27,2
8.30216,410,22,7
8.30216,420,21,2
8.30216,430,26,1
8.30216,440,22,2
8.30216,450,26,9
8.30216,460,24,1
8.30216,470,29,6
8.30216,480,26,1
8.30216,490,25,4
8.30216,500,39,2
8.30216,510,28,8
8.30216,520,9,1
8.30216,530,13,7
8.30216,540,16,8
8.30216,550,17,10
8.30216,560,30,5
8.30216,570,23,5
8.30216,580,19,3
8.30216,590,30,6
8.30216,600,21,6
8.30216,610,27,9
8.30216,620,22,8
8.30216,630,17,3
8.30216,640,15,7
8.30216,650,17,4
8.30216,660,18,12
8.30216,670,23,5
8.30216,680,20,3
8.30216,690,13,6
8.30216,700,23,4
8.30216,710,11,2
8.30216,720,5,3
8.30216,730,10,4
8.30216,740,13,8
8.30216,750,24,6
8.30216,760,13,8
8.30216,770,19,7
8.30216,780,14,3
8.30216,790,11,0
8.30216,800,7,7
8.30216,810,10,6
8.30216,820,15,7
8.30216,830,15,6
8.30216,840,19,5
8.30216,850,13,4
8.30216,860,7,11
8.30216,870,8,4
8.30216,880,12,11
8.30216,890,13,7
8.30216,900,6,4
8.30216,910,10,8
8.30216,920,6,3
8.30216,930,6,5
8.30216,940,16,8
8.30216,950,11,15
8.30216,960,9,9
8.30216,970,10,8
8.30216,980,9,17
8.30216,990,17,12
8.84624,0,0,0
8.84624,10,0,0
8.84624,20,0,0
8.84624,30,0,0
8.84624,40,0,0
8.84624,50,0,0
8.84624,60,4,0
8.84624,70,46,0
8.84624,80,36,0
8.84624,90,38,0
8.84624,100,21,0
8.84624,110,20,0
8.84624,120,19,0
8.84624,130,36,0
8.84624,140,24,0
8.84624,150,42,0
8.84624,160,46,0
8.84624,170,37,0
8.84624,180,31,0
8.84624,190,20,0
8.84624,200,29,0
8.84624,210,36,0
8.84624,220,32,0
8.84624,230,32,0
8.84624,240,29,0
8.84624,250,32,0
8.84624,260,30,0
8.84624,270,35,0
8.84624,280,46,2
8.84624,290,32,2
8.84624,300,37,2
8.84624,310,39,1
8.84624,320,28,1
8.84624,330,32,2
8.84624,340,28,5
8.84624,350,22,4
8.84624,360,41,4
8.84624,370,33,1
8.84624,380,40,0
8.84624,390,48,7
8.84624,400,16,2
8.84624,410,23,6
8.84624,420,28,2
8.84624,430,23,4
8.84624,440,32,5
8.84624,450,27,3
8.84624,460,27,7
8.84624,470,25,3
8.84624,480,38,3
8.84624,490,46,2
8.84624,500,35,2
8.84624,510,23,4
8.84624,520,21,6
8.84624,530,19,7
8.84624,540,21,4
8.84624,550,17,6
8.84624,560,21,5
8.84624,570,25,8
8.84624,580,23,2
8.84624,590,17,6
8.84624,600,23,6
8.84624,610,28,2
8.84624,620,14,6
8.84624,630,11,8
8.84624,640,19,7
8.84624,650,19,7
8.84624,660,23,7
8.84624,670,28,4
8.84624,680,24,2
8.84624,690,27,6
8.84624,700,15,4
8.84624,710,10,3
8.84624,720,13,2
8.84624,730,9,4
8.84624,740,15,7
8.84624,750,13,8
8.84624,760,17,15
8.84624,770,23,6
8.84624,780,23,6
8.84624,790,10,3
8.84624,800,13,7
8.84624,810,9,8
8.84624,820,9,8
8.84624,830,11,5
8.84624,840,14,2
8.84624,850,14,1
8.84624,860,11,8
8.84624,870,5,5
8.84624,880,8,8
8.84624,890,17,4
8.84624,900,12,6
8.84624,910,13,6
8.84624,920,6,3
8.84624,930,7,9
8.84624,940,12,7
8.84624,950,8,10
8.84624,960,3,7
8.84624,970,4,23
8.84624,980,10,17
8.84624,990,3,16
9.42598,0,0,0
9.42598,10,0,0
9.42598,20,0,0
9.42598,30,0,0
9.42598,40,0,0
9.42598,50,0,0
9.42598,60,16,0
9.42598,70,38,0
9.42598,80,39,0
9.42598,90,31,0
9.42598,100,23,0
9.42598,110,33,0
9.42598,120,13,0
9.42598,130,37,0
9.42598,140,27,0
9.42598,150,40,0
9.42598,160,43,0
9.42598,170,32,0
9.42598,180,22,0
9.42598,190,29,0
9.42598,200,34,0
9.42598,210,38,0
9.42598,220,44,0
9.42598,230,32,0
9.42598,240,27,0
9.42598,250,26,0
9.42598,260,43,0
9.42598,270,54,0
9.42598,280,32,2
9.42598,290,24,1
9.42598,300,24,1
9.42598,310,40,1
9.42598,320,26,3
9.42598,330,30,4
9.42598,340,27,5
9.42598,350,26,0
9.42598,360,51,10
9.42598,370,33,0
9.42598,380,43,3
9.42598,390,27,5
9.42598,400,16,1
9.42598,410,19,12
9.42598,420,18,2
9.42598,430,27,4
9.42598,440,28,3
9.42598,450,32,0
9.42598,460,26,4
9.42598,470,20,1
9.42598,480,29,3
9.42598,490,34,2
9.42598,500,43,2
9.42598,510,32,9
9.42598,520,13,2
9.42598,530,10,5
9.42598,540,28,5
9.42598,550,17,1
9.42598,560,31,4
9.42598,570,27,4
9.42598,580,20,2
9.42598,590,31,5
9.42598,600,35,4
9.42598,610,15,3
9.42598,620,6,9
9.42598,630,9,7
9.42598,640,16,6
9.42598,650,17,4
9.42598,660,18,3
9.42598,670,13,1
9.42598,680,24,10
9.42598,690,20,2
9.42598,700,14,4
9.42598,710,13,4
9.42598,720,13,0
9.42598,730,9,0
9.42598,740,13,5
9.42598,750,16,4
9.42598,760,21,19
9.42598,770,23,4
9.42598,780,13,5
9.42598,790,5,0
9.42598,800,10,4
9.42598,810,7,2
9.42598,820,13,1
9.42598,830,19,5
9.42598,840,15,4
9.42598,850,15,8
9.42598,860,13,4
9.42598,870,12,5
9.42598,880,13,7
9.42598,890,16,6
9.42598,900,10,4
9.42598,910,10,5
9.42598,920,7,3
9.42598,930,8,3
9.42598,940,9,6
9.42598,950,5,11
9.42598,960,7,8
9.42598,970,5,11
9.42598,980,7,10
9.42598,990,9,10
10.0437,0,0,0
10.0437,10,0,0
10.0437,20,0,0
10.0437,30,0,0
10.0437,40,0,0
10.0437,50,0,0
10.0437,60,17,0
10.0437,70,40,0
10.0437,80,45,0
10.0437,90,36,0
10.0437,100,19,0
10.0437,110,19,0
10.0437,120,17,0
10.0437,130,34,0
10.0437,140,43,0
10.0437,150,31,0
10.0437,160,32,0
10.0437,170,21,0
10.0437,180,32,0
10.0437,190,21,0
10.0437,200,47,0
10.0437,210,35,0
10.0437,220,39,0
10.0437,230,32,0
10.0437,240,25,0
10.0437,250,33,0
10.0437,260,41,0
10.0437,270,40,2
10.0437,280,18,7
10.0437,290,31,1
10.0437,300,40,3
10.0437,310,36,0
10.0437,320,37,1
10.0437,330,36,1
10.0437,340,25,2
10.0437,350,25,6
10.0437,360,54,7
10.0437,370,33,1
10.0437,380,44,0
10.0437,390,29,8
10.0437,400,26,3
10.0437,410,18,6
10.0437,420,20,4
10.0437,430,32,1
10.0437,440,40,2
10.0437,450,30,4
10.0437,460,22,5
10.0437,470,17,4
10.0437,480,36,1
10.0437,490,35,5
10.0437,500,37,5
10.0437,510,33,6
10.0437,520,15,1
10.0437,530,17,4
10.0437,540,24,4
10.0437,550,15,7
10.0437,560,36,4
10.0437,570,31,1
10.0437,580,20,8
10.0437,590,27,4
10.0437,600,26,7
10.0437,610,22,4
10.0437,620,11,8
10.0437,630,15,5
10.0437,640,24,6
10.0437,650,18,7
10.0437,660,19,6
10.0437,670,21,5
10.0437,680,23,6
10.0437,690,21,6
10.0437,700,16,7
10.0437,710,11,5
10.0437,720,10,2
10.0437,730,11,6
10.0437,740,10,7
10.0437,750,23,5
10.0437,760,17,17
10.0437,770,20,3
10.0437,780,18,2
10.0437,790,7,1
10.0437,800,9,2
10.0437,810,7,5
10.0437,820,15,4
10.0437,830,14,5
10.0437,840,20,3
10.0437,850,23,5
10.0437,860,13,12
10.0437,870,6,6
10.0437,880,18,14
10.0437,890,15,6
10.0437,900,13,5
10.0437,910,11,8
10.0437,920,9,6
10.0437,930,6,14
10.0437,940,8,8
10.0437,950,3,8
10.0437,960,3,13
10.0437,970,5,10
10.0437,980,12,19
10.0437,990,5,14
10.7019,0,0,0
10.7019,10,0,0
10.7019,20,0,0
10.7019,30,0,0
10.7019,40,1,0
10.7019,50,0,0
10.7019,60,20,0
10.7019,70,37,0
10.7019,80,35,0
10.7019,90,26,0
10.7019,100,28,0
10.7019,110,16,0
10.7019,120,16,0
10.7019,130,37,0
10.7019,140,25,0
10.7019,150,36,0
10.7019,160,45,0
10.7019,170,36,0
10.7019,180,36,0
10.7019,190,31,0
10.7019,200,28,0
10.7019,210,37,0
10.7019,220,37,0
10.7019,230,41,0
10.7019,240,33,0
10.7019,250,24,0
10.7019,260,47,0
10.7019,270,41,1
10.7019,280,36,2
10.7019,290,36,1
10.7019,300,34,1
10.7019,310,38,1
10.7019,320,31,2
10.7019,330,32,3
10.7019,340,35,1
10.7019,350,32,0
10.7019,360,40,6
10.7019,370,33,1
10.7019,380,39,1
10.7019,390,26,7
10.7019,400,26,3
10.7019,410,21,9
10.7019,420,31,2
10.7019,430,22,4
10.7019,440,28,1
10.7019,450,23,2
10.7019,460,24,10
10.7019,470,35,0
10.7019,480,37,3
10.7019,490,37,5
10.7019,500,34,6
10.7019,510,23,1
10.7019,520,22,3
10.7019,530,7,2
10.7019,540,24,6
10.7019,550,24,4
10.7019,560,26,2
10.7019,570,36,3
10.7019,580,23,8
10.7019,590,27,6
10.7019,600,32,4
10.7019,610,17,5
10.7019,620,19,6
10.7019,630,12,3
10.7019,640,31,6
10.7019,650,25,5
10.7019,660,20,6
10.7019,670,22,3
10.7019,680,28,4
10.7019,690,14,6
10.7019,700,14,4
10.7019,710,13,6
10.7019,720,14,2
10.7019,730,21,4
10.7019,740,15,2
10.7019,750,9,9
10.7019,760,18,9
10.7019,770,19,6
10.7019,780,14,7
10.7019,790,13,0
10.7019,800,11,4
10.7019,810,7,4
10.7019,820,10,5
10.7019,830,15,5
10.7019,840,21,4
10.7019,850,7,3
10.7019,860,15,11
10.7019,870,10,3
10.7019,880,10,5
10.7019,890,5,8
10.7019,900,9,9
10.7019,910,16,6
10.7019,920,6,4
10.7019,930,8,9
10.7019,940,12,3
10.7019,950,4,6
10.7019,960,4,8
10.7019,970,8,13
10.7019,980,12,9
10.7019,990,9,11
11.4033,0,0,0
11.4033,10,0,0
11.4033,20,0,0
11.4033,30,0,0
11.4033,40,0,0
11.4033,50,0,0
11.4033,60,16,0
11.4033,70,33,0
11.4033,80,32,0
11.4033,90,31,0
11.4033,100,17,0
11.4033,110,27,0
11.4033,120,18,0
11.4033,130,37,0
11.4033,140,31,0
11.4033,150,30,0
11.4033,160,47,0
11.4033,170,36,0
11.4033,180,23,0
11.4033,190,29,0
11.4033,200,34,0
11.4033,210,36,0
11.4033,220,38,0
11.4033,230,34,0
11.4033,240,32,0
11.4033,250,22,0
