m_B,deltaE,nFlux
22.3432,280,66
22.3432,290,80
22.3432,300,63
22.3432,310,74
22.3432,320,96
22.3432,330,96
22.3432,340,39
22.3432,350,80
22.3432,360,75
22.3432,370,54
22.3432,380,62
22.3432,390,54
22.3432,400,61
22.3432,410,69
22.3432,420,60
22.3432,430,56
22.3432,440,61
22.3432,450,50
22.3432,460,56
22.3432,470,53
22.3432,480,46
22.3432,490,36
22.3432,500,75
22.3432,510,48
22.3432,520,64
22.3432,530,65
22.3432,540,55
22.3432,550,62
22.3432,560,40
22.3432,570,41
22.3432,580,35
22.3432,590,37
22.3432,600,66
22.3432,610,41
22.3432,620,29
22.3432,630,37
22.3432,640,31
22.3432,650,32
22.3432,660,43
22.3432,670,32
22.3432,680,34
22.3432,690,21
22.3432,700,31
22.3432,710,26
22.3432,720,28
22.3432,730,26
22.3432,740,22
22.3432,750,17
22.3432,760,30
22.3432,770,16
22.3432,780,15
22.3432,790,20
22.3432,800,12
22.3432,810,24
22.3432,820,14
22.3432,830,20
22.3432,840,11
22.3432,850,9
22.3432,860,12
22.3432,870,9
22.3432,880,19
22.3432,890,14
22.3432,900,16
22.3432,910,22
22.3432,920,23
22.3432,930,32
22.3432,940,20
22.3432,950,15
22.3432,960,13
22.3432,970,9
22.3432,980,7
22.3432,990,7
23.031,0,0
23.031,10,0
23.031,20,0
23.031,30,0
23.031,40,25
23.031,50,84
23.031,60,75
23.031,70,72
23.031,80,53
23.031,90,67
23.031,100,52
23.031,110,60
23.031,120,74
23.031,130,73
23.031,140,70
23.031,150,82
23.031,160,64
23.031,170,68
23.031,180,74
23.031,190,71
23.031,200,56
23.031,210,52
23.031,220,72
23.031,230,56
23.031,240,79
23.031,250,92
23.031,260,63
23.031,270,104
23.031,280,64
23.031,290,90
23.031,300,74
23.031,310,66
23.031,320,87
23.031,330,83
23.031,340,61
23.031,350,64
23.031,360,68
23.031,370,65
23.031,380,60
23.031,390,63
23.031,400,50
23.031,410,85
23.031,420,38
23.031,430,71
23.031,440,71
23.031,450,56
23.031,460,62
23.031,470,42
23.031,480,50
23.031,490,45
23.031,500,64
23.031,510,59
23.031,520,49
23.031,530,44
23.031,540,53
23.031,550,53
23.031,560,55
23.031,570,32
23.031,580,37
23.031,590,44
23.031,600,43
23.031,610,56
23.031,620,39
23.031,630,29
23.031,640,42
23.031,650,39
23.031,660,36
23.031,670,32
23.031,680,47
23.031,690,24
23.031,700,34
23.031,710,33
23.031,720,30
23.031,730,26
23.031,740,24
23.031,750,25
23.031,760,18
23.031,770,16
23.031,780,13
23.031,790,17
23.031,800,26
23.031,810,22
23.031,820,17
23.031,830,16
23.031,840,22
23.031,850,13
23.031,860,6
23.031,870,12
23.031,880,6
23.031,890,20
23.031,900,11
23.031,910,17
23.031,920,15
23.031,930,13
23.031,940,18
23.031,950,12
23.031,960,6
23.031,970,10
23.031,980,4
23.031,990,11
23.7187,0,0
23.7187,10,0
23.7187,20,0
23.7187,30,0
23.7187,40,19
23.7187,50,89
23.7187,60,79
23.7187,70,62
23.7187,80,58
23.7187,90,62
23.7187,100,56
23.7187,110,55
23.7187,120,70
23.7187,130,66
23.7187,140,78
23.7187,150,76
23.7187,160,56
23.7187,170,71
23.7187,180,72
23.7187,190,96
23.7187,200,59
23.7187,210,88
23.7187,220,69
23.7187,230,69
23.7187,240,77
23.7187,250,90
23.7187,260,83
23.7187,270,112
23.7187,280,71
23.7187,290,87
23.7187,300,73
23.7187,310,59
23.7187,320,84
23.7187,330,87
23.7187,340,78
23.7187,350,68
23.7187,360,75
23.7187,370,54
23.7187,380,54
23.7187,390,46
23.7187,400,74
23.7187,410,56
23.7187,420,67
23.7187,430,70
23.7187,440,50
23.7187,450,51
23.7187,460,55
23.7187,470,50
23.7187,480,37
23.7187,490,52
23.7187,500,61
23.7187,510,58
23.7187,520,59
23.7187,530,45
23.7187,540,53
23.7187,550,48
23.7187,560,48
23.7187,570,47
23.7187,580,44
23.7187,590,50
23.7187,600,47
23.7187,610,53
23.7187,620,18
23.7187,630,27
23.7187,640,46
23.7187,650,40
23.7187,660,29
23.7187,670,49
23.7187,680,36
23.7187,690,32
23.7187,700,26
23.7187,710,21
23.7187,720,29
23.7187,730,18
23.7187,740,20
23.7187,750,18
23.7187,760,19
23.7187,770,13
23.7187,780,18
23.7187,790,14
23.7187,800,27
23.7187,810,15
23.7187,820,15
23.7187,830,7
23.7187,840,22
23.7187,850,9
23.7187,860,8
23.7187,870,13
23.7187,880,11
23.7187,890,11
23.7187,900,13
23.7187,910,16
23.7187,920,17
23.7187,930,24
23.7187,940,11
23.7187,950,9
23.7187,960,10
23.7187,970,14
23.7187,980,12
23.7187,990,9
24.4065,0,0
24.4065,10,0
24.4065,20,0
24.4065,30,0
24.4065,40,45
24.4065,50,88
24.4065,60,80
24.4065,70,61
24.4065,80,57
24.4065,90,76
24.4065,100,66
24.4065,110,67
24.4065,120,82
24.4065,130,72
24.4065,140,79
24.4065,150,88
24.4065,160,67
24.4065,170,43
24.4065,180,80
24.4065,190,89
24.4065,200,67
24.4065,210,64
24.4065,220,78
24.4065,230,85
24.4065,240,72
24.4065,250,67
24.4065,260,71
24.4065,270,94
24.4065,280,66
24.4065,290,68
24.4065,300,56
24.4065,310,68
24.4065,320,70
24.4065,330,82
24.4065,340,84
24.4065,350,78
24.4065,360,67
24.4065,370,65
24.4065,380,67
24.4065,390,56
24.4065,400,53
24.4065,410,67
24.4065,420,54
24.4065,430,67
24.4065,440,72
24.4065,450,64
24.4065,460,68
24.4065,470,47
24.4065,480,36
24.4065,490,56
24.4065,500,67
24.4065,510,59
24.4065,520,70
24.4065,530,41
24.4065,540,54
24.4065,550,42
24.4065,560,31
24.4065,570,43
24.4065,580,41
24.4065,590,39
24.4065,600,38
24.4065,610,47
24.4065,620,49
24.4065,630,36
24.4065,640,34
24.4065,650,40
24.4065,660,19
24.4065,670,38
24.4065,680,28
24.4065,690,25
24.4065,700,29
24.4065,710,28
24.4065,720,26
24.4065,730,19
24.4065,740,18
24.4065,750,20
24.4065,760,12
24.4065,770,31
24.4065,780,22
24.4065,790,20
24.4065,800,21
24.4065,810,17
24.4065,820,17
24.4065,830,25
24.4065,840,15
24.4065,850,14
24.4065,860,11
24.4065,870,18
24.4065,880,18
24.4065,890,11
24.4065,900,10
24.4065,910,16
24.4065,920,19
24.4065,930,20
24.4065,940,10
24.4065,950,12
24.4065,960,12
24.4065,970,11
24.4065,980,9
24.4065,990,8
25.0943,0,0
25.0943,10,0
25.0943,20,0
25.0943,30,0
25.0943,40,36
25.0943,50,71
25.0943,60,76
25.0943,70,49
25.0943,80,52
25.0943,90,61
25.0943,100,57
25.0943,110,53
25.0943,120,70
25.0943,130,51
25.0943,140,67
25.0943,150,73
25.0943,160,67
25.0943,170,55
25.0943,180,94
25.0943,190,70
25.0943,200,69
25.0943,210,58
25.0943,220,63
25.0943,230,93
25.0943,240,85
25.0943,250,61
25.0943,260,106
25.0943,270,80
25.0943,280,71
25.0943,290,78
25.0943,300,66
25.0943,310,84
25.0943,320,73
25.0943,330,80
25.0943,340,71
25.0943,350,67
25.0943,360,60
25.0943,370,63
25.0943,380,64
25.0943,390,53
25.0943,400,65
25.0943,410,74
25.0943,420,72
25.0943,430,52
25.0943,440,55
25.0943,450,62
25.0943,460,54
25.0943,470,50
25.0943,480,43
25.0943,490,66
25.0943,500,59
25.0943,510,57
25.0943,520,67
25.0943,530,55
25.0943,540,54
25.0943,550,48
25.0943,560,50
25.0943,570,34
25.0943,580,33
25.0943,590,49
25.0943,600,48
25.0943,610,32
25.0943,620,31
25.0943,630,31
25.0943,640,34
25.0943,650,39
25.0943,660,25
25.0943,670,40
25.0943,680,23
25.0943,690,25
25.0943,700,21
25.0943,710,29
25.0943,720,28
25.0943,730,28
25.0943,740,20
25.0943,750,26
25.0943,760,21
25.0943,770,15
25.0943,780,17
25.0943,790,16
25.0943,800,23
25.0943,810,19
25.0943,820,16
25.0943,830,10
25.0943,840,14
25.0943,850,10
25.0943,860,15
25.0943,870,19
25.0943,880,18
25.0943,890,21
25.0943,900,17
25.0943,910,12
25.0943,920,27
25.0943,930,21
25.0943,940,5
25.0943,950,11
25.0943,960,10
25.0943,970,15
25.0943,980,10
25.0943,990,14
25.7821,0,0
25.7821,10,0
25.7821,20,0
25.7821,30,0
25.7821,40,48
25.7821,50,79
25.7821,60,87
25.7821,70,64
25.7821,80,63
25.7821,90,62
25.7821,100,69
25.7821,110,57
25.7821,120,68
25.7821,130,85
25.7821,140,80
25.7821,150,59
25.7821,160,61
25.7821,170,57
25.7821,180,93
25.7821,190,58
25.7821,200,69
25.7821,210,63
25.7821,220,68
25.7821,230,61
25.7821,240,85
25.7821,250,77
25.7821,260,103
25.7821,270,73
25.7821,280,64
25.7821,290,77
25.7821,300,52
25.7821,310,90
25.7821,320,67
25.7821,330,88
25.7821,340,89
25.7821,350,60
25.7821,360,64
25.7821,370,59
25.7821,380,46
25.7821,390,48
25.7821,400,64
25.7821,410,61
25.7821,420,52
25.7821,430,65
25.7821,440,67
25.7821,450,50
25.7821,460,60
25.7821,470,48
25.7821,480,41
25.7821,490,80
25.7821,500,68
25.7821,510,71
25.7821,520,44
25.7821,530,50
25.7821,540,37
25.7821,550,45
25.7821,560,42
25.7821,570,36
25.7821,580,48
25.7821,590,54
25.7821,600,48
25.7821,610,51
25.7821,620,32
25.7821,630,42
25.7821,640,45
25.7821,650,32
25.7821,660,31
25.7821,670,47
25.7821,680,20
25.7821,690,25
25.7821,700,17
25.7821,710,25
25.7821,720,30
25.7821,730,36
25.7821,740,20
25.7821,750,16
25.7821,760,11
25.7821,770,16
25.7821,780,16
25.7821,790,25
25.7821,800,16
25.7821,810,26
25.7821,820,16
25.7821,830,17
25.7821,840,19
25.7821,850,8
25.7821,860,17
25.7821,870,18
25.7821,880,13
25.7821,890,20
25.7821,900,15
25.7821,910,20
25.7821,920,24
25.7821,930,13
25.7821,940,7
25.7821,950,9
25.7821,960,17
25.7821,970,7
25.7821,980,4
25.7821,990,7
26.4699,0,0
26.4699,10,0
26.4699,20,0
26.4699,30,0
26.4699,40,53
26.4699,50,89
26.4699,60,90
26.4699,70,62
26.4699,80,62
26.4699,90,70
26.4699,100,63
26.4699,110,57
26.4699,120,76
26.4699,130,82
26.4699,140,91
26.4699,150,74
26.4699,160,79
26.4699,170,60
26.4699,180,102
26.4699,190,52
26.4699,200,69
26.4699,210,62
26.4699,220,73
26.4699,230,76
26.4699,240,82
26.4699,250,69
26.4699,260,100
26.4699,270,92
26.4699,280,74
26.4699,290,82
26.4699,300,48
26.4699,310,112
26.4699,320,68
26.4699,330,64
26.4699,340,73
26.4699,350,66
26.4699,360,73
26.4699,370,51
26.4699,380,57
26.4699,390,52
26.4699,400,70
26.4699,410,70
26.4699,420,66
26.4699,430,62
26.4699,440,59
26.4699,450,73
26.4699,460,62
26.4699,470,48
26.4699,480,40
26.4699,490,70
26.4699,500,64
26.4699,510,67
26.4699,520,54
26.4699,530,53
26.4699,540,39
26.4699,550,58
26.4699,560,39
26.4699,570,44
26.4699,580,47
26.4699,590,51
26.4699,600,39
26.4699,610,45
26.4699,620,23
26.4699,630,36
26.4699,640,48
26.4699,650,44
26.4699,660,32
26.4699,670,33
26.4699,680,21
26.4699,690,33
26.4699,700,27
26.4699,710,32
26.4699,720,29
26.4699,730,25
26.4699,740,19
26.4699,750,19
26.4699,760,23
26.4699,770,16
26.4699,780,16
26.4699,790,26
26.4699,800,19
26.4699,810,22
26.4699,820,14
26.4699,830,17
26.4699,840,13
26.4699,850,17
26.4699,860,8
26.4699,870,9
26.4699,880,16
26.4699,890,23
26.4699,900,12
26.4699,910,20
26.4699,920,22
26.4699,930,9
26.4699,940,13
26.4699,950,6
26.4699,960,10
26.4699,970,9
26.4699,980,11
26.4699,990,11
27.1576,0,0
27.1576,10,0
27.1576,20,0
27.1576,30,0
27.1576,40,88
27.1576,50,75
27.1576,60,62
27.1576,70,46
27.1576,80,72
27.1576,90,78
27.1576,100,69
27.1576,110,71
27.1576,120,69
27.1576,130,71
27.1576,140,76
27.1576,150,53
27.1576,160,68
27.1576,170,65
27.1576,180,87
27.1576,190,70
27.1576,200,61
27.1576,210,65
27.1576,220,83
27.1576,230,82
27.1576,240,100
27.1576,250,71
27.1576,260,120
27.1576,270,84
27.1576,280,84
27.1576,290,67
27.1576,300,65
27.1576,310,89
27.1576,320,80
27.1576,330,69
27.1576,340,63
27.1576,350,71
27.1576,360,48
27.1576,370,69
27.1576,380,58
27.1576,390,64
27.1576,400,78
27.1576,410,70
27.1576,420,58
27.1576,430,68
27.1576,440,60
27.1576,450,62
27.1576,460,46
27.1576,470,47
27.1576,480,47
27.1576,490,82
27.1576,500,64
27.1576,510,79
27.1576,520,43
27.1576,530,59
27.1576,540,50
27.1576,550,32
27.1576,560,47
27.1576,570,27
27.1576,580,50
27.1576,590,38
27.1576,600,47
27.1576,610,29
27.1576,620,46
27.1576,630,47
27.1576,640,46
27.1576,650,31
27.1576,660,34
27.1576,670,23
27.1576,680,33
27.1576,690,37
27.1576,700,38
27.1576,710,26
27.1576,720,23
27.1576,730,20
27.1576,740,24
27.1576,750,19
27.1576,760,13
27.1576,770,20
27.1576,780,22
27.1576,790,28
27.1576,800,14
27.1576,810,21
27.1576,820,17
27.1576,830,10
27.1576,840,17
27.1576,850,12
27.1576,860,13
27.1576,870,15
27.1576,880,9
27.1576,890,10
27.1576,900,21
27.1576,910,17
27.1576,920,20
27.1576,930,11
27.1576,940,12
27.1576,950,7
27.1576,960,9
27.1576,970,11
27.1576,980,10
27.1576,990,7
27.8454,0,0
27.8454,10,0
27.8454,20,0
27.8454,30,0
27.8454,40,83
27.8454,50,81
27.8454,60,57
27.8454,70,47
27.8454,80,64
27.8454,90,57
27.8454,100,69
27.8454,110,75
27.8454,120,53
27.8454,130,68
27.8454,140,78
27.8454,150,70
27.8454,160,69
27.8454,170,69
27.8454,180,85
27.8454,190,57
27.8454,200,65
27.8454,210,63
27.8454,220,59
27.8454,230,78
27.8454,240,79
27.8454,250,69
27.8454,260,92
27.8454,270,64
27.8454,280,80
27.8454,290,81
27.8454,300,69
27.8454,310,91
27.8454,320,82
27.8454,330,83
27.8454,340,63
27.8454,350,81
27.8454,360,48
27.8454,370,60
27.8454,380,53
27.8454,390,53
27.8454,400,80
27.8454,410,68
27.8454,420,58
27.8454,430,64
27.8454,440,52
27.8454,450,56
27.8454,460,58
27.8454,470,38
27.8454,480,61
27.8454,490,64
27.8454,500,63
27.8454,510,63
27.8454,520,38
27.8454,530,67
27.8454,540,53
27.8454,550,43
27.8454,560,46
27.8454,570,41
27.8454,580,59
27.8454,590,36
27.8454,600,40
27.8454,610,34
27.8454,620,35
27.8454,630,43
27.8454,640,38
27.8454,650,42
27.8454,660,43
27.8454,670,21
27.8454,680,16
27.8454,690,28
27.8454,700,21
27.8454,710,32
27.8454,720,21
27.8454,730,27
27.8454,740,21
27.8454,750,14
27.8454,760,20
27.8454,770,15
27.8454,780,20
27.8454,790,24
27.8454,800,19
27.8454,810,21
27.8454,820,10
27.8454,830,22
27.8454,840,8
27.8454,850,19
27.8454,860,15
27.8454,870,15
27.8454,880,12
27.8454,890,12
27.8454,900,16
27.8454,910,20
27.8454,920,20
27.8454,930,8
27.8454,940,8
27.8454,950,7
27.8454,960,16
27.8454,970,6
27.8454,980,12
27.8454,990,4
28.5332,0,0
28.5332,10,0
28.5332,20,0
28.5332,30,0
28.5332,40,98
28.5332,50,81
28.5332,60,71
28.5332,70,45
28.5332,80,69
28.5332,90,58
28.5332,100,60
28.5332,110,70
28.5332,120,74
28.5332,130,67
28.5332,140,85
28.5332,150,66
28.5332,160,75
28.5332,170,82
28.5332,180,79
28.5332,190,66
28.5332,200,63
28.5332,210,62
28.5332,220,73
28.5332,230,70
28.5332,240,97
28.5332,250,64
28.5332,260,115
28.5332,270,91
28.5332,280,93
28.5332,290,67
28.5332,300,73
28.5332,310,88
28.5332,320,69
28.5332,330,88
28.5332,340,69
28.5332,350,76
28.5332,360,52
28.5332,370,59
28.5332,380,56
28.5332,390,74
28.5332,400,73
28.5332,410,58
28.5332,420,65
28.5332,430,47
28.5332,440,72
28.5332,450,55
28.5332,460,57
28.5332,470,47
28.5332,480,57
28.5332,490,69
28.5332,500,62
28.5332,510,59
28.5332,520,54
28.5332,530,59
28.5332,540,44
28.5332,550,45
28.5332,560,29
28.5332,570,43
28.5332,580,47
28.5332,590,53
28.5332,600,39
28.5332,610,33
28.5332,620,40
28.5332,630,34
28.5332,640,46
28.5332,650,33
28.5332,660,39
28.5332,670,19
28.5332,680,31
28.5332,690,30
28.5332,700,37
28.5332,710,25
28.5332,720,20
28.5332,730,15
28.5332,740,18
28.5332,750,15
28.5332,760,21
28.5332,770,17
28.5332,780,21
28.5332,790,20
28.5332,800,16
28.5332,810,17
28.5332,820,16
28.5332,830,14
28.5332,840,25
28.5332,850,14
28.5332,860,17
28.5332,870,19
28.5332,880,14
28.5332,890,23
28.5332,900,20
28.5332,910,28
28.5332,920,6
28.5332,930,10
28.5332,940,3
28.5332,950,14
28.5332,960,7
28.5332,970,5
28.5332,980,12
28.5332,990,10
29.221,0,0
29.221,10,0
29.221,20,0
29.221,30,0
29.221,40,106
29.221,50,81
29.221,60,80
29.221,70,61
29.221,80,91
29.221,90,65
29.221,100,66
29.221,110,84
29.221,120,64
29.221,130,69
29.221,140,80
29.221,150,67
29.221,160,81
29.221,170,75
29.221,180,93
29.221,190,55
29.221,200,62
29.221,210,80
29.221,220,51
29.221,230,79
29.221,240,73
29.221,250,88
29.221,260,104
29.221,270,71
29.221,280,92
29.221,290,70
29.221,300,78
29.221,310,69
29.221,320,69
29.221,330,85
29.221,340,77
29.221,350,66
29.221,360,68
29.221,370,57
29.221,380,53
29.221,390,60
29.221,400,57
29.221,410,72
29.221,420,82
29.221,430,43
29.221,440,69
29.221,450,49
29.221,460,55
29.221,470,48
29.221,480,63
29.221,490,58
29.221,500,75
29.221,510,47
29.221,520,47
29.221,530,51
29.221,540,53
29.221,550,43
29.221,560,26
29.221,570,39
29.221,580,46
29.221,590,41
29.221,600,43
29.221,610,41
29.221,620,43
29.221,630,30
29.221,640,41
29.221,650,43
29.221,660,34
29.221,670,25
29.221,680,30
29.221,690,34
29.221,700,31
29.221,710,32
29.221,720,21
29.221,730,27
29.221,740,21
29.221,750,18
29.221,760,19
29.221,770,23
29.221,780,20
29.221,790,15
29.221,800,11
29.221,810,16
29.221,820,13
29.221,830,15
29.221,840,19
29.221,850,13
29.221,860,18
29.221,870,16
29.221,880,13
29.221,890,19
29.221,900,17
29.221,910,23
29.221,920,15
29.221,930,10
29.221,940,10
29.221,950,7
29.221,960,7
29.221,970,11
29.221,980,14
29.221,990,4
29.9088,0,0
29.9088,10,0
29.9088,20,0
29.9088,30,1
29.9088,40,120
29.9088,50,88
29.9088,60,61
29.9088,70,48
29.9088,80,64
29.9088,90,65
29.9088,100,61
29.9088,110,77
29.9088,120,73
29.9088,130,85
29.9088,140,99
29.9088,150,67
29.9088,160,75
29.9088,170,79
29.9088,180,90
29.9088,190,69
29.9088,200,92
29.9088,210,58
29.9088,220,105
29.9088,230,87
29.9088,240,84
29.9088,250,103
29.9088,260,88
29.9088,270,66
29.9088,280,95
29.9088,290,59
29.9088,300,97
29.9088,310,61
29.9088,320,62
29.9088,330,76
29.9088,340,66
29.9088,350,76
29.9088,360,59
29.9088,370,59
29.9088,380,46
29.9088,390,64
29.9088,400,61
29.9088,410,71
29.9088,420,56
29.9088,430,62
29.9088,440,73
29.9088,450,73
29.9088,460,45
29.9088,470,43
29.9088,480,69
29.9088,490,70
29.9088,500,53
29.9088,510,45
29.9088,520,57
29.9088,530,47
29.9088,540,47
29.9088,550,53
29.9088,560,37
29.9088,570,57
29.9088,580,43
29.9088,590,51
29.9088,600,30
29.9088,610,32
29.9088,620,51
29.9088,630,37
29.9088,640,31
29.9088,650,55
29.9088,660,26
29.9088,670,24
29.9088,680,20
29.9088,690,21
29.9088,700,33
29.9088,710,26
29.9088,720,27
29.9088,730,21
29.9088,740,19
29.9088,750,21
29.9088,760,16
29.9088,770,13
29.9088,780,19
29.9088,790,12
29.9088,800,14
29.9088,810,19
29.9088,820,22
29.9088,830,15
29.9088,840,8
29.9088,850,13
29.9088,860,10
29.9088,870,12
29.9088,880,22
29.9088,890,21
29.9088,900,19
29.9088,910,17
29.9088,920,17
29.9088,930,7
29.9088,940,7
29.9088,950,11
29.9088,960,7
29.9088,970,10
29.9088,980,8
29.9088,990,9
30.5965,0,0
30.5965,10,0
30.5965,20,0
30.5965,30,5
30.5965,40,118
30.5965,50,85
30.5965,60,66
30.5965,70,45
30.5965,80,86
30.5965,90,69
30.5965,100,67
30.5965,110,65
30.5965,120,61
30.5965,130,100
30.5965,140,89
30.5965,150,50
30.5965,160,48
30.5965,170,80
30.5965,180,90
30.5965,190,71
30.5965,200,63
30.5965,210,84
30.5965,220,80
30.5965,230,72
30.5965,240,75
30.5965,250,109
30.5965,260,89
30.5965,270,68
30.5965,280,81
30.5965,290,63
30.5965,300,93
30.5965,310,85
30.5965,320,70
30.5965,330,89
30.5965,340,64
30.5965,350,73
30.5965,360,63
30.5965,370,69
30.5965,380,45
30.5965,390,71
30.5965,400,62
30.5965,410,48
30.5965,420,69
30.5965,430,50
30.5965,440,54
30.5965,450,57
30.5965,460,36
30.5965,470,48
30.5965,480,71
30.5965,490,63
30.5965,500,66
30.5965,510,51
30.5965,520,54
30.5965,530,62
30.5965,540,33
30.5965,550,43
30.5965,560,40
30.5965,570,47
30.5965,580,41
30.5965,590,40
30.5965,600,44
30.5965,610,23
30.5965,620,45
30.5965,630,39
30.5965,640,25
30.5965,650,39
30.5965,660,18
30.5965,670,29
30.5965,680,26
30.5965,690,36
30.5965,700,33
30.5965,710,30
30.5965,720,19
30.5965,730,22
30.5965,740,24
30.5965,750,13
30.5965,760,21
30.5965,770,20
30.5965,780,23
30.5965,790,19
30.5965,800,12
30.5965,810,19
30.5965,820,11
30.5965,830,10
30.5965,840,16
30.5965,850,14
30.5965,860,15
30.5965,870,19
30.5965,880,19
30.5965,890,19
30.5965,900,18
30.5965,910,10
30.5965,920,15
30.5965,930,13
30.5965,940,9
30.5965,950,7
30.5965,960,11
30.5965,970,12
30.5965,980,7
30.5965,990,5
31.2843,0,0
31.2843,10,0
31.2843,20,0
31.2843,30,14
31.2843,40,117
31.2843,50,76
31.2843,60,79
31.2843,70,55
31.2843,80,58
31.2843,90,70
31.2843,100,60
31.2843,110,66
31.2843,120,84
31.2843,130,91
31.2843,140,73
31.2843,150,73
31.2843,160,73
31.2843,170,99
31.2843,180,68
31.2843,190,81
31.2843,200,64
31.2843,210,74
31.2843,220,67
31.2843,230,88
31.2843,240,68
31.2843,250,101
31.2843,260,79
31.2843,270,85
31.2843,280,68
31.2843,290,68
31.2843,300,94
31.2843,310,82
31.2843,320,70
31.2843,330,63
31.2843,340,79
31.2843,350,61
31.2843,360,40
31.2843,370,58
31.2843,380,56
31.2843,390,79
31.2843,400,72
31.2843,410,62
31.2843,420,69
31.2843,430,60
31.2843,440,62
31.2843,450,49
31.2843,460,41
31.2843,470,67
31.2843,480,68
31.2843,490,60
31.2843,500,62
31.2843,510,48
31.2843,520,49
31.2843,530,55
31.2843,540,39
31.2843,550,38
31.2843,560,43
31.2843,570,47
31.2843,580,44
31.2843,590,42
31.2843,600,41
31.2843,610,38
31.2843,620,47
31.2843,630,44
31.2843,640,41
31.2843,650,45
31.2843,660,18
31.2843,670,30
31.2843,680,23
31.2843,690,22
31.2843,700,22
31.2843,710,22
31.2843,720,21
31.2843,730,20
31.2843,740,21
31.2843,750,22
31.2843,760,16
31.2843,770,22
31.2843,780,22
31.2843,790,20
31.2843,800,19
31.2843,810,13
31.2843,820,14
31.2843,830,9
31.2843,840,13
31.2843,850,13
31.2843,860,14
31.2843,870,20
31.2843,880,24
31.2843,890,18
31.2843,900,18
31.2843,910,11
31.2843,920,10
31.2843,930,7
31.2843,940,8
31.2843,950,10
31.2843,960,7
31.2843,970,10
31.2843,980,4
31.2843,990,11
31.9721,0,0
31.9721,10,0
31.9721,20,0
31.9721,30,26
31.9721,40,83
31.9721,50,79
31.9721,60,58
31.9721,70,60
31.9721,80,64
31.9721,90,55
31.9721,100,69
31.9721,110,76
31.9721,120,74
31.9721,130,85
31.9721,140,51
31.9721,150,64
31.9721,160,69
31.9721,170,108
31.9721,180,73
31.9721,190,80
31.9721,200,55
31.9721,210,77
31.9721,220,68
31.9721,230,87
31.9721,240,62
31.9721,250,102
31.9721,260,76
31.9721,270,91
31.9721,280,71
31.9721,290,69
31.9721,300,74
31.9721,310,77
31.9721,320,68
31.9721,330,86
31.9721,340,77
31.9721,350,56
31.9721,360,56
31.9721,370,55
31.9721,380,71
31.9721,390,73
31.9721,400,48
31.9721,410,72
31.9721,420,55
31.9721,430,64
31.9721,440,46
31.9721,450,56
31.9721,460,44
31.9721,470,56
31.9721,480,63
31.9721,490,69
31.9721,500,59
31.9721,510,46
31.9721,520,53
31.9721,530,49
31.9721,540,41
31.9721,550,29
31.9721,560,49
31.9721,570,46
31.9721,580,30
31.9721,590,32
31.9721,600,32
31.9721,610,40
31.9721,620,37
31.9721,630,36
31.9721,640,26
31.9721,650,37
31.9721,660,33
31.9721,670,39
31.9721,680,32
31.9721,690,37
31.9721,700,21
31.9721,710,19
31.9721,720,32
31.9721,730,14
31.9721,740,20
31.9721,750,17
31.9721,760,14
31.9721,770,16
31.9721,780,21
31.9721,790,14
31.9721,800,6
31.9721,810,19
31.9721,820,16
31.9721,830,11
31.9721,840,24
31.9721,850,19
31.9721,860,11
31.9721,870,23
31.9721,880,16
31.9721,890,20
31.9721,900,15
31.9721,910,10
31.9721,920,13
31.9721,930,10
31.9721,940,11
31.9721,950,8
31.9721,960,6
31.9721,970,11
31.9721,980,6
31.9721,990,6
32.6599,0,0
32.6599,10,0
32.6599,20,0
32.6599,30,31
32.6599,40,73
32.6599,50,91
32.6599,60,67
32.6599,70,66
32.6599,80,65
32.6599,90,72
32.6599,100,52
32.6599,110,61
32.6599,120,65
32.6599,130,77
32.6599,140,49
32.6599,150,75
32.6599,160,60
32.6599,170,108
32.6599,180,58
32.6599,190,77
32.6599,200,72
32.6599,210,67
32.6599,220,61
32.6599,230,94
32.6599,240,80
32.6599,250,103
32.6599,260,68
32.6599,270,80
32.6599,280,69
32.6599,290,63
32.6599,300,97
32.6599,310,74
32.6599,320,76
32.6599,330,77
32.6599,340,60
32.6599,350,58
32.6599,360,52
32.6599,370,54
32.6599,380,68
32.6599,390,78
32.6599,400,66
32.6599,410,69
32.6599,420,58
32.6599,430,67
32.6599,440,57
32.6599,450,41
32.6599,460,49
32.6599,470,64
32.6599,480,47
32.6599,490,62
32.6599,500,61
32.6599,510,59
32.6599,520,57
32.6599,530,45
32.6599,540,46
32.6599,550,47
32.6599,560,48
32.6599,570,44
32.6599,580,32
32.6599,590,27
32.6599,600,29
32.6599,610,43
32.6599,620,33
32.6599,630,31
32.6599,640,45
32.6599,650,23
32.6599,660,18
32.6599,670,31
32.6599,680,30
32.6599,690,24
32.6599,700,21
32.6599,710,22
32.6599,720,25
32.6599,730,26
32.6599,740,27
32.6599,750,14
32.6599,760,21
32.6599,770,24
32.6599,780,14
32.6599,790,11
32.6599,800,23
32.6599,810,16
32.6599,820,10
32.6599,830,15
32.6599,840,19
32.6599,850,13
32.6599,860,14
32.6599,870,17
32.6599,880,23
32.6599,890,22
32.6599,900,15
32.6599,910,10
32.6599,920,13
32.6599,930,11
32.6599,940,5
32.6599,950,8
32.6599,960,11
32.6599,970,5
32.6599,980,10
32.6599,990,9
33.3477,0,0
33.3477,10,0
33.3477,20,0
33.3477,30,52
