m_B,deltaE,nFlux_pi0,nFlux_eta
2.1891,770,21,10
2.1891,780,21,1
2.1891,790,22,7
2.1891,800,19,5
2.1891,810,13,5
2.1891,820,27,9
2.1891,830,22,6
2.1891,840,31,11
2.1891,850,9,6
2.1891,860,10,6
2.1891,870,12,8
2.1891,880,9,7
2.1891,890,12,5
2.1891,900,9,6
2.1891,910,9,4
2.1891,920,25,3
2.1891,930,15,7
2.1891,940,9,9
2.1891,950,5,3
2.1891,960,6,2
2.1891,970,6,10
2.1891,980,10,13
2.1891,990,16,3
2.33256,0,0,0
2.33256,10,0,0
2.33256,20,0,0
2.33256,30,0,0
2.33256,40,0,0
2.33256,50,0,0
2.33256,60,0,0
2.33256,70,42,0
2.33256,80,49,0
2.33256,90,34,0
2.33256,100,32,0
2.33256,110,30,0
2.33256,120,29,0
2.33256,130,29,0
2.33256,140,21,0
2.33256,150,42,0
2.33256,160,35,0
2.33256,170,42,0
2.33256,180,29,0
2.33256,190,45,0
2.33256,200,27,0
2.33256,210,33,0
2.33256,220,21,0
2.33256,230,33,0
2.33256,240,34,0
2.33256,250,28,0
2.33256,260,50,0
2.33256,270,50,0
2.33256,280,37,3
2.33256,290,32,4
2.33256,300,56,7
2.33256,310,41,1
2.33256,320,63,5
2.33256,330,35,4
2.33256,340,35,1
2.33256,350,34,7
2.33256,360,31,7
2.33256,370,29,0
2.33256,380,38,3
2.33256,390,31,5
2.33256,400,29,1
2.33256,410,29,5
2.33256,420,24,5
2.33256,430,17,2
2.33256,440,36,1
2.33256,450,28,4
2.33256,460,19,7
2.33256,470,36,7
2.33256,480,40,8
2.33256,490,11,2
2.33256,500,22,5
2.33256,510,28,2
2.33256,520,30,6
2.33256,530,37,6
2.33256,540,30,6
2.33256,550,33,7
2.33256,560,32,5
2.33256,570,27,3
2.33256,580,23,5
2.33256,590,16,1
2.33256,600,26,1
2.33256,610,18,1
2.33256,620,18,4
2.33256,630,13,8
2.33256,640,29,4
2.33256,650,12,8
2.33256,660,15,3
2.33256,670,19,4
2.33256,680,29,5
2.33256,690,27,2
2.33256,700,20,5
2.33256,710,18,9
2.33256,720,17,3
2.33256,730,25,5
2.33256,740,15,6
2.33256,750,14,9
2.33256,760,22,10
2.33256,770,23,5
2.33256,780,21,3
2.33256,790,17,10
2.33256,800,19,1
2.33256,810,14,4
2.33256,820,22,10
2.33256,830,21,6
2.33256,840,31,9
2.33256,850,5,5
2.33256,860,8,6
2.33256,870,8,10
2.33256,880,5,4
2.33256,890,8,7
2.33256,900,14,5
2.33256,910,12,8
2.33256,920,21,6
2.33256,930,12,9
2.33256,940,12,9
2.33256,950,10,9
2.33256,960,9,3
2.33256,970,4,7
2.33256,980,8,15
2.33256,990,13,4
2.48543,0,0,0
2.48543,10,0,0
2.48543,20,0,0
2.48543,30,0,0
2.48543,40,0,0
2.48543,50,0,0
2.48543,60,0,0
2.48543,70,33,0
2.48543,80,45,0
2.48543,90,35,0
2.48543,100,29,0
2.48543,110,36,0
2.48543,120,23,0
2.48543,130,33,0
2.48543,140,44,0
2.48543,150,45,0
2.48543,160,38,0
2.48543,170,41,0
2.48543,180,46,0
2.48543,190,44,0
2.48543,200,23,0
2.48543,210,28,0
2.48543,220,37,0
2.48543,230,36,0
2.48543,240,33,0
2.48543,250,29,0
2.48543,260,39,0
2.48543,270,24,0
2.48543,280,40,4
2.48543,290,38,6
2.48543,300,54,1
2.48543,310,42,4
2.48543,320,52,8
2.48543,330,29,1
2.48543,340,48,3
2.48543,350,30,2
2.48543,360,42,7
2.48543,370,29,0
2.48543,380,40,1
2.48543,390,29,6
2.48543,400,26,3
2.48543,410,30,2
2.48543,420,22,4
2.48543,430,16,3
2.48543,440,44,2
2.48543,450,29,5
2.48543,460,24,8
2.48543,470,29,5
2.48543,480,34,3
2.48543,490,9,4
2.48543,500,29,7
2.48543,510,20,5
2.48543,520,40,8
2.48543,530,29,2
2.48543,540,26,6
2.48543,550,40,5
2.48543,560,32,6
2.48543,570,26,4
2.48543,580,32,2
2.48543,590,22,2
2.48543,600,34,1
2.48543,610,26,3
2.48543,620,16,5
2.48543,630,23,2
2.48543,640,32,3
2.48543,650,19,6
2.48543,660,16,4
2.48543,670,27,7
2.48543,680,20,4
2.48543,690,23,0
2.48543,700,27,5
2.48543,710,22,5
2.48543,720,18,3
2.48543,730,22,6
2.48543,740,14,10
2.48543,750,16,9
2.48543,760,23,6
2.48543,770,30,3
2.48543,780,18,1
2.48543,790,7,3
2.48543,800,22,3
2.48543,810,11,6
2.48543,820,15,9
2.48543,830,22,6
2.48543,840,23,8
2.48543,850,11,8
2.48543,860,7,6
2.48543,870,10,7
2.48543,880,14,2
2.48543,890,9,7
2.48543,900,8,4
2.48543,910,14,3
2.48543,920,19,7
2.48543,930,10,10
2.48543,940,11,9
2.48543,950,9,7
2.48543,960,7,8
2.48543,970,10,5
2.48543,980,8,11
2.48543,990,7,0
2.64831,0,0,0
2.64831,10,0,0
2.64831,20,0,0
2.64831,30,0,0
2.64831,40,0,0
2.64831,50,0,0
2.64831,60,0,0
2.64831,70,27,0
2.64831,80,35,0
2.64831,90,30,0
2.64831,100,25,0
2.64831,110,33,0
2.64831,120,33,0
2.64831,130,26,0
2.64831,140,35,0
2.64831,150,43,0
2.64831,160,40,0
2.64831,170,30,0
2.64831,180,47,0
2.64831,190,47,0
2.64831,200,20,0
2.64831,210,29,0
2.64831,220,34,0
2.64831,230,43,0
2.64831,240,30,0
2.64831,250,27,0
2.64831,260,54,0
2.64831,270,31,0
2.64831,280,39,6
2.64831,290,29,2
2.64831,300,50,4
2.64831,310,38,5
2.64831,320,37,8
2.64831,330,34,4
2.64831,340,46,4
2.64831,350,24,4
2.64831,360,31,5
2.64831,370,28,1
2.64831,380,38,5
2.64831,390,41,3
2.64831,400,17,5
2.64831,410,21,3
2.64831,420,34,4
2.64831,430,24,2
2.64831,440,33,6
2.64831,450,32,2
2.64831,460,31,8
2.64831,470,41,6
2.64831,480,35,4
2.64831,490,22,5
2.64831,500,25,4
2.64831,510,22,2
2.64831,520,31,8
2.64831,530,31,3
2.64831,540,32,3
2.64831,550,32,9
2.64831,560,34,3
2.64831,570,25,1
2.64831,580,31,2
2.64831,590,28,9
2.64831,600,29,3
2.64831,610,18,2
2.64831,620,27,7
2.64831,630,10,9
2.64831,640,30,3
2.64831,650,25,8
2.64831,660,26,6
2.64831,670,24,4
2.64831,680,23,6
2.64831,690,21,0
2.64831,700,15,6
2.64831,710,15,5
2.64831,720,25,4
2.64831,730,16,8
2.64831,740,28,6
2.64831,750,15,8
2.64831,760,12,11
2.64831,770,22,3
2.64831,780,22,2
2.64831,790,16,6
2.64831,800,20,4
2.64831,810,12,4
2.64831,820,18,14
2.64831,830,23,7
2.64831,840,27,8
2.64831,850,10,7
2.64831,860,11,8
2.64831,870,9,10
2.64831,880,9,4
2.64831,890,7,4
2.64831,900,9,8
2.64831,910,14,2
2.64831,920,18,3
2.64831,930,16,8
2.64831,940,9,9
2.64831,950,7,3
2.64831,960,9,8
2.64831,970,18,8
2.64831,980,5,10
2.64831,990,9,6
2.82187,0,0,0
2.82187,10,0,0
2.82187,20,0,0
2.82187,30,0,0
2.82187,40,0,0
2.82187,50,0,0
2.82187,60,0,0
2.82187,70,34,0
2.82187,80,42,0
2.82187,90,33,0
2.82187,100,31,0
2.82187,110,39,0
2.82187,120,21,0
2.82187,130,27,0
2.82187,140,25,0
2.82187,150,34,0
2.82187,160,28,0
2.82187,170,47,0
2.82187,180,45,0
2.82187,190,36,0
2.82187,200,25,0
2.82187,210,35,0
2.82187,220,33,0
2.82187,230,34,1
2.82187,240,29,0
2.82187,250,20,0
2.82187,260,49,0
2.82187,270,30,0
2.82187,280,51,3
2.82187,290,36,1
2.82187,300,45,1
2.82187,310,41,2
2.82187,320,42,1
2.82187,330,32,7
2.82187,340,54,0
2.82187,350,26,3
2.82187,360,27,4
2.82187,370,22,1
2.82187,380,25,3
2.82187,390,32,6
2.82187,400,24,4
2.82187,410,32,3
2.82187,420,36,7
2.82187,430,24,4
2.82187,440,25,3
2.82187,450,34,6
2.82187,460,26,2
2.82187,470,38,10
2.82187,480,47,3
2.82187,490,15,4
2.82187,500,24,6
2.82187,510,21,1
2.82187,520,29,5
2.82187,530,23,3
2.82187,540,37,4
2.82187,550,34,12
2.82187,560,30,5
2.82187,570,21,5
2.82187,580,28,5
2.82187,590,16,3
2.82187,600,20,3
2.82187,610,27,1
2.82187,620,28,8
2.82187,630,25,6
2.82187,640,36,3
2.82187,650,22,6
2.82187,660,23,3
2.82187,670,19,9
2.82187,680,25,2
2.82187,690,24,2
2.82187,700,18,5
2.82187,710,18,4
2.82187,720,16,3
2.82187,730,23,9
2.82187,740,26,6
2.82187,750,18,11
2.82187,760,27,10
2.82187,770,22,2
2.82187,780,15,4
2.82187,790,15,6
2.82187,800,22,7
2.82187,810,18,7
2.82187,820,13,7
2.82187,830,18,7
2.82187,840,27,7
2.82187,850,12,6
2.82187,860,10,7
2.82187,870,12,10
2.82187,880,6,8
2.82187,890,17,5
2.82187,900,20,6
2.82187,910,12,7
2.82187,920,14,8
2.82187,930,15,7
2.82187,940,12,9
2.82187,950,11,9
2.82187,960,14,3
2.82187,970,12,7
2.82187,980,6,12
2.82187,990,13,2
3.0068,0,0,0
3.0068,10,0,0
3.0068,20,0,0
3.0068,30,0,0
3.0068,40,0,0
3.0068,50,0,0
3.0068,60,0,0
3.0068,70,36,0
3.0068,80,39,0
3.0068,90,44,0
3.0068,100,38,0
3.0068,110,28,0
3.0068,120,30,0
3.0068,130,25,0
3.0068,140,26,0
3.0068,150,39,0
3.0068,160,41,0
3.0068,170,40,0
3.0068,180,34,0
3.0068,190,50,0
3.0068,200,30,0
3.0068,210,20,0
3.0068,220,32,0
3.0068,230,35,0
3.0068,240,30,0
3.0068,250,27,0
3.0068,260,44,0
3.0068,270,33,0
3.0068,280,42,2
3.0068,290,49,1
3.0068,300,60,0
3.0068,310,38,3
3.0068,320,43,3
3.0068,330,28,3
3.0068,340,40,0
3.0068,350,24,1
3.0068,360,28,5
3.0068,370,35,2
3.0068,380,31,1
3.0068,390,28,6
3.0068,400,26,4
3.0068,410,34,3
3.0068,420,35,3
3.0068,430,27,4
3.0068,440,30,3
3.0068,450,28,5
3.0068,460,21,7
3.0068,470,31,2
3.0068,480,38,7
3.0068,490,17,7
3.0068,500,24,9
3.0068,510,18,2
3.0068,520,29,6
3.0068,530,31,5
3.0068,540,32,5
3.0068,550,36,6
3.0068,560,27,5
3.0068,570,25,6
3.0068,580,22,6
3.0068,590,22,2
3.0068,600,19,2
3.0068,610,29,0
3.0068,620,16,7
3.0068,630,19,3
3.0068,640,17,2
3.0068,650,25,7
3.0068,660,16,2
3.0068,670,28,5
3.0068,680,24,2
3.0068,690,21,0
3.0068,700,14,6
3.0068,710,21,2
3.0068,720,16,2
3.0068,730,18,6
3.0068,740,19,17
3.0068,750,18,3
3.0068,760,18,9
3.0068,770,21,2
3.0068,780,19,6
3.0068,790,13,2
3.0068,800,23,2
3.0068,810,17,6
3.0068,820,26,13
3.0068,830,27,4
3.0068,840,32,8
3.0068,850,7,5
3.0068,860,2,13
3.0068,870,7,8
3.0068,880,9,4
3.0068,890,9,5
3.0068,900,8,5
3.0068,910,12,3
3.0068,920,15,4
3.0068,930,8,10
3.0068,940,4,13
3.0068,950,8,7
3.0068,960,10,3
3.0068,970,9,13
3.0068,980,7,1
3.0068,990,12,9
3.20385,0,0,0
3.20385,10,0,0
3.20385,20,0,0
3.20385,30,0,0
3.20385,40,0,0
3.20385,50,0,0
3.20385,60,0,0
3.20385,70,33,0
3.20385,80,31,0
3.20385,90,38,0
3.20385,100,40,0
3.20385,110,26,0
3.20385,120,30,0
3.20385,130,26,0
3.20385,140,35,0
3.20385,150,42,0
3.20385,160,27,0
3.20385,170,34,0
3.20385,180,36,0
3.20385,190,35,0
3.20385,200,18,0
3.20385,210,24,0
3.20385,220,35,0
3.20385,230,32,0
3.20385,240,33,0
3.20385,250,24,0
3.20385,260,50,0
3.20385,270,26,0
3.20385,280,45,5
3.20385,290,36,0
3.20385,300,56,0
3.20385,310,42,6
3.20385,320,55,2
3.20385,330,55,7
3.20385,340,41,1
3.20385,350,32,3
3.20385,360,30,3
3.20385,370,32,2
3.20385,380,30,2
3.20385,390,40,5
3.20385,400,28,1
3.20385,410,27,3
3.20385,420,22,5
3.20385,430,22,5
3.20385,440,25,5
3.20385,450,30,6
3.20385,460,28,7
3.20385,470,33,3
3.20385,480,33,6
3.20385,490,15,6
3.20385,500,26,4
3.20385,510,29,4
3.20385,520,38,14
3.20385,530,33,3
3.20385,540,35,8
3.20385,550,28,9
3.20385,560,42,2
3.20385,570,24,0
3.20385,580,27,1
3.20385,590,16,4
3.20385,600,16,1
3.20385,610,24,0
3.20385,620,17,5
3.20385,630,24,6
3.20385,640,36,4
3.20385,650,28,6
3.20385,660,11,3
3.20385,670,17,3
3.20385,680,25,6
3.20385,690,18,1
3.20385,700,20,6
3.20385,710,23,7
3.20385,720,16,0
3.20385,730,17,8
3.20385,740,18,8
3.20385,750,20,7
3.20385,760,20,10
3.20385,770,25,5
3.20385,780,20,3
3.20385,790,16,5
3.20385,800,21,2
3.20385,810,18,6
3.20385,820,16,8
3.20385,830,20,2
3.20385,840,31,11
3.20385,850,7,2
3.20385,860,9,6
3.20385,870,12,12
3.20385,880,14,10
3.20385,890,4,1
3.20385,900,10,4
3.20385,910,15,5
3.20385,920,14,2
3.20385,930,14,5
3.20385,940,8,11
3.20385,950,10,3
3.20385,960,9,0
3.20385,970,9,6
3.20385,980,7,11
3.20385,990,8,3
3.41382,0,0,0
3.41382,10,0,0
3.41382,20,0,0
3.41382,30,0,0
3.41382,40,0,0
3.41382,50,0,0
3.41382,60,0,0
3.41382,70,27,0
3.41382,80,52,0
3.41382,90,35,0
3.41382,100,24,0
3.41382,110,22,0
3.41382,120,30,0
3.41382,130,33,0
3.41382,140,27,0
3.41382,150,42,0
3.41382,160,53,0
3.41382,170,42,0
3.41382,180,49,0
3.41382,190,37,0
3.41382,200,17,0
3.41382,210,21,0
3.41382,220,24,0
3.41382,230,39,0
3.41382,240,41,0
3.41382,250,19,0
3.41382,260,49,0
3.41382,270,28,0
3.41382,280,44,8
3.41382,290,43,0
3.41382,300,53,1
3.41382,310,38,7
3.41382,320,41,7
3.41382,330,35,3
3.41382,340,47,0
3.41382,350,18,4
3.41382,360,41,5
3.41382,370,37,1
3.41382,380,33,5
3.41382,390,40,4
3.41382,400,27,1
3.41382,410,24,2
3.41382,420,24,2
3.41382,430,17,1
3.41382,440,35,3
3.41382,450,27,4
3.41382,460,27,7
3.41382,470,39,3
3.41382,480,39,5
3.41382,490,18,1
3.41382,500,29,7
3.41382,510,33,2
3.41382,520,30,7
3.41382,530,31,4
3.41382,540,35,5
3.41382,550,31,11
3.41382,560,24,5
3.41382,570,24,2
3.41382,580,26,3
3.41382,590,16,6
3.41382,600,16,2
3.41382,610,20,0
3.41382,620,18,7
3.41382,630,26,5
3.41382,640,28,3
3.41382,650,22,7
3.41382,660,26,5
3.41382,670,16,3
3.41382,680,17,4
3.41382,690,22,1
3.41382,700,21,8
3.41382,710,17,5
3.41382,720,20,2
3.41382,730,16,6
3.41382,740,32,5
3.41382,750,15,9
3.41382,760,16,12
3.41382,770,30,1
3.41382,780,26,0
3.41382,790,18,4
3.41382,800,22,2
3.41382,810,13,6
3.41382,820,12,11
3.41382,830,28,4
3.41382,840,22,12
3.41382,850,9,6
3.41382,860,11,7
3.41382,870,11,12
3.41382,880,14,7
3.41382,890,9,4
3.41382,900,9,5
3.41382,910,10,3
3.41382,920,18,3
3.41382,930,8,4
3.41382,940,13,5
3.41382,950,7,6
3.41382,960,13,3
3.41382,970,8,14
3.41382,980,8,9
3.41382,990,7,3
3.63755,0,0,0
3.63755,10,0,0
3.63755,20,1,0
3.63755,30,0,0
3.63755,40,0,0
3.63755,50,0,0
3.63755,60,0,0
3.63755,70,42,0
3.63755,80,46,0
3.63755,90,37,0
3.63755,100,32,0
3.63755,110,22,0
3.63755,120,25,0
3.63755,130,29,0
3.63755,140,34,0
3.63755,150,39,0
3.63755,160,38,0
3.63755,170,38,0
3.63755,180,43,0
3.63755,190,39,0
3.63755,200,24,0
3.63755,210,30,0
3.63755,220,52,0
3.63755,230,38,0
3.63755,240,35,0
3.63755,250,34,0
3.63755,260,53,0
3.63755,270,25,0
3.63755,280,48,5
3.63755,290,32,1
3.63755,300,55,2
3.63755,310,43,3
3.63755,320,43,6
3.63755,330,41,8
3.63755,340,46,0
3.63755,350,40,5
3.63755,360,37,7
3.63755,370,30,0
3.63755,380,26,3
3.63755,390,30,6
3.63755,400,27,6
3.63755,410,22,6
3.63755,420,30,4
3.63755,430,29,6
3.63755,440,31,0
3.63755,450,29,6
3.63755,460,21,6
3.63755,470,44,4
3.63755,480,38,3
3.63755,490,24,1
3.63755,500,21,10
3.63755,510,34,5
3.63755,520,34,8
3.63755,530,30,5
3.63755,540,38,7
3.63755,550,26,6
3.63755,560,32,10
3.63755,570,16,6
3.63755,580,23,1
3.63755,590,25,3
3.63755,600,14,4
3.63755,610,22,1
3.63755,620,21,3
3.63755,630,16,6
3.63755,640,24,4
3.63755,650,15,10
3.63755,660,20,4
3.63755,670,19,7
3.63755,680,22,8
3.63755,690,24,3
3.63755,700,18,9
3.63755,710,20,4
3.63755,720,13,4
3.63755,730,18,5
3.63755,740,17,11
3.63755,750,22,6
3.63755,760,15,10
3.63755,770,29,2
3.63755,780,10,4
3.63755,790,23,11
3.63755,800,16,0
3.63755,810,16,9
3.63755,820,26,14
3.63755,830,24,9
3.63755,840,33,10
3.63755,850,9,8
3.63755,860,12,5
3.63755,870,6,11
3.63755,880,8,6
3.63755,890,7,7
3.63755,900,12,3
3.63755,910,12,2
3.63755,920,25,3
3.63755,930,8,7
3.63755,940,14,11
3.63755,950,8,4
3.63755,960,8,2
3.63755,970,3,11
3.63755,980,5,6
3.63755,990,12,3
3.87593,0,0,0
3.87593,10,0,0
3.87593,20,0,0
3.87593,30,0,0
3.87593,40,0,0
3.87593,50,0,0
3.87593,60,0,0
3.87593,70,38,0
3.87593,80,33,0
3.87593,90,37,0
3.87593,100,28,0
3.87593,110,25,0
3.87593,120,30,0
3.87593,130,25,0
3.87593,140,32,0
3.87593,150,30,0
3.87593,160,38,0
3.87593,170,34,0
3.87593,180,55,0
3.87593,190,31,0
3.87593,200,24,0
3.87593,210,22,0
3.87593,220,38,0
3.87593,230,45,0
3.87593,240,30,0
3.87593,250,25,0
3.87593,260,51,0
3.87593,270,22,0
3.87593,280,39,2
3.87593,290,43,2
3.87593,300,50,4
3.87593,310,30,4
3.87593,320,56,6
3.87593,330,38,3
3.87593,340,35,1
3.87593,350,31,8
3.87593,360,32,2
3.87593,370,26,2
3.87593,380,27,7
3.87593,390,38,3
3.87593,400,32,1
3.87593,410,23,3
3.87593,420,19,4
3.87593,430,14,5
3.87593,440,52,1
3.87593,450,22,5
3.87593,460,8,8
3.87593,470,39,5
3.87593,480,35,6
3.87593,490,21,2
3.87593,500,31,3
3.87593,510,26,3
3.87593,520,26,10
3.87593,530,40,2
3.87593,540,46,1
3.87593,550,57,10
3.87593,560,24,6
3.87593,570,17,3
3.87593,580,32,2
3.87593,590,17,3
3.87593,600,26,0
3.87593,610,18,0
3.87593,620,23,6
3.87593,630,26,1
3.87593,640,20,3
3.87593,650,26,6
3.87593,660,22,1
3.87593,670,17,5
3.87593,680,27,2
3.87593,690,20,1
3.87593,700,20,6
3.87593,710,12,3
3.87593,720,16,5
3.87593,730,20,7
3.87593,740,15,4
3.87593,750,16,10
3.87593,760,27,7
3.87593,770,21,3
3.87593,780,16,0
3.87593,790,14,9
3.87593,800,20,3
3.87593,810,10,4
3.87593,820,16,8
3.87593,830,22,2
3.87593,840,27,11
3.87593,850,7,8
3.87593,860,14,8
3.87593,870,9,15
3.87593,880,15,7
3.87593,890,7,4
3.87593,900,18,2
3.87593,910,17,6
3.87593,920,17,4
3.87593,930,13,12
3.87593,940,10,5
3.87593,950,4,3
3.87593,960,9,0
3.87593,970,11,12
3.87593,980,7,7
3.87593,990,5,4
4.12995,0,0,0
4.12995,10,0,0
4.12995,20,0,0
4.12995,30,0,0
4.12995,40,0,0
4.12995,50,0,0
4.12995,60,0,0
4.12995,70,48,0
4.12995,80,48,0
4.12995,90,31,0
4.12995,100,38,0
4.12995,110,32,0
4.12995,120,24,0
4.12995,130,33,0
4.12995,140,31,0
4.12995,150,40,0
4.12995,160,44,0
4.12995,170,43,0
4.12995,180,48,0
4.12995,190,40,0
4.12995,200,30,0
4.12995,210,29,0
4.12995,220,38,0
4.12995,230,25,1
4.12995,240,32,0
4.12995,250,30,0
4.12995,260,47,0
4.12995,270,42,0
4.12995,280,46,4
4.12995,290,29,0
4.12995,300,51,3
4.12995,310,35,10
4.12995,320,45,3
4.12995,330,34,6
4.12995,340,46,2
4.12995,350,34,5
4.12995,360,37,4
4.12995,370,27,0
4.12995,380,29,4
4.12995,390,38,1
4.12995,400,26,3
4.12995,410,26,4
4.12995,420,21,3
4.12995,430,21,4
4.12995,440,24,3
4.12995,450,20,5
4.12995,460,25,6
4.12995,470,43,3
4.12995,480,36,4
4.12995,490,19,7
4.12995,500,21,9
4.12995,510,29,3
4.12995,520,26,13
4.12995,530,41,2
4.12995,540,33,5
4.12995,550,44,13
4.12995,560,20,4
4.12995,570,11,3
4.12995,580,28,3
4.12995,590,23,3
4.12995,600,15,2
4.12995,610,18,0
4.12995,620,14,6
4.12995,630,13,8
4.12995,640,23,6
4.12995,650,19,6
4.12995,660,13,3
4.12995,670,16,4
4.12995,680,25,6
4.12995,690,23,0
4.12995,700,14,9
4.12995,710,23,5
4.12995,720,26,4
4.12995,730,15,3
4.12995,740,17,6
4.12995,750,16,4
4.12995,760,29,8
4.12995,770,24,1
4.12995,780,12,3
4.12995,790,17,5
4.12995,800,18,2
4.12995,810,22,4
4.12995,820,20,10
4.12995,830,23,6
4.12995,840,29,8
4.12995,850,11,8
4.12995,860,9,5
4.12995,870,11,1
4.12995,880,9,4
4.12995,890,8,9
4.12995,900,5,6
4.12995,910,9,4
4.12995,920,25,4
4.12995,930,9,7
4.12995,940,7,15
4.12995,950,14,2
4.12995,960,7,3
4.12995,970,10,15
4.12995,980,8,6
4.12995,990,11,4
4.4006,0,0,0
4.4006,10,0,0
4.4006,20,0,0
4.4006,30,0,0
4.4006,40,0,0
4.4006,50,0,0
4.4006,60,0,0
4.4006,70,44,0
4.4006,80,63,0
4.4006,90,35,0
4.4006,100,35,0
4.4006,110,32,0
4.4006,120,38,0
4.4006,130,30,0
4.4006,140,36,0
4.4006,150,26,0
4.4006,160,35,0
4.4006,170,35,0
4.4006,180,43,0
4.4006,190,34,0
4.4006,200,23,0
4.4006,210,28,0
4.4006,220,32,0
4.4006,230,31,1
4.4006,240,32,0
4.4006,250,23,0
4.4006,260,43,0
4.4006,270,45,1
4.4006,280,36,3
4.4006,290,40,0
4.4006,300,55,1
4.4006,310,37,4
4.4006,320,53,2
4.4006,330,34,4
4.4006,340,37,1
4.4006,350,33,3
4.4006,360,34,5
4.4006,370,34,2
4.4006,380,22,8
4.4006,390,35,4
4.4006,400,22,3
4.4006,410,26,4
4.4006,420,21,3
4.4006,430,20,7
4.4006,440,26,3
4.4006,450,15,8
4.4006,460,20,8
4.4006,470,30,4
4.4006,480,40,9
4.4006,490,12,1
4.4006,500,23,3
4.4006,510,27,4
4.4006,520,26,7
4.4006,530,24,1
4.4006,540,38,9
4.4006,550,33,9
4.4006,560,31,7
4.4006,570,20,6
4.4006,580,30,3
4.4006,590,22,5
4.4006,600,19,4
4.4006,610,24,2
4.4006,620,21,4
4.4006,630,22,4
4.4006,640,28,2
4.4006,650,24,7
4.4006,660,13,5
4.4006,670,25,10
4.4006,680,14,4
4.4006,690,16,2
4.4006,700,18,3
4.4006,710,16,6
4.4006,720,20,2
4.4006,730,18,12
4.4006,740,17,7
4.4006,750,22,9
4.4006,760,18,7
4.4006,770,26,3
4.4006,780,19,3
4.4006,790,20,7
4.4006,800,21,3
4.4006,810,13,7
4.4006,820,32,15
4.4006,830,27,4
4.4006,840,17,4
4.4006,850,8,3
4.4006,860,5,4
4.4006,870,8,11
4.4006,880,6,6
4.4006,890,12,5
4.4006,900,13,10
4.4006,910,11,4
4.4006,920,19,4
4.4006,930,7,7
4.4006,940,7,11
4.4006,950,10,4
4.4006,960,7,2
4.4006,970,10,16
4.4006,980,6,10
4.4006,990,2,5
4.689,0,0,0
4.689,10,0,0
4.689,20,0,0
4.689,30,0,0
4.689,40,0,0
4.689,50,0,0
4.689,60,0,0
4.689,70,45,0
4.689,80,47,0
4.689,90,28,0
4.689,100,35,0
4.689,110,23,0
4.689,120,28,0
4.689,130,29,0
4.689,140,25,0
4.689,150,33,0
4.689,160,40,0
4.689,170,58,0
4.689,180,52,0
4.689,190,39,0
4.689,200,16,0
4.689,210,24,0
4.689,220,46,0
4.689,230,34,0
4.689,240,34,0
4.689,250,16,0
4.689,260,55,0
4.689,270,31,0
4.689,280,37,3
4.689,290,42,1
4.689,300,50,1
4.689,310,45,10
4.689,320,43,7
4.689,330,37,3
4.689,340,38,0
4.689,350,35,7
4.689,360,21,5
4.689,370,30,1
4.689,380,34,4
4.689,390,30,2
4.689,400,33,1
4.689,410,31,6
4.689,420,30,2
4.689,430,15,3
4.689,440,36,0
4.689,450,27,7
4.689,460,29,6
4.689,470,44,5
4.689,480,32,8
4.689,490,20,3
4.689,500,28,5
4.689,510,25,2
4.689,520,44,9
4.689,530,33,0
4.689,540,38,4
4.689,550,39,12
4.689,560,32,1
4.689,570,19,4
4.689,580,30,2
4.689,590,23,1
4.689,600,21,3
4.689,610,15,0
4.689,620,19,7
4.689,630,22,4
4.689,640,23,5
4.689,650,30,10
4.689,660,22,7
4.689,670,19,9
4.689,680,28,4
4.689,690,19,2
4.689,700,29,3
4.689,710,21,7
4.689,720,16,1
4.689,730,12,5
4.689,740,17,6
4.689,750,24,4
4.689,760,22,5
4.689,770,20,4
4.689,780,24,2
4.689,790,23,7
4.689,800,18,4
4.689,810,11,3
4.689,820,18,7
4.689,830,25,9
4.689,840,22,5
4.689,850,5,5
4.689,860,7,11
4.689,870,10,12
4.689,880,14,5
4.689,890,12,3
4.689,900,13,9
4.689,910,9,6
4.689,920,17,4
4.689,930,13,7
4.689,940,10,14
4.689,950,4,7
4.689,960,8,5
4.689,970,9,14
4.689,980,6,7
4.689,990,8,4
4.99629,0,0,0
4.99629,10,0,0
4.99629,20,0,0
4.99629,30,0,0
4.99629,40,0,0
4.99629,50,0,0
4.99629,60,0,0
4.99629,70,41,0
4.99629,80,45,0
4.99629,90,31,0
4.99629,100,25,0
4.99629,110,27,0
4.99629,120,32,0
4.99629,130,36,0
4.99629,140,32,0
4.99629,150,29,0
4.99629,160,33,0
4.99629,170,28,0
4.99629,180,54,0
4.99629,190,40,0
4.99629,200,24,0
4.99629,210,34,0
4.99629,220,37,0
4.99629,230,38,1
4.99629,240,17,0
4.99629,250,21,0
4.99629,260,38,0
4.99629,270,31,0
4.99629,280,44,3
4.99629,290,44,2
4.99629,300,45,6
4.99629,310,45,5
4.99629,320,63,4
4.99629,330,29,3
4.99629,340,40,2
4.99629,350,23,8
4.99629,360,40,4
4.99629,370,37,2
4.99629,380,37,2
4.99629,390,31,3
4.99629,400,31,3
4.99629,410,24,0
4.99629,420,23,5
4.99629,430,13,9
4.99629,440,39,0
4.99629,450,26,9
4.99629,460,24,8
4.99629,470,32,3
4.99629,480,46,4
4.99629,490,14,1
4.99629,500,34,12
4.99629,510,36,1
4.99629,520,30,10
4.99629,530,34,2
4.99629,540,36,6
4.99629,550,32,4
