pdg,px,py,pz,vx,vy,vz
211,0.0153154,-0.116924,2.72095,5.5569,-35.3976,695.65
211,-0.021693,0.0205329,1.46691,2.81473,-3.38196,387.104
211,-0.021693,0.0205329,1.46691,2.81473,-3.38196,387.104
211,-0.021693,0.0205329,1.46691,2.81473,-3.38196,387.104
211,-0.0230107,-0.0249885,1.12757,-32.3357,-35.1519,1874.44
211,-0.0230107,-0.0249885,1.12757,-32.3357,-35.1519,1874.44
211,-0.0230107,-0.0249885,1.12757,-32.3357,-35.1519,1874.44
211,-0.0569559,-0.0161791,5.30206,-17.5795,-6.72452,1477.84
211,0.0808739,0.016121,0.639863,43.0134,1.41028,253.584
211,0.0808739,0.016121,0.639863,43.0134,1.41028,253.584
211,-0.00325206,0.00985586,0.629398,-5.35124,18.3971,479.999
211,-0.0408757,0.00290896,1.26085,-61.2341,-0.014427,1816.67
211,-0.0408757,0.00290896,1.26085,-61.2341,-0.014427,1816.67
211,-0.0408757,0.00290896,1.26085,-61.2341,-0.014427,1816.67
211,-0.0260298,0.00213848,2.96858,-9.05479,5.61199,575.48
211,0.00512192,-0.00286999,1.66169,-0.796854,-7.06444,1389.35
211,0.00512192,-0.00286999,1.66169,-0.796854,-7.06444,1389.35
211,0.00885288,-0.0123945,0.528539,16.6178,-19.4023,459.491
211,0.00885288,-0.0123945,0.528539,16.6178,-19.4023,459.491
211,-0.340252,-0.2789,1.78382,-33.4613,47.9581,2133.04
211,0.0290844,-0.0367294,2.43245,45.6615,-56.5258,3083.07
211,-0.0837617,0.00565633,3.85196,-78.4691,1.93054,3326.77
211,-0.0837617,0.00565633,3.85196,-78.4691,1.93054,3326.77
211,0.0287817,0.119431,1.24783,7.89693,8.43694,172.898
211,-0.0164487,-0.0300671,1.63077,-15.1732,-29.7308,1229.32
211,-0.0164487,-0.0300671,1.63077,-15.1732,-29.7308,1229.32
211,-0.0164487,-0.0300671,1.63077,-15.1732,-29.7308,1229.32
211,0.00013119,-0.0054979,0.890747,2.60596,12.4614,217.512
211,-0.00982928,0.00987696,1.65319,-2.19164,2.58331,797.987
211,-0.0565957,0.00191887,3.89447,-9.18279,0.904583,485.499
-211,-0.0238557,0.0352989,0.107426,-76.1417,-42.6688,3127.67
211,0.0493484,0.130529,1.26851,6.65733,17.9672,142.104
211,-0.00204902,-0.00669818,0.138776,-8.72075,-12.8394,915.767
211,-0.00569507,0.0340674,0.232674,-3.22324,-50.4218,4691.99
211,-0.00569507,0.0340674,0.232674,-3.22324,-50.4218,4691.99
211,-0.00569507,0.0340674,0.232674,-3.22324,-50.4218,4691.99
211,-0.00569507,0.0340674,0.232674,-3.22324,-50.4218,4691.99
211,-0.00569507,0.0340674,0.232674,-3.22324,-50.4218,4691.99
211,-0.00924182,-0.0129645,0.401267,-42.0298,-46.9331,1294.45
211,0.0210338,-0.00233499,0.383004,5.88306,0.14356,139.918
211,0.00810867,-0.0183269,0.599799,19.9982,-52.2773,2162.87
211,0.00810867,-0.0183269,0.599799,19.9982,-52.2773,2162.87
211,-0.0611493,0.0927187,0.362794,-52.2629,59.3291,2438.74
211,-0.00785723,-0.00901756,0.468937,46.7011,-28.8209,3936.88
211,0.00746913,0.0587789,2.07323,1.60019,12.0912,613.47
211,-0.163694,0.0368728,0.454938,72.7615,22.5674,4327.54
211,-0.163694,0.0368728,0.454938,72.7615,22.5674,4327.54
211,-0.163694,0.0368728,0.454938,72.7615,22.5674,4327.54
211,-0.134608,-0.0423806,0.497148,-62.6723,-43.3901,4903.94
-211,0.00858699,-0.0240021,0.133312,57.4191,-52.1102,2409.33
211,-0.00976979,0.115015,2.2091,-5.84108,59.621,1057.36
211,-0.00976979,0.115015,2.2091,-5.84108,59.621,1057.36
211,-0.029688,-0.00880507,0.823381,1.55115,0.922681,382.322
211,-0.029688,-0.00880507,0.823381,1.55115,0.922681,382.322
211,-0.029688,-0.00880507,0.823381,1.55115,0.922681,382.322
211,-0.029688,-0.00880507,0.823381,1.55115,0.922681,382.322
211,0.0440627,0.0153627,1.15267,29.358,11.1533,590.731
211,0.0440627,0.0153627,1.15267,29.358,11.1533,590.731
211,-0.0305798,0.0968137,3.13445,-15.0839,46.0658,1423.88
211,0.087078,-0.0465203,3.16033,78.4461,-41.6837,2626.84
211,0.0485978,0.0239444,0.90169,13.3284,5.6073,449.175
211,0.0955176,0.0668372,0.286542,-51.8355,-17.845,4521.26
-211,-0.0155157,0.0136735,1.49213,-9.0371,5.79139,927.184
-211,-0.0155157,0.0136735,1.49213,-9.0371,5.79139,927.184
-211,0.0813523,0.0471419,0.346201,-50.3121,-37.1175,1654.61
-211,0.0813523,0.0471419,0.346201,-50.3121,-37.1175,1654.61
-211,0.0813523,0.0471419,0.346201,-50.3121,-37.1175,1654.61
211,-0.0448769,0.133829,0.684887,-3.18843,9.34698,73.2401
211,-0.00726197,0.058708,0.52258,-2.79479,21.4088,130.107
211,-0.0684906,-0.0265087,0.176086,-15.8559,14.5401,212.305
211,-0.546978,0.122209,0.877621,-4.02673,95.4683,4321.4
211,0.154483,0.00657212,0.421621,96.6016,-22.8775,4165.31
211,-0.0566199,-0.175776,0.327543,-27.223,-57.5122,5045.97
211,0.0107967,-0.0453685,0.106324,12.8538,86.1933,3410.56
-211,0.0289728,0.00563549,0.30036,49.542,5.01855,924.845
211,-0.0815469,0.0302593,0.296728,-40.6281,7.78181,171.367
-211,0.0479226,0.0268418,0.169366,-78.1777,-37.6664,5082.34
211,0.113056,0.00667677,0.370089,17.4743,1.18516,91.4587
-211,0.0517935,0.0542617,0.241084,31.2205,35.3491,274.698
-211,-0.108787,-0.130771,0.388917,-26.7803,-19.9569,152.006
211,-0.0217915,0.111818,1.29476,-3.62641,18.6013,192.581
211,-0.0217915,0.111818,1.29476,-3.62641,18.6013,192.581
211,0.0147879,0.0182076,2.64308,-3.29333,0.753016,627.45
211,0.0307065,0.0438885,0.448423,-0.423526,1.33488,71.5051
211,0.0307065,0.0438885,0.448423,-0.423526,1.33488,71.5051
211,0.0307065,0.0438885,0.448423,-0.423526,1.33488,71.5051
211,-0.0124549,-0.126307,0.105555,-104.353,25.586,1915.17
211,-0.0314716,0.0699144,0.162311,76.1146,-0.915902,4452.6
211,-0.0164964,0.0141185,0.428615,-48.2318,43.4798,2339.44
211,0.0398602,-0.0672122,1.45251,4.55117,-7.44195,425.192
211,0.0123148,-0.0331726,1.62661,7.18584,-22.2746,731.93
211,0.0123148,-0.0331726,1.62661,7.18584,-22.2746,731.93
211,0.358166,0.3511,2.63385,3.04374,2.71575,52.2138
-211,-0.0975621,-0.142256,1.26361,14.5407,-43.4705,2547.33
-211,-0.0975621,-0.142256,1.26361,14.5407,-43.4705,2547.33
-211,-0.0975621,-0.142256,1.26361,14.5407,-43.4705,2547.33
211,0.00104708,0.00467498,1.67424,1.4125,-5.6082,1925.02
211,-0.0445472,-0.0121908,0.755113,-20.0876,-5.59868,603.789
-211,-0.00705346,0.00206335,-0.125703,88.0439,-9.10153,2043.94
211,-0.00986142,-0.0119797,-0.283358,81.359,-23.008,1817.8
211,-0.00986142,-0.0119797,-0.283358,81.359,-23.008,1817.8
211,-0.00705559,0.00316237,2.27065,7.39439,-2.14105,584.043
211,-0.00705559,0.00316237,2.27065,7.39439,-2.14105,584.043
211,0.0648512,-0.0292072,4.15004,60.5279,-26.4179,3664.94
211,-0.00749701,-0.0190821,0.469714,-13.3044,-47.2566,1155.9
211,-0.00293879,0.00174245,1.54848,0.24087,5.97387,924.484
211,-0.0822386,-0.0627054,0.870728,11.1612,-76.5607,2645.11
211,-0.0822386,-0.0627054,0.870728,11.1612,-76.5607,2645.11
211,-0.00575379,-0.0227937,0.419314,-4.22877,-14.6429,116.342
211,-0.0126273,-0.0515518,1.79106,-80.5735,40.8507,1585.67
-211,-0.000304633,0.0114724,-0.163727,49.4327,17.3235,4999.93
-211,0.0105485,0.0182873,-0.150207,-61.2041,-61.6074,4342.08
211,0.00489175,0.0565303,1.2064,0.451281,11.6319,125.122
211,0.00489175,0.0565303,1.2064,0.451281,11.6319,125.122
-211,0.122297,-0.0631254,0.272014,17.1045,89.887,4531.58
-211,-0.135887,-0.0422389,0.464048,-5.21986,-1.33308,36.0907
211,-0.0316328,-0.0138804,0.97613,-13.7327,-4.57835,280.853
211,0.00625621,0.0134974,0.227698,0.00448223,8.85465,430.147
211,-0.0718915,0.0663104,0.187059,-43.4507,106.716,5030.84
211,-0.0718915,0.0663104,0.187059,-43.4507,106.716,5030.84
211,0.0198575,-0.0183369,1.16903,26.1708,-27.7678,2019.71
211,0.00534025,-0.0179878,1.51711,9.39858,-30.7023,2762.31
211,0.00534025,-0.0179878,1.51711,9.39858,-30.7023,2762.31
211,0.00682676,0.0172051,0.711581,33.0586,47.6823,2548.57
211,-0.0136275,0.0436157,1.72649,0.740706,-3.16992,323.118
211,0.00378095,-0.0158024,0.288905,35.3738,-49.5093,4103.73
211,0.00378095,-0.0158024,0.288905,35.3738,-49.5093,4103.73
211,0.0324494,0.00902296,2.28523,32.3246,7.10015,2801.87
211,0.0324494,0.00902296,2.28523,32.3246,7.10015,2801.87
211,0.179717,-0.0425638,0.788133,16.6662,36.5701,2005.87
211,-0.0500462,-0.0338515,1.33276,-56.1452,-39.5893,1734.38
211,-0.0500462,-0.0338515,1.33276,-56.1452,-39.5893,1734.38
211,-0.0500462,-0.0338515,1.33276,-56.1452,-39.5893,1734.38
211,-0.0365564,-0.00255644,1.50054,-23.1709,-0.901618,1494.64
211,-0.158761,0.0281862,0.392809,-59.0321,8.30517,176.602
211,0.0150657,-0.0186689,0.764462,35.4809,-47.2961,1930.67
211,0.0150657,-0.0186689,0.764462,35.4809,-47.2961,1930.67
211,0.00150152,0.0302328,1.12153,1.55576,8.2218,805.706
211,-0.00474298,-0.00449682,1.50638,0.25601,-4.78186,3011.16
211,-0.00474298,-0.00449682,1.50638,0.25601,-4.78186,3011.16
-211,-0.0370637,-0.124644,0.758424,-17.7011,-6.26847,693.881
211,-0.0190789,0.00542619,1.0458,-62.198,2.48765,4549.62
211,-0.0190789,0.00542619,1.0458,-62.198,2.48765,4549.62
211,-0.0190789,0.00542619,1.0458,-62.198,2.48765,4549.62
211,-0.0190789,0.00542619,1.0458,-62.198,2.48765,4549.62
211,0.00761796,-0.010561,0.912518,41.7814,-72.2073,4284.53
211,0.00761796,-0.010561,0.912518,41.7814,-72.2073,4284.53
211,0.00761796,-0.010561,0.912518,41.7814,-72.2073,4284.53
-211,9.34244e-05,0.0291229,1.42135,0.0415911,0.0658816,18.5902
-211,9.34244e-05,0.0291229,1.42135,0.0415911,0.0658816,18.5902
211,-0.00488076,-0.08735,0.569283,22.8733,7.51369,650.046
211,-0.00488076,-0.08735,0.569283,22.8733,7.51369,650.046
211,0.0148042,0.0528223,0.510809,78.818,-46.7598,2004.13
-211,-0.0309651,0.038665,0.113858,-1.09774,1.10952,37.7558
211,-0.0162557,0.00119974,0.265958,-72.5897,-9.70088,1655.48
-211,-0.000193716,-0.0050482,0.275904,-20.4749,-49.2202,4593.78
211,-0.143144,-0.0376195,0.206349,85.9809,-12.8549,3055.46
-211,-0.078869,0.0468152,0.185421,29.3771,6.18152,316.709
211,-0.039615,-0.0465917,1.7905,-55.9941,-70.1974,2773.81
211,-0.00279974,0.00125765,1.09595,1.07053,0.598354,1932.67
211,-0.010672,0.00252409,2.16426,-11.1935,-3.54985,4106.46
211,-0.0101764,-0.00816863,0.310447,-12.56,-15.2479,618.609
211,-0.0301703,0.117022,0.129666,56.8817,-16.5061,2336.65
211,0.0461894,-0.0127535,1.86666,4.78268,-2.41664,361.79
211,0.0367164,-0.0304219,0.919156,-6.11205,4.23618,148.618
211,0.18453,-0.07836,3.52298,34.5241,-14.5972,652.231
211,0.00513957,-0.00055866,0.191515,19.3527,-2.4516,1189.54
211,0.00513957,-0.00055866,0.191515,19.3527,-2.4516,1189.54
211,0.00736304,0.0101841,0.466733,9.18056,11.9136,684.813
211,0.00736304,0.0101841,0.466733,9.18056,11.9136,684.813
-211,0.0637948,-0.135528,0.323548,-38.4986,-47.0148,1897.41
-211,-0.189327,0.00468378,1.27335,-49.7697,30.9934,4372.55
-211,-0.189327,0.00468378,1.27335,-49.7697,30.9934,4372.55
-211,-0.189327,0.00468378,1.27335,-49.7697,30.9934,4372.55
-211,-0.189327,0.00468378,1.27335,-49.7697,30.9934,4372.55
-211,0.034343,-0.0412173,0.781475,17.5912,-20.2603,524.336
211,0.014097,0.00641676,0.816312,25.6975,24.1949,1750.24
211,0.014097,0.00641676,0.816312,25.6975,24.1949,1750.24
211,0.014097,0.00641676,0.816312,25.6975,24.1949,1750.24
211,0.014097,0.00641676,0.816312,25.6975,24.1949,1750.24
211,-0.049194,-0.0082277,0.263871,8.83777,83.1758,4128.18
211,-0.049194,-0.0082277,0.263871,8.83777,83.1758,4128.18
211,-0.049194,-0.0082277,0.263871,8.83777,83.1758,4128.18
211,-0.00344817,-0.0313125,0.941047,-1.2062,-3.6824,63.4596
211,0.131784,0.106339,1.34467,1.10107,0.921104,41.8503
211,0.0069308,4.20072e-05,0.325056,28.5237,4.44663,1769.41
211,0.000427029,0.0235014,0.413687,79.4661,-9.49067,3744.86
211,0.000427029,0.0235014,0.413687,79.4661,-9.49067,3744.86
211,-0.00437648,-0.00113283,1.51075,-4.06103,5.15413,1654.38
211,-0.00437648,-0.00113283,1.51075,-4.06103,5.15413,1654.38
211,-0.00437648,-0.00113283,1.51075,-4.06103,5.15413,1654.38
211,0.0580957,-0.0397675,1.06431,60.8432,-40.042,1333.69
-211,-0.0406266,0.0122014,-0.000197206,-3.95887,1.43405,14.0932
211,0.199149,-0.0722385,3.70293,26.7226,-9.44874,423.304
211,0.00738521,-0.00442828,0.462733,28.0234,-10.4559,1476.04
211,-0.0626841,-0.0176217,1.41718,61.5555,-25.9701,2135.84
211,-0.0626841,-0.0176217,1.41718,61.5555,-25.9701,2135.84
211,-0.0626841,-0.0176217,1.41718,61.5555,-25.9701,2135.84
211,0.0377254,-0.00795324,2.34755,20.4633,-9.36895,1547.3
211,0.0869688,0.0204278,1.08652,61.3421,14.9428,958.86
211,-0.03638,-0.00647571,2.13646,-2.3928,-1.98032,579.267
211,0.0150867,0.0058121,-0.198581,-0.213096,76.9717,3204.6
211,0.0150867,0.0058121,-0.198581,-0.213096,76.9717,3204.6
211,0.0150867,0.0058121,-0.198581,-0.213096,76.9717,3204.6
211,-0.00914842,0.016041,1.27904,-24.2041,30.5694,3840.57
-211,0.110899,-0.124764,0.27457,12.7029,-98.1747,1661.43
211,-0.034965,0.0232316,2.77215,-4.44983,4.19794,968.301
-211,-0.00222867,0.0059563,-0.102427,34.8074,15.994,3162.63
-211,-0.00222867,0.0059563,-0.102427,34.8074,15.994,3162.63
211,-0.276973,-0.325989,1.58835,-3.52157,-4.35975,35.9945
-211,-0.0397742,0.0177997,0.308391,7.37421,-10.5893,609.184
211,0.0178781,0.0268659,1.52247,30.6674,45.4245,2025.27
211,0.00900574,-0.0298313,0.856876,19.159,-57.4128,1538.26
211,0.00900574,-0.0298313,0.856876,19.159,-57.4128,1538.26
211,0.00900574,-0.0298313,0.856876,19.159,-57.4128,1538.26
211,0.00900574,-0.0298313,0.856876,19.159,-57.4128,1538.26
211,0.00900574,-0.0298313,0.856876,19.159,-57.4128,1538.26
211,0.0200047,-0.0440361,0.164528,-66.3288,-59.0109,4688.42
211,0.0200047,-0.0440361,0.164528,-66.3288,-59.0109,4688.42
-211,0.0512422,0.116885,0.343164,-60.9705,62.3055,4686.48
-211,0.0512422,0.116885,0.343164,-60.9705,62.3055,4686.48
-211,0.0512422,0.116885,0.343164,-60.9705,62.3055,4686.48
211,0.00130098,-0.005488,0.552213,-5.41312,-21.0864,1778.45
211,-0.0172806,-0.000141678,0.290951,-17.9894,-2.59063,252.847
211,-0.00479847,-0.000594358,0.556293,-8.02256,-17.4751,717.315
211,-0.00479847,-0.000594358,0.556293,-8.02256,-17.4751,717.315
211,0.0615429,-0.0188392,2.23073,31.0164,-9.87309,901.927
211,0.0615429,-0.0188392,2.23073,31.0164,-9.87309,901.927
211,0.0148224,0.0207923,0.268381,-5.44072,-9.60826,145.904
211,0.00382551,-0.161321,1.69966,60.3815,-47.6902,5037.33
211,0.00382551,-0.161321,1.69966,60.3815,-47.6902,5037.33
211,0.00382551,-0.161321,1.69966,60.3815,-47.6902,5037.33
211,0.00382551,-0.161321,1.69966,60.3815,-47.6902,5037.33
211,0.00382551,-0.161321,1.69966,60.3815,-47.6902,5037.33
211,0.00382551,-0.161321,1.69966,60.3815,-47.6902,5037.33
211,0.00382551,-0.161321,1.69966,60.3815,-47.6902,5037.33
211,0.00382551,-0.161321,1.69966,60.3815,-47.6902,5037.33
211,0.0223932,0.0816642,1.45157,6.65712,24.571,388.078
211,-0.0125337,-0.00726406,0.539738,-42.0305,-17.7719,1777.73
-211,0.0299219,-0.00275214,0.327726,-24.0309,72.3419,2665.75
-211,0.0299219,-0.00275214,0.327726,-24.0309,72.3419,2665.75
211,-0.05528,-0.122144,4.41254,-15.0392,-36.6136,1210.7
211,0.0205373,0.0267577,0.0853683,-0.679165,-0.931205,57.7635
211,0.0266388,-0.00694866,0.256917,14.4168,-4.27895,101.388
211,-0.0218335,-0.0285191,1.45798,-20.0899,-27.4925,1256.32
211,-0.0218335,-0.0285191,1.45798,-20.0899,-27.4925,1256.32
211,0.153175,-0.355436,2.76723,11.6769,-27.8347,256.834
211,0.153175,-0.355436,2.76723,11.6769,-27.8347,256.834
211,0.153175,-0.355436,2.76723,11.6769,-27.8347,256.834
211,-0.145712,-0.110751,3.58594,-57.2057,-44.9813,1409.19
211,-0.145712,-0.110751,3.58594,-57.2057,-44.9813,1409.19
211,-0.0132291,0.0670271,0.376023,-5.42105,25.3078,118.67
211,-0.318639,-0.195051,2.37074,-14.4579,-7.51173,125.591
211,-0.00947451,-0.0113595,1.50001,-30.2842,-27.5619,3215.66
211,-0.00947451,-0.0113595,1.50001,-30.2842,-27.5619,3215.66
211,-0.00100771,0.00933832,1.21949,-0.755707,-7.66856,632.713
211,-0.00100771,0.00933832,1.21949,-0.755707,-7.66856,632.713
211,-0.00100771,0.00933832,1.21949,-0.755707,-7.66856,632.713
211,-0.00100771,0.00933832,1.21949,-0.755707,-7.66856,632.713
-211,0.0153363,0.0915351,0.188678,16.7879,67.8234,267.006
211,0.187233,0.0569024,0.376308,75.1148,49.8611,3831.22
-211,-0.188174,-0.319215,0.884712,-78.1415,-26.9503,3301.23
-211,-0.188174,-0.319215,0.884712,-78.1415,-26.9503,3301.23
211,0.00851518,0.0163081,0.422219,17.4579,40.6703,755.352
211,0.00851518,0.0163081,0.422219,17.4579,40.6703,755.352
211,-0.0181373,-0.00333333,0.606234,-45.9232,-15.4552,1112.77
211,-0.0181373,-0.00333333,0.606234,-45.9232,-15.4552,1112.77
211,0.00998038,0.0685258,1.55397,10.667,54.991,1108.09
211,0.00998038,0.0685258,1.55397,10.667,54.991,1108.09
211,-0.0618204,-0.0170125,2.3754,-53.8945,-15.3701,1952.19
211,0.00370221,0.00450877,0.875836,32.0151,15.0252,4694.37
211,0.00370221,0.00450877,0.875836,32.0151,15.0252,4694.37
211,0.121456,-0.0680057,0.718528,149.25,13.5466,2968.42
211,-0.00939744,-0.0220579,1.07242,-1.45014,-11.7304,1026.28
211,0.012994,-0.0356173,0.418601,69.9332,-29.1953,4666.09
211,0.012994,-0.0356173,0.418601,69.9332,-29.1953,4666.09
211,0.012994,-0.0356173,0.418601,69.9332,-29.1953,4666.09
-211,0.0231823,-0.0744933,0.378116,56.526,10.7201,3518.69
-211,0.0231823,-0.0744933,0.378116,56.526,10.7201,3518.69
-211,0.0231823,-0.0744933,0.378116,56.526,10.7201,3518.69
-211,0.0231823,-0.0744933,0.378116,56.526,10.7201,3518.69
211,-0.000729229,-0.00850516,0.322259,3.8305,-1.69683,1186.92
211,-0.00561965,0.00401035,2.5017,1.41186,4.58078,744.745
-211,-0.048453,0.00714589,0.153923,-32.0143,-71.3943,3840.76
211,-0.116412,-0.0912382,0.674672,-51.7457,-1.64218,856.958
211,0.00618782,0.0129936,0.833277,11.9275,73.9518,4892.03
211,-0.00957058,-0.00114139,1.13819,5.756,5.73141,687.852
211,-0.00957058,-0.00114139,1.13819,5.756,5.73141,687.852
211,-0.00957058,-0.00114139,1.13819,5.756,5.73141,687.852
211,-0.015171,0.0224065,0.0128389,96.5195,24.0466,1507.71
211,-0.0359554,0.00848242,1.81772,1.41969,-1.75809,199.849
211,-0.0359554,0.00848242,1.81772,1.41969,-1.75809,199.849
-211,-0.00305902,-0.0380086,0.311044,-7.55405,-48.5194,3350.25
-211,-0.00305902,-0.0380086,0.311044,-7.55405,-48.5194,3350.25
211,0.168155,-0.061165,1.90141,28.9914,-11.7011,321.913
211,-0.0668504,-0.0288846,1.4337,-66.3331,-26.4855,1302.31
211,-0.00254495,-0.0408723,1.11493,-1.52585,-78.3722,2713.66
211,-0.00254495,-0.0408723,1.11493,-1.52585,-78.3722,2713.66
211,0.00298169,0.0252426,1.61291,7.67357,50.4033,2693.32
211,-0.00242143,-0.0137456,1.12488,-3.72991,0.838219,1192.27
211,-0.00242143,-0.0137456,1.12488,-3.72991,0.838219,1192.27
211,-0.00242143,-0.0137456,1.12488,-3.72991,0.838219,1192.27
211,-0.00980725,-0.043709,2.33874,-6.17271,-18.838,648.327
211,0.00889948,0.0404724,3.23952,10.2207,43.8376,3186.4
211,0.0162012,0.00553062,0.531728,76.0303,2.3497,2250.81
-211,-0.0316168,-0.019429,0.133697,-15.4192,-48.1191,4078.61
-211,-0.0316168,-0.019429,0.133697,-15.4192,-48.1191,4078.61
211,-0.0153308,0.00222048,1.67177,-18.0725,10.7759,2729.31
211,0.0166156,-0.0119624,0.786801,19.6194,-22.7446,1967.85
211,0.0126369,-0.00746412,0.136107,52.8164,-37.0283,1563.87
211,0.0183731,-0.0662016,1.37533,12.6386,-50.9605,1344.38
211,0.0183731,-0.0662016,1.37533,12.6386,-50.9605,1344.38
211,0.0183731,-0.0662016,1.37533,12.6386,-50.9605,1344.38
211,0.00671447,-0.0792936,0.497002,75.0062,-8.1046,2408.57
211,0.00671447,-0.0792936,0.497002,75.0062,-8.1046,2408.57
211,0.00671447,-0.0792936,0.497002,75.0062,-8.1046,2408.57
211,0.0808631,0.0393251,0.430823,-6.76484,74.6616,4320.68
211,-0.00532135,-0.0134995,0.436592,-4.30402,-4.74542,791.877
211,-0.267315,-0.186065,1.32377,42.8987,34.5935,3205.14
211,-0.267315,-0.186065,1.32377,42.8987,34.5935,3205.14
211,-0.267315,-0.186065,1.32377,42.8987,34.5935,3205.14
211,0.0194353,0.0096687,2.65334,24.2976,9.74078,3741.33
211,0.00115088,0.00258441,0.378631,4.07802,8.73278,1144.53
211,-0.0144164,0.00916721,0.502797,-9.82718,8.58376,288.281
211,0.0076138,0.00938856,0.648978,10.3123,-0.432695,320.103
211,0.00473215,-0.00414909,0.311468,30.6489,-52.0412,2517.65
211,0.00473215,-0.00414909,0.311468,30.6489,-52.0412,2517.65
211,-0.0139329,0.0635283,0.966438,-6.24848,26.265,530.273
211,0.00494582,-0.0641815,3.51,6.35518,-49.8753,2381.6
211,0.042706,0.0828804,0.0881889,-61.9498,45.0577,2132.27
211,-0.0715371,0.0681079,1.10718,-18.3683,18.3437,484.047
211,-0.0313013,0.039534,0.82426,-2.64718,3.45575,154.936
211,-0.0313013,0.039534,0.82426,-2.64718,3.45575,154.936
211,-0.0313013,0.039534,0.82426,-2.64718,3.45575,154.936
211,0.0361655,-0.0354618,0.388907,-23.6505,0.659276,5052.37
211,0.0361655,-0.0354618,0.388907,-23.6505,0.659276,5052.37
211,0.00363282,0.00817332,1.54344,14.4749,15.2117,3275.69
211,0.00363282,0.00817332,1.54344,14.4749,15.2117,3275.69
211,0.00363282,0.00817332,1.54344,14.4749,15.2117,3275.69
211,0.00363282,0.00817332,1.54344,14.4749,15.2117,3275.69
211,0.00363282,0.00817332,1.54344,14.4749,15.2117,3275.69
211,0.00363282,0.00817332,1.54344,14.4749,15.2117,3275.69
211,0.00987567,-0.000609027,0.384599,12.4558,-9.54301,582.27
211,-0.0358149,0.0104105,0.0935003,31.6699,-18.5729,3221.23
211,-0.0358149,0.0104105,0.0935003,31.6699,-18.5729,3221.23
211,-0.104247,0.0111572,2.38336,-46.5917,5.15133,961.657
211,-0.0141605,0.00759069,2.3344,-6.91899,14.4311,3441.09
211,-0.00514822,-0.00684159,0.782323,6.09639,-2.60147,1335.19
211,-0.0214707,0.0341742,0.773086,-8.68359,14.3266,252.741
211,-0.0214707,0.0341742,0.773086,-8.68359,14.3266,252.741
211,-0.00966031,0.00908044,0.527409,-23.6269,41.2829,3133.15
211,-0.00966031,0.00908044,0.527409,-23.6269,41.2829,3133.15
-211,0.0303204,-0.0926931,0.211973,15.5011,-97.6945,3816.93
211,-0.0169343,0.0446643,0.444291,-69.635,-43.3667,2741.36
211,-0.0194699,5.11848e-05,1.50925,-35.2248,-5.68136,2281.56
211,-0.0194699,5.11848e-05,1.50925,-35.2248,-5.68136,2281.56
211,0.035006,0.0131487,1.92589,9.52908,8.75382,492.527
211,0.035006,0.0131487,1.92589,9.52908,8.75382,492.527
211,-0.00416191,0.00916191,0.459279,-18.2283,22.4528,1380.61
211,-0.00869987,0.0251296,2.27481,-9.17649,22.2797,1835.99
211,-0.00869987,0.0251296,2.27481,-9.17649,22.2797,1835.99
211,0.0102814,0.00843479,1.05753,20.0246,20.472,1283.78
211,-0.00059622,-0.0108924,0.893226,-0.373447,-15.6519,826.809
-211,0.106435,-0.106222,1.9876,-63.0045,-21.3185,4495.23
-211,0.106435,-0.106222,1.9876,-63.0045,-21.3185,4495.23
-211,0.106435,-0.106222,1.9876,-63.0045,-21.3185,4495.23
-211,0.106435,-0.106222,1.9876,-63.0045,-21.3185,4495.23
-211,0.106435,-0.106222,1.9876,-63.0045,-21.3185,4495.23
-211,0.106435,-0.106222,1.9876,-63.0045,-21.3185,4495.23
211,0.100589,0.058469,3.6646,50.1724,28.9226,1752.75
211,0.100589,0.058469,3.6646,50.1724,28.9226,1752.75
-211,-0.172842,-0.0886544,0.302808,-66.8715,-32.5017,141.461
211,0.00464034,-0.00302975,0.482906,14.3662,-6.55808,1114.65
211,0.00464034,-0.00302975,0.482906,14.3662,-6.55808,1114.65
211,-0.0105117,-0.00671955,2.23859,-6.95005,-8.74981,926.932
211,-0.00179448,-0.0218222,0.32439,-4.32082,-78.4769,1821.75
211,-0.0471576,0.036531,2.02327,-53.1744,43.3501,2493.84
211,-0.0471576,0.036531,2.02327,-53.1744,43.3501,2493.84
211,0.0161104,0.00444221,0.848467,59.8605,18.2637,2999.15
211,0.0161104,0.00444221,0.848467,59.8605,18.2637,2999.15
211,0.0161104,0.00444221,0.848467,59.8605,18.2637,2999.15
211,-0.052374,0.00179878,2.1395,-23.7496,0.203709,654.593
211,0.00249905,-0.0239719,0.150065,37.0583,-64.9814,4560.18
211,0.0139886,-0.0433177,1.91871,28.7728,-81.4254,4510.24
211,-0.0780294,0.0460014,0.43419,-42.8667,25.5494,267.179
211,-0.0780294,0.0460014,0.43419,-42.8667,25.5494,267.179
211,-0.00611664,0.00312426,0.0650262,48.6081,14.6386,3590.75
-211,0.0458621,-0.105608,0.444305,47.5584,16.0996,3844.8
211,0.0243981,-0.0539565,0.47269,39.5551,7.98063,1534.43
211,-0.00477921,0.0117208,0.654907,-7.32351,10.941,1286.54
211,-0.00477921,0.0117208,0.654907,-7.32351,10.941,1286.54
-211,-0.150818,-0.120905,0.77991,56.4368,20.9492,2077.48
211,-0.00225248,0.0406248,1.50712,0.276249,30.7359,1735.66
211,-0.0278438,-0.109093,0.201492,-36.3577,49.7077,4023.84
