m_B,deltaE,nFlux_pi0,nFlux_eta
4.99629,460,35,3
4.99629,470,51,1
4.99629,480,37,2
4.99629,490,27,7
4.99629,500,30,4
4.99629,510,44,7
4.99629,520,19,4
4.99629,530,36,5
4.99629,540,34,4
4.99629,550,28,4
4.99629,560,27,1
4.99629,570,40,1
4.99629,580,23,7
4.99629,590,29,0
4.99629,600,13,1
4.99629,610,13,6
4.99629,620,23,3
4.99629,630,25,6
4.99629,640,12,3
4.99629,650,25,0
4.99629,660,11,10
4.99629,670,23,1
4.99629,680,15,4
4.99629,690,14,5
4.99629,700,20,11
4.99629,710,15,1
4.99629,720,14,9
4.99629,730,13,3
4.99629,740,16,9
4.99629,750,19,2
4.99629,760,18,9
4.99629,770,14,7
4.99629,780,27,3
4.99629,790,18,4
4.99629,800,13,6
4.99629,810,11,12
4.99629,820,15,4
4.99629,830,9,4
4.99629,840,10,17
4.99629,850,15,9
4.99629,860,20,4
4.99629,870,28,5
4.99629,880,29,3
4.99629,890,42,15
4.99629,900,5,5
4.99629,910,14,8
4.99629,920,11,4
4.99629,930,4,2
4.99629,940,11,6
4.99629,950,6,7
4.99629,960,3,7
4.99629,970,3,7
4.99629,980,6,7
4.99629,990,8,25
5.32373,0,0,0
5.32373,10,0,0
5.32373,20,0,0
5.32373,30,0,0
5.32373,40,0,0
5.32373,50,0,0
5.32373,60,0,0
5.32373,70,39,0
5.32373,80,41,0
5.32373,90,31,0
5.32373,100,32,0
5.32373,110,28,0
5.32373,120,33,0
5.32373,130,31,0
5.32373,140,33,0
5.32373,150,47,0
5.32373,160,35,0
5.32373,170,38,0
5.32373,180,41,0
5.32373,190,37,0
5.32373,200,35,0
5.32373,210,33,0
5.32373,220,41,0
5.32373,230,26,0
5.32373,240,42,0
5.32373,250,36,0
5.32373,260,33,0
5.32373,270,23,0
5.32373,280,61,1
5.32373,290,28,5
5.32373,300,12,4
5.32373,310,46,6
5.32373,320,34,5
5.32373,330,36,3
5.32373,340,29,3
5.32373,350,41,3
5.32373,360,37,6
5.32373,370,18,5
5.32373,380,37,3
5.32373,390,24,5
5.32373,400,25,4
5.32373,410,18,0
5.32373,420,32,2
5.32373,430,26,6
5.32373,440,35,10
5.32373,450,36,6
5.32373,460,29,6
5.32373,470,38,3
5.32373,480,34,3
5.32373,490,28,3
5.32373,500,18,9
5.32373,510,26,11
5.32373,520,23,4
5.32373,530,27,12
5.32373,540,35,5
5.32373,550,36,4
5.32373,560,23,3
5.32373,570,45,2
5.32373,580,37,12
5.32373,590,26,2
5.32373,600,22,2
5.32373,610,14,6
5.32373,620,13,2
5.32373,630,18,7
5.32373,640,16,1
5.32373,650,18,1
5.32373,660,27,8
5.32373,670,25,8
5.32373,680,17,3
5.32373,690,17,5
5.32373,700,24,9
5.32373,710,13,2
5.32373,720,12,6
5.32373,730,19,7
5.32373,740,28,3
5.32373,750,16,1
5.32373,760,12,4
5.32373,770,13,7
5.32373,780,16,3
5.32373,790,7,7
5.32373,800,12,9
5.32373,810,12,7
5.32373,820,17,2
5.32373,830,13,5
5.32373,840,16,4
5.32373,850,16,9
5.32373,860,21,8
5.32373,870,12,5
5.32373,880,34,7
5.32373,890,35,15
5.32373,900,8,8
5.32373,910,4,5
5.32373,920,10,5
5.32373,930,9,6
5.32373,940,0,3
5.32373,950,5,4
5.32373,960,5,10
5.32373,970,11,4
5.32373,980,7,3
5.32373,990,8,11
5.67262,0,0,0
5.67262,10,0,0
5.67262,20,0,0
5.67262,30,0,0
5.67262,40,0,0
5.67262,50,0,0
5.67262,60,0,0
5.67262,70,36,0
5.67262,80,50,0
5.67262,90,26,0
5.67262,100,32,0
5.67262,110,32,0
5.67262,120,40,0
5.67262,130,37,0
5.67262,140,28,1
5.67262,150,47,0
5.67262,160,28,0
5.67262,170,30,0
5.67262,180,40,0
5.67262,190,42,0
5.67262,200,32,0
5.67262,210,27,0
5.67262,220,31,0
5.67262,230,24,0
5.67262,240,42,0
5.67262,250,36,0
5.67262,260,31,0
5.67262,270,31,0
5.67262,280,37,1
5.67262,290,46,2
5.67262,300,22,6
5.67262,310,42,2
5.67262,320,34,0
5.67262,330,37,2
5.67262,340,32,4
5.67262,350,36,1
5.67262,360,23,4
5.67262,370,18,5
5.67262,380,45,4
5.67262,390,36,1
5.67262,400,31,3
5.67262,410,23,2
5.67262,420,29,2
5.67262,430,21,4
5.67262,440,34,7
5.67262,450,28,3
5.67262,460,31,4
5.67262,470,27,1
5.67262,480,41,7
5.67262,490,22,4
5.67262,500,25,3
5.67262,510,34,9
5.67262,520,20,10
5.67262,530,39,7
5.67262,540,22,1
5.67262,550,36,5
5.67262,560,26,1
5.67262,570,45,5
5.67262,580,39,9
5.67262,590,21,3
5.67262,600,27,4
5.67262,610,18,6
5.67262,620,15,2
5.67262,630,26,5
5.67262,640,15,2
5.67262,650,36,3
5.67262,660,19,3
5.67262,670,16,3
5.67262,680,18,6
5.67262,690,14,4
5.67262,700,8,5
5.67262,710,14,3
5.67262,720,12,4
5.67262,730,9,7
5.67262,740,21,5
5.67262,750,12,3
5.67262,760,9,3
5.67262,770,13,4
5.67262,780,21,3
5.67262,790,11,4
5.67262,800,17,7
5.67262,810,9,4
5.67262,820,5,2
5.67262,830,19,3
5.67262,840,19,5
5.67262,850,20,8
5.67262,860,16,5
5.67262,870,22,3
5.67262,880,21,2
5.67262,890,35,14
5.67262,900,5,6
5.67262,910,8,9
5.67262,920,4,7
5.67262,930,11,3
5.67262,940,8,10
5.67262,950,6,5
5.67262,960,8,4
5.67262,970,5,11
5.67262,980,4,13
5.67262,990,13,13
6.04438,0,0,0
6.04438,10,0,0
6.04438,20,0,0
6.04438,30,0,0
6.04438,40,0,0
6.04438,50,0,0
6.04438,60,0,0
6.04438,70,42,0
6.04438,80,45,0
6.04438,90,27,0
6.04438,100,41,0
6.04438,110,27,0
6.04438,120,35,0
6.04438,130,27,0
6.04438,140,27,0
6.04438,150,43,0
6.04438,160,26,0
6.04438,170,18,0
6.04438,180,36,0
6.04438,190,38,0
6.04438,200,38,0
6.04438,210,33,0
6.04438,220,34,0
6.04438,230,30,0
6.04438,240,44,0
6.04438,250,47,0
6.04438,260,30,0
6.04438,270,35,0
6.04438,280,49,2
6.04438,290,37,2
6.04438,300,23,9
6.04438,310,41,2
6.04438,320,31,6
6.04438,330,47,7
6.04438,340,26,2
6.04438,350,39,3
6.04438,360,25,5
6.04438,370,20,2
6.04438,380,33,3
6.04438,390,33,2
6.04438,400,31,6
6.04438,410,23,3
6.04438,420,23,2
6.04438,430,25,5
6.04438,440,50,3
6.04438,450,40,5
6.04438,460,26,6
6.04438,470,42,1
6.04438,480,40,2
6.04438,490,17,2
6.04438,500,23,3
6.04438,510,28,12
6.04438,520,22,10
6.04438,530,27,3
6.04438,540,29,3
6.04438,550,35,4
6.04438,560,30,6
6.04438,570,39,8
6.04438,580,29,12
6.04438,590,24,2
6.04438,600,27,6
6.04438,610,12,3
6.04438,620,22,4
6.04438,630,16,9
6.04438,640,7,3
6.04438,650,14,5
6.04438,660,20,4
6.04438,670,19,4
6.04438,680,16,5
6.04438,690,17,2
6.04438,700,18,7
6.04438,710,17,5
6.04438,720,13,7
6.04438,730,11,9
6.04438,740,19,5
6.04438,750,16,3
6.04438,760,16,5
6.04438,770,11,4
6.04438,780,16,4
6.04438,790,5,1
6.04438,800,9,5
6.04438,810,9,9
6.04438,820,22,3
6.04438,830,21,8
6.04438,840,21,12
6.04438,850,10,5
6.04438,860,22,2
6.04438,870,25,5
6.04438,880,38,6
6.04438,890,34,12
6.04438,900,7,7
6.04438,910,8,13
6.04438,920,5,4
6.04438,930,12,3
6.04438,940,6,10
6.04438,950,7,5
6.04438,960,2,4
6.04438,970,7,8
6.04438,980,10,6
6.04438,990,6,18
6.4405,0,0,0
6.4405,10,0,0
6.4405,20,0,0
6.4405,30,0,0
6.4405,40,0,0
6.4405,50,0,0
6.4405,60,0,0
6.4405,70,56,0
6.4405,80,39,0
6.4405,90,30,0
6.4405,100,29,0
6.4405,110,28,0
6.4405,120,26,0
6.4405,130,32,0
6.4405,140,41,0
6.4405,150,45,0
6.4405,160,34,0
6.4405,170,50,0
6.4405,180,37,0
6.4405,190,38,0
6.4405,200,47,0
6.4405,210,29,0
6.4405,220,41,0
6.4405,230,24,0
6.4405,240,38,0
6.4405,250,39,0
6.4405,260,34,0
6.4405,270,26,0
6.4405,280,47,1
6.4405,290,39,4
6.4405,300,27,11
6.4405,310,47,1
6.4405,320,44,1
6.4405,330,53,2
6.4405,340,37,1
6.4405,350,61,1
6.4405,360,26,4
6.4405,370,30,1
6.4405,380,32,0
6.4405,390,36,1
6.4405,400,27,5
6.4405,410,20,1
6.4405,420,33,2
6.4405,430,29,9
6.4405,440,20,7
6.4405,450,43,3
6.4405,460,27,5
6.4405,470,50,1
6.4405,480,45,1
6.4405,490,30,1
6.4405,500,21,1
6.4405,510,21,10
6.4405,520,27,9
6.4405,530,25,2
6.4405,540,32,5
6.4405,550,29,4
6.4405,560,31,4
6.4405,570,48,4
6.4405,580,35,6
6.4405,590,23,2
6.4405,600,19,3
6.4405,610,9,2
6.4405,620,18,7
6.4405,630,24,8
6.4405,640,12,5
6.4405,650,17,1
6.4405,660,26,3
6.4405,670,21,4
6.4405,680,20,6
6.4405,690,11,6
6.4405,700,20,7
6.4405,710,12,2
6.4405,720,12,6
6.4405,730,18,9
6.4405,740,24,6
6.4405,750,21,2
6.4405,760,12,7
6.4405,770,15,7
6.4405,780,18,2
6.4405,790,8,4
6.4405,800,12,6
6.4405,810,10,3
6.4405,820,13,2
6.4405,830,15,7
6.4405,840,15,15
6.4405,850,19,2
6.4405,860,17,5
6.4405,870,20,4
6.4405,880,32,4
6.4405,890,28,12
6.4405,900,10,9
6.4405,910,3,7
6.4405,920,12,0
6.4405,930,17,8
6.4405,940,8,3
6.4405,950,6,2
6.4405,960,4,5
6.4405,970,6,9
6.4405,980,6,7
6.4405,990,10,16
6.86258,0,0,0
6.86258,10,0,0
6.86258,20,0,0
6.86258,30,0,0
6.86258,40,0,0
6.86258,50,0,0
6.86258,60,0,0
6.86258,70,51,0
6.86258,80,41,0
6.86258,90,29,0
6.86258,100,30,0
6.86258,110,31,0
6.86258,120,21,0
6.86258,130,36,0
6.86258,140,15,1
6.86258,150,40,0
6.86258,160,25,0
6.86258,170,32,0
6.86258,180,37,0
6.86258,190,36,0
6.86258,200,30,0
6.86258,210,22,0
6.86258,220,32,0
6.86258,230,31,0
6.86258,240,44,0
6.86258,250,54,0
6.86258,260,29,0
6.86258,270,19,0
6.86258,280,42,0
6.86258,290,25,5
6.86258,300,34,5
6.86258,310,46,3
6.86258,320,36,6
6.86258,330,44,4
6.86258,340,28,1
6.86258,350,47,1
6.86258,360,38,4
6.86258,370,24,3
6.86258,380,35,5
6.86258,390,29,5
6.86258,400,27,4
6.86258,410,26,1
6.86258,420,36,4
6.86258,430,34,3
6.86258,440,36,3
6.86258,450,47,6
6.86258,460,40,3
6.86258,470,50,0
6.86258,480,44,5
6.86258,490,21,6
6.86258,500,20,5
6.86258,510,24,13
6.86258,520,28,10
6.86258,530,34,2
6.86258,540,26,6
6.86258,550,25,1
6.86258,560,35,4
6.86258,570,37,10
6.86258,580,36,17
6.86258,590,13,1
6.86258,600,25,1
6.86258,610,13,4
6.86258,620,14,2
6.86258,630,19,12
6.86258,640,15,6
6.86258,650,16,2
6.86258,660,21,4
6.86258,670,7,2
6.86258,680,14,3
6.86258,690,13,6
6.86258,700,22,14
6.86258,710,8,2
6.86258,720,12,12
6.86258,730,19,6
6.86258,740,18,7
6.86258,750,10,1
6.86258,760,21,7
6.86258,770,9,9
6.86258,780,23,3
6.86258,790,7,8
6.86258,800,19,7
6.86258,810,15,6
6.86258,820,12,2
6.86258,830,13,7
6.86258,840,14,16
6.86258,850,22,5
6.86258,860,10,9
6.86258,870,31,3
6.86258,880,30,1
6.86258,890,34,18
6.86258,900,13,7
6.86258,910,14,10
6.86258,920,4,5
6.86258,930,7,3
6.86258,940,5,5
6.86258,950,5,5
6.86258,960,6,4
6.86258,970,9,9
6.86258,980,0,10
6.86258,990,9,11
7.31232,0,0,0
7.31232,10,0,0
7.31232,20,0,0
7.31232,30,0,0
7.31232,40,0,0
7.31232,50,0,0
7.31232,60,2,0
7.31232,70,59,0
7.31232,80,47,0
7.31232,90,40,0
7.31232,100,28,0
7.31232,110,32,0
7.31232,120,27,0
7.31232,130,21,0
7.31232,140,34,0
7.31232,150,46,0
7.31232,160,36,0
7.31232,170,41,0
7.31232,180,35,0
7.31232,190,45,0
7.31232,200,49,0
7.31232,210,32,0
7.31232,220,29,0
7.31232,230,28,0
7.31232,240,36,0
7.31232,250,51,0
7.31232,260,41,0
7.31232,270,34,0
7.31232,280,50,4
7.31232,290,48,3
7.31232,300,22,5
7.31232,310,35,0
7.31232,320,31,2
7.31232,330,56,3
7.31232,340,24,2
7.31232,350,51,2
7.31232,360,28,4
7.31232,370,17,6
7.31232,380,43,2
7.31232,390,40,2
7.31232,400,20,4
7.31232,410,17,1
7.31232,420,26,1
7.31232,430,32,11
7.31232,440,38,2
7.31232,450,40,10
7.31232,460,35,3
7.31232,470,58,1
7.31232,480,44,2
7.31232,490,20,5
7.31232,500,27,7
7.31232,510,27,9
7.31232,520,36,13
7.31232,530,37,3
7.31232,540,29,3
7.31232,550,40,2
7.31232,560,34,6
7.31232,570,33,1
7.31232,580,45,15
7.31232,590,20,6
7.31232,600,27,3
7.31232,610,6,3
7.31232,620,21,6
7.31232,630,19,2
7.31232,640,17,2
7.31232,650,20,2
7.31232,660,19,7
7.31232,670,12,2
7.31232,680,17,3
7.31232,690,13,7
7.31232,700,22,4
7.31232,710,4,9
7.31232,720,21,8
7.31232,730,20,7
7.31232,740,16,4
7.31232,750,15,0
7.31232,760,14,4
7.31232,770,11,7
7.31232,780,17,2
7.31232,790,12,5
7.31232,800,14,4
7.31232,810,15,7
7.31232,820,14,1
7.31232,830,8,6
7.31232,840,13,14
7.31232,850,17,4
7.31232,860,24,2
7.31232,870,21,1
7.31232,880,26,0
7.31232,890,20,14
7.31232,900,9,6
7.31232,910,8,3
7.31232,920,3,5
7.31232,930,8,9
7.31232,940,7,7
7.31232,950,4,1
7.31232,960,3,4
7.31232,970,5,7
7.31232,980,7,10
7.31232,990,6,13
7.79154,0,0,0
7.79154,10,0,0
7.79154,20,0,0
7.79154,30,0,0
7.79154,40,0,0
7.79154,50,0,0
7.79154,60,6,0
7.79154,70,49,0
7.79154,80,37,0
7.79154,90,34,0
7.79154,100,29,0
7.79154,110,40,0
7.79154,120,32,0
7.79154,130,26,0
7.79154,140,35,0
7.79154,150,44,0
7.79154,160,30,0
7.79154,170,44,0
7.79154,180,25,0
7.79154,190,35,0
7.79154,200,32,0
7.79154,210,29,0
7.79154,220,38,0
7.79154,230,30,0
7.79154,240,36,0
7.79154,250,34,0
7.79154,260,30,0
7.79154,270,26,0
7.79154,280,38,1
7.79154,290,35,2
7.79154,300,18,7
7.79154,310,41,1
7.79154,320,36,6
7.79154,330,57,3
7.79154,340,26,6
7.79154,350,48,2
7.79154,360,22,2
7.79154,370,29,1
7.79154,380,38,2
7.79154,390,32,2
7.79154,400,33,5
7.79154,410,31,3
7.79154,420,27,4
7.79154,430,31,6
7.79154,440,36,3
7.79154,450,32,8
7.79154,460,36,3
7.79154,470,46,1
7.79154,480,35,3
7.79154,490,20,2
7.79154,500,22,11
7.79154,510,24,8
7.79154,520,37,9
7.79154,530,30,7
7.79154,540,27,5
7.79154,550,28,2
7.79154,560,40,1
7.79154,570,33,5
7.79154,580,37,15
7.79154,590,26,2
7.79154,600,18,8
7.79154,610,16,7
7.79154,620,23,2
7.79154,630,13,12
7.79154,640,19,2
7.79154,650,24,1
7.79154,660,29,5
7.79154,670,11,3
7.79154,680,18,5
7.79154,690,16,6
7.79154,700,16,10
7.79154,710,12,3
7.79154,720,13,10
7.79154,730,19,7
7.79154,740,18,3
7.79154,750,25,2
7.79154,760,7,2
7.79154,770,8,11
7.79154,780,16,1
7.79154,790,9,6
7.79154,800,20,8
7.79154,810,10,5
7.79154,820,14,3
7.79154,830,12,3
7.79154,840,19,17
7.79154,850,17,3
7.79154,860,21,2
7.79154,870,20,4
7.79154,880,35,3
7.79154,890,16,15
7.79154,900,16,8
7.79154,910,6,11
7.79154,920,12,3
7.79154,930,11,4
7.79154,940,9,10
7.79154,950,1,2
7.79154,960,8,7
7.79154,970,11,7
7.79154,980,7,7
7.79154,990,4,7
8.30216,0,0,0
8.30216,10,0,0
8.30216,20,0,0
8.30216,30,0,0
8.30216,40,0,0
8.30216,50,0,0
8.30216,60,12,0
8.30216,70,37,0
8.30216,80,30,0
8.30216,90,24,0
8.30216,100,35,0
8.30216,110,28,0
8.30216,120,30,0
8.30216,130,23,0
8.30216,140,28,0
8.30216,150,47,0
8.30216,160,32,0
8.30216,170,39,0
8.30216,180,32,0
8.30216,190,38,0
8.30216,200,39,0
8.30216,210,32,0
8.30216,220,23,0
8.30216,230,26,0
8.30216,240,42,0
8.30216,250,53,0
8.30216,260,33,0
8.30216,270,27,0
8.30216,280,54,2
8.30216,290,34,3
8.30216,300,19,3
8.30216,310,45,5
8.30216,320,26,7
8.30216,330,47,1
8.30216,340,26,3
8.30216,350,45,4
8.30216,360,29,4
8.30216,370,17,5
8.30216,380,42,3
8.30216,390,35,3
8.30216,400,22,2
8.30216,410,18,0
8.30216,420,24,3
8.30216,430,44,5
8.30216,440,30,3
8.30216,450,37,6
8.30216,460,30,0
8.30216,470,42,1
8.30216,480,35,5
8.30216,490,19,3
8.30216,500,24,10
8.30216,510,26,7
8.30216,520,26,10
8.30216,530,37,2
8.30216,540,23,2
8.30216,550,27,4
8.30216,560,35,5
8.30216,570,46,10
8.30216,580,34,13
8.30216,590,20,4
8.30216,600,23,4
8.30216,610,23,5
8.30216,620,31,3
8.30216,630,21,4
8.30216,640,13,3
8.30216,650,24,0
8.30216,660,16,5
8.30216,670,10,2
8.30216,680,13,7
8.30216,690,10,5
8.30216,700,18,7
8.30216,710,12,4
8.30216,720,15,10
8.30216,730,20,4
8.30216,740,22,4
8.30216,750,12,2
8.30216,760,13,2
8.30216,770,21,5
8.30216,780,17,3
8.30216,790,11,4
8.30216,800,11,8
8.30216,810,9,8
8.30216,820,16,7
8.30216,830,16,2
8.30216,840,25,18
8.30216,850,19,4
8.30216,860,24,5
8.30216,870,31,2
8.30216,880,47,5
8.30216,890,11,13
8.30216,900,10,10
8.30216,910,5,5
8.30216,920,6,7
8.30216,930,9,7
8.30216,940,7,6
8.30216,950,10,5
8.30216,960,3,6
8.30216,970,6,4
8.30216,980,5,13
8.30216,990,8,14
8.84624,0,0,0
8.84624,10,0,0
8.84624,20,0,0
8.84624,30,0,0
8.84624,40,0,0
8.84624,50,0,0
8.84624,60,10,0
8.84624,70,39,0
8.84624,80,46,0
8.84624,90,31,0
8.84624,100,39,0
8.84624,110,37,0
8.84624,120,26,0
8.84624,130,28,0
8.84624,140,29,0
8.84624,150,44,0
8.84624,160,31,0
8.84624,170,44,0
8.84624,180,35,0
8.84624,190,38,0
8.84624,200,45,0
8.84624,210,38,0
8.84624,220,35,0
8.84624,230,27,0
8.84624,240,30,0
8.84624,250,54,0
8.84624,260,33,0
8.84624,270,34,0
8.84624,280,53,4
8.84624,290,45,4
8.84624,300,18,5
8.84624,310,55,1
8.84624,320,44,8
8.84624,330,30,2
8.84624,340,31,2
8.84624,350,34,1
8.84624,360,24,3
8.84624,370,21,6
8.84624,380,50,5
8.84624,390,25,1
8.84624,400,17,7
8.84624,410,35,3
8.84624,420,31,3
8.84624,430,34,2
8.84624,440,21,6
8.84624,450,32,7
8.84624,460,33,2
8.84624,470,49,3
8.84624,480,29,3
8.84624,490,19,4
8.84624,500,21,3
8.84624,510,25,10
8.84624,520,32,9
8.84624,530,49,6
8.84624,540,26,4
8.84624,550,28,8
8.84624,560,33,1
8.84624,570,33,6
8.84624,580,20,5
8.84624,590,23,4
8.84624,600,18,5
8.84624,610,15,3
8.84624,620,22,2
8.84624,630,25,9
8.84624,640,16,2
8.84624,650,13,4
8.84624,660,17,2
8.84624,670,7,3
8.84624,680,20,3
8.84624,690,13,5
8.84624,700,16,7
8.84624,710,10,2
8.84624,720,19,7
8.84624,730,10,7
8.84624,740,21,3
8.84624,750,10,4
8.84624,760,12,2
8.84624,770,15,6
8.84624,780,25,4
8.84624,790,10,5
8.84624,800,21,12
8.84624,810,12,2
8.84624,820,15,4
8.84624,830,19,5
8.84624,840,13,16
8.84624,850,16,9
8.84624,860,19,2
8.84624,870,28,3
8.84624,880,31,2
8.84624,890,17,10
8.84624,900,9,9
8.84624,910,5,10
8.84624,920,8,4
8.84624,930,7,10
8.84624,940,6,3
8.84624,950,7,0
8.84624,960,7,10
8.84624,970,7,10
8.84624,980,10,11
8.84624,990,8,13
9.42598,0,0,0
9.42598,10,0,0
9.42598,20,0,0
9.42598,30,0,0
9.42598,40,0,0
9.42598,50,0,0
9.42598,60,14,0
9.42598,70,34,0
9.42598,80,36,0
9.42598,90,39,0
9.42598,100,26,0
9.42598,110,15,0
9.42598,120,33,0
9.42598,130,25,0
9.42598,140,49,0
9.42598,150,41,0
9.42598,160,22,0
9.42598,170,42,0
9.42598,180,40,0
9.42598,190,37,0
9.42598,200,47,0
9.42598,210,34,0
9.42598,220,30,0
9.42598,230,30,0
9.42598,240,32,0
9.42598,250,44,0
9.42598,260,38,0
9.42598,270,34,1
9.42598,280,55,4
9.42598,290,37,3
9.42598,300,20,6
9.42598,310,32,4
9.42598,320,27,8
9.42598,330,37,1
9.42598,340,31,6
9.42598,350,36,0
9.42598,360,26,6
9.42598,370,24,4
9.42598,380,33,4
9.42598,390,46,3
9.42598,400,20,7
9.42598,410,22,0
9.42598,420,25,3
9.42598,430,21,4
9.42598,440,26,5
9.42598,450,43,7
9.42598,460,29,0
9.42598,470,40,2
9.42598,480,37,2
9.42598,490,21,4
9.42598,500,25,14
9.42598,510,25,8
9.42598,520,23,3
9.42598,530,45,1
9.42598,540,32,4
9.42598,550,25,2
9.42598,560,46,5
9.42598,570,34,15
9.42598,580,41,6
9.42598,590,19,3
9.42598,600,21,4
9.42598,610,13,4
9.42598,620,26,0
9.42598,630,16,6
9.42598,640,21,2
9.42598,650,16,4
9.42598,660,22,5
9.42598,670,9,3
9.42598,680,23,0
9.42598,690,14,8
9.42598,700,17,9
9.42598,710,10,7
9.42598,720,17,5
9.42598,730,11,5
9.42598,740,20,2
9.42598,750,10,0
9.42598,760,10,7
9.42598,770,10,8
9.42598,780,15,1
9.42598,790,13,3
9.42598,800,15,15
9.42598,810,12,2
9.42598,820,11,2
9.42598,830,16,4
9.42598,840,18,11
9.42598,850,8,2
9.42598,860,19,1
9.42598,870,23,1
9.42598,880,49,10
9.42598,890,14,15
9.42598,900,3,8
9.42598,910,11,8
9.42598,920,10,4
9.42598,930,15,10
9.42598,940,8,6
9.42598,950,4,6
9.42598,960,11,11
9.42598,970,6,6
9.42598,980,9,10
9.42598,990,5,10
10.0437,0,0,0
10.0437,10,0,0
10.0437,20,0,0
10.0437,30,0,0
10.0437,40,0,0
10.0437,50,0,0
10.0437,60,27,0
10.0437,70,45,0
10.0437,80,54,0
10.0437,90,39,0
10.0437,100,27,0
10.0437,110,21,0
10.0437,120,25,0
10.0437,130,25,0
10.0437,140,45,0
10.0437,150,42,0
10.0437,160,31,0
10.0437,170,47,0
10.0437,180,51,0
10.0437,190,23,0
10.0437,200,41,0
10.0437,210,36,0
10.0437,220,33,0
10.0437,230,26,0
10.0437,240,44,0
10.0437,250,32,0
10.0437,260,28,0
10.0437,270,38,0
10.0437,280,47,5
10.0437,290,25,2
10.0437,300,33,4
10.0437,310,31,3
10.0437,320,35,4
10.0437,330,35,1
10.0437,340,35,1
10.0437,350,46,3
10.0437,360,19,5
10.0437,370,29,1
10.0437,380,31,4
10.0437,390,32,0
10.0437,400,22,6
10.0437,410,36,1
10.0437,420,19,4
10.0437,430,43,5
10.0437,440,36,2
10.0437,450,26,8
10.0437,460,42,1
10.0437,470,37,3
10.0437,480,38,5
10.0437,490,25,4
10.0437,500,34,5
10.0437,510,19,9
10.0437,520,27,8
10.0437,530,41,3
10.0437,540,29,3
10.0437,550,32,2
10.0437,560,35,5
10.0437,570,39,9
10.0437,580,37,5
10.0437,590,20,2
10.0437,600,15,3
10.0437,610,15,7
10.0437,620,21,2
10.0437,630,17,7
10.0437,640,21,2
10.0437,650,22,5
10.0437,660,15,5
10.0437,670,15,4
10.0437,680,15,1
10.0437,690,18,9
10.0437,700,16,7
10.0437,710,13,4
10.0437,720,19,5
10.0437,730,12,6
10.0437,740,21,1
10.0437,750,16,1
10.0437,760,9,7
10.0437,770,19,3
10.0437,780,18,6
10.0437,790,12,3
10.0437,800,10,17
10.0437,810,15,4
10.0437,820,14,3
10.0437,830,17,9
10.0437,840,22,13
10.0437,850,14,4
10.0437,860,18,3
10.0437,870,20,3
10.0437,880,40,3
10.0437,890,7,14
10.0437,900,11,10
10.0437,910,5,6
10.0437,920,7,1
10.0437,930,14,4
10.0437,940,4,3
10.0437,950,4,2
10.0437,960,10,8
10.0437,970,3,10
10.0437,980,5,14
10.0437,990,6,17
10.7019,0,0,0
10.7019,10,0,0
10.7019,20,0,0
10.7019,30,0,0
10.7019,40,0,0
10.7019,50,0,0
10.7019,60,25,0
10.7019,70,41,0
10.7019,80,48,0
10.7019,90,29,0
10.7019,100,27,0
10.7019,110,20,0
10.7019,120,27,0
10.7019,130,30,0
10.7019,140,35,0
10.7019,150,33,0
10.7019,160,25,0
10.7019,170,48,0
10.7019,180,52,0
10.7019,190,30,0
10.7019,200,32,0
10.7019,210,32,0
10.7019,220,31,0
10.7019,230,13,0
10.7019,240,41,0
10.7019,250,33,0
10.7019,260,24,0
10.7019,270,43,1
10.7019,280,43,2
10.7019,290,38,1
10.7019,300,20,11
10.7019,310,41,4
10.7019,320,40,5
10.7019,330,30,3
10.7019,340,35,1
10.7019,350,27,6
10.7019,360,18,4
10.7019,370,20,5
10.7019,380,22,4
10.7019,390,49,1
10.7019,400,14,4
10.7019,410,28,1
10.7019,420,20,3
10.7019,430,33,4
10.7019,440,32,3
10.7019,450,38,5
10.7019,460,44,1
10.7019,470,36,4
10.7019,480,40,9
10.7019,490,31,4
10.7019,500,25,15
10.7019,510,18,4
10.7019,520,31,7
10.7019,530,23,2
10.7019,540,33,2
10.7019,550,30,6
10.7019,560,43,3
10.7019,570,35,9
10.7019,580,31,5
10.7019,590,23,2
10.7019,600,18,8
10.7019,610,11,8
10.7019,620,29,6
10.7019,630,19,4
10.7019,640,16,0
10.7019,650,17,2
10.7019,660,21,6
10.7019,670,13,1
10.7019,680,13,5
10.7019,690,10,5
10.7019,700,25,7
10.7019,710,15,4
10.7019,720,15,3
10.7019,730,16,1
10.7019,740,18,2
10.7019,750,21,2
10.7019,760,18,10
10.7019,770,15,2
10.7019,780,16,4
10.7019,790,11,3
10.7019,800,18,10
10.7019,810,10,3
10.7019,820,14,5
10.7019,830,17,7
10.7019,840,16,10
10.7019,850,20,5
10.7019,860,19,12
10.7019,870,28,1
10.7019,880,29,7
10.7019,890,8,17
10.7019,900,12,14
10.7019,910,9,8
10.7019,920,7,2
10.7019,930,11,6
10.7019,940,10,9
10.7019,950,3,9
10.7019,960,8,4
10.7019,970,5,6
10.7019,980,11,11
10.7019,990,9,9
11.4033,0,0,0
11.4033,10,0,0
11.4033,20,0,0
11.4033,30,0,0
11.4033,40,0,0
11.4033,50,0,0
11.4033,60,24,0
11.4033,70,49,0
11.4033,80,48,0
11.4033,90,32,0
11.4033,100,34,0
11.4033,110,19,0
11.4033,120,32,0
11.4033,130,26,0
11.4033,140,47,0
11.4033,150,43,0
