m_B,deltaE,nFlux_pi0,nFlux_eta
2.1891,770,19,6
2.1891,780,4,3
2.1891,790,7,1
2.1891,800,5,4
2.1891,810,7,4
2.1891,820,12,5
2.1891,830,11,9
2.1891,840,5,10
2.1891,850,9,8
2.1891,860,10,3
2.1891,870,4,9
2.1891,880,13,10
2.1891,890,15,8
2.1891,900,5,7
2.1891,910,5,6
2.1891,920,11,5
2.1891,930,6,9
2.1891,940,14,5
2.1891,950,5,8
2.1891,960,9,15
2.1891,970,8,11
2.1891,980,6,5
2.1891,990,6,11
2.33256,0,0,0
2.33256,10,0,0
2.33256,20,0,0
2.33256,30,0,0
2.33256,40,0,0
2.33256,50,0,0
2.33256,60,0,0
2.33256,70,24,0
2.33256,80,44,0
2.33256,90,36,0
2.33256,100,27,0
2.33256,110,39,0
2.33256,120,38,0
2.33256,130,34,0
2.33256,140,43,0
2.33256,150,52,0
2.33256,160,47,0
2.33256,170,42,0
2.33256,180,61,0
2.33256,190,32,0
2.33256,200,41,0
2.33256,210,33,0
2.33256,220,19,0
2.33256,230,19,0
2.33256,240,45,0
2.33256,250,33,0
2.33256,260,41,0
2.33256,270,36,0
2.33256,280,54,0
2.33256,290,38,2
2.33256,300,36,6
2.33256,310,38,1
2.33256,320,35,8
2.33256,330,39,2
2.33256,340,34,2
2.33256,350,32,0
2.33256,360,37,4
2.33256,370,49,4
2.33256,380,35,4
2.33256,390,39,2
2.33256,400,28,4
2.33256,410,28,3
2.33256,420,26,4
2.33256,430,15,2
2.33256,440,52,0
2.33256,450,27,6
2.33256,460,24,7
2.33256,470,24,4
2.33256,480,36,4
2.33256,490,34,3
2.33256,500,20,3
2.33256,510,26,8
2.33256,520,20,4
2.33256,530,26,2
2.33256,540,26,4
2.33256,550,29,10
2.33256,560,33,6
2.33256,570,30,3
2.33256,580,26,3
2.33256,590,30,5
2.33256,600,28,3
2.33256,610,22,2
2.33256,620,18,11
2.33256,630,24,5
2.33256,640,26,3
2.33256,650,16,8
2.33256,660,16,3
2.33256,670,27,7
2.33256,680,23,7
2.33256,690,31,1
2.33256,700,13,2
2.33256,710,5,4
2.33256,720,14,5
2.33256,730,18,4
2.33256,740,9,2
2.33256,750,16,5
2.33256,760,8,5
2.33256,770,19,8
2.33256,780,15,4
2.33256,790,9,4
2.33256,800,7,8
2.33256,810,10,2
2.33256,820,10,5
2.33256,830,10,3
2.33256,840,12,13
2.33256,850,8,6
2.33256,860,13,2
2.33256,870,4,8
2.33256,880,10,9
2.33256,890,9,6
2.33256,900,6,7
2.33256,910,4,12
2.33256,920,6,2
2.33256,930,14,6
2.33256,940,5,8
2.33256,950,3,9
2.33256,960,7,5
2.33256,970,4,8
2.33256,980,5,5
2.33256,990,7,6
2.48543,0,0,0
2.48543,10,0,0
2.48543,20,0,0
2.48543,30,0,0
2.48543,40,0,0
2.48543,50,0,0
2.48543,60,0,0
2.48543,70,22,0
2.48543,80,47,0
2.48543,90,33,0
2.48543,100,28,0
2.48543,110,46,0
2.48543,120,33,0
2.48543,130,36,0
2.48543,140,38,0
2.48543,150,45,0
2.48543,160,34,0
2.48543,170,31,0
2.48543,180,63,0
2.48543,190,43,0
2.48543,200,51,0
2.48543,210,44,0
2.48543,220,28,0
2.48543,230,28,0
2.48543,240,44,0
2.48543,250,38,0
2.48543,260,31,0
2.48543,270,41,0
2.48543,280,40,1
2.48543,290,41,0
2.48543,300,33,5
2.48543,310,20,1
2.48543,320,37,3
2.48543,330,42,3
2.48543,340,50,4
2.48543,350,35,2
2.48543,360,36,6
2.48543,370,38,2
2.48543,380,41,5
2.48543,390,32,2
2.48543,400,22,10
2.48543,410,15,1
2.48543,420,37,4
2.48543,430,28,2
2.48543,440,47,2
2.48543,450,29,6
2.48543,460,22,6
2.48543,470,33,7
2.48543,480,34,5
2.48543,490,30,5
2.48543,500,29,0
2.48543,510,19,7
2.48543,520,26,4
2.48543,530,21,5
2.48543,540,30,2
2.48543,550,22,5
2.48543,560,29,5
2.48543,570,28,5
2.48543,580,34,2
2.48543,590,32,6
2.48543,600,40,8
2.48543,610,20,2
2.48543,620,12,11
2.48543,630,19,9
2.48543,640,31,5
2.48543,650,14,5
2.48543,660,17,8
2.48543,670,21,11
2.48543,680,21,6
2.48543,690,26,1
2.48543,700,12,3
2.48543,710,3,3
2.48543,720,21,4
2.48543,730,18,4
2.48543,740,9,3
2.48543,750,20,6
2.48543,760,20,4
2.48543,770,19,6
2.48543,780,13,8
2.48543,790,10,4
2.48543,800,18,9
2.48543,810,16,8
2.48543,820,16,2
2.48543,830,16,8
2.48543,840,12,6
2.48543,850,8,6
2.48543,860,7,4
2.48543,870,10,6
2.48543,880,9,18
2.48543,890,11,7
2.48543,900,8,5
2.48543,910,7,3
2.48543,920,3,7
2.48543,930,4,10
2.48543,940,8,6
2.48543,950,4,9
2.48543,960,7,6
2.48543,970,8,8
2.48543,980,2,8
2.48543,990,7,7
2.64831,0,0,0
2.64831,10,0,0
2.64831,20,0,0
2.64831,30,0,0
2.64831,40,0,0
2.64831,50,0,0
2.64831,60,0,0
2.64831,70,27,0
2.64831,80,39,0
2.64831,90,45,0
2.64831,100,27,0
2.64831,110,41,0
2.64831,120,28,0
2.64831,130,32,0
2.64831,140,47,0
2.64831,150,40,0
2.64831,160,23,0
2.64831,170,41,0
2.64831,180,54,0
2.64831,190,32,0
2.64831,200,43,0
2.64831,210,41,0
2.64831,220,35,0
2.64831,230,29,0
2.64831,240,38,0
2.64831,250,32,0
2.64831,260,41,0
2.64831,270,30,0
2.64831,280,56,3
2.64831,290,30,0
2.64831,300,45,2
2.64831,310,29,2
2.64831,320,40,4
2.64831,330,28,2
2.64831,340,42,5
2.64831,350,27,0
2.64831,360,40,2
2.64831,370,33,3
2.64831,380,35,5
2.64831,390,41,4
2.64831,400,32,7
2.64831,410,25,8
2.64831,420,30,1
2.64831,430,31,3
2.64831,440,44,1
2.64831,450,27,4
2.64831,460,37,4
2.64831,470,18,7
2.64831,480,34,2
2.64831,490,31,4
2.64831,500,17,4
2.64831,510,24,5
2.64831,520,29,4
2.64831,530,19,6
2.64831,540,28,6
2.64831,550,28,11
2.64831,560,37,5
2.64831,570,35,2
2.64831,580,33,3
2.64831,590,25,5
2.64831,600,27,5
2.64831,610,30,3
2.64831,620,13,10
2.64831,630,14,9
2.64831,640,21,8
2.64831,650,19,5
2.64831,660,20,4
2.64831,670,27,6
2.64831,680,26,1
2.64831,690,28,1
2.64831,700,12,4
2.64831,710,11,3
2.64831,720,11,17
2.64831,730,12,3
2.64831,740,18,3
2.64831,750,19,6
2.64831,760,26,10
2.64831,770,10,2
2.64831,780,13,3
2.64831,790,11,4
2.64831,800,8,7
2.64831,810,12,7
2.64831,820,9,10
2.64831,830,13,4
2.64831,840,7,10
2.64831,850,6,5
2.64831,860,5,0
2.64831,870,6,10
2.64831,880,4,12
2.64831,890,6,7
2.64831,900,10,4
2.64831,910,10,4
2.64831,920,8,6
2.64831,930,8,11
2.64831,940,12,13
2.64831,950,1,5
2.64831,960,6,8
2.64831,970,4,13
2.64831,980,7,4
2.64831,990,6,3
2.82187,0,0,0
2.82187,10,0,0
2.82187,20,0,0
2.82187,30,0,0
2.82187,40,0,0
2.82187,50,0,0
2.82187,60,0,0
2.82187,70,27,0
2.82187,80,48,0
2.82187,90,42,0
2.82187,100,30,0
2.82187,110,50,0
2.82187,120,27,0
2.82187,130,36,0
2.82187,140,38,0
2.82187,150,54,0
2.82187,160,22,0
2.82187,170,46,0
2.82187,180,54,0
2.82187,190,34,0
2.82187,200,36,0
2.82187,210,61,0
2.82187,220,34,0
2.82187,230,35,0
2.82187,240,46,0
2.82187,250,32,0
2.82187,260,45,0
2.82187,270,32,0
2.82187,280,50,0
2.82187,290,46,0
2.82187,300,37,3
2.82187,310,26,0
2.82187,320,38,4
2.82187,330,42,5
2.82187,340,46,7
2.82187,350,26,1
2.82187,360,43,6
2.82187,370,36,5
2.82187,380,34,4
2.82187,390,41,1
2.82187,400,25,7
2.82187,410,18,4
2.82187,420,31,6
2.82187,430,38,4
2.82187,440,43,3
2.82187,450,24,5
2.82187,460,31,3
2.82187,470,29,3
2.82187,480,29,3
2.82187,490,29,5
2.82187,500,31,1
2.82187,510,28,7
2.82187,520,26,4
2.82187,530,29,2
2.82187,540,36,1
2.82187,550,26,10
2.82187,560,36,4
2.82187,570,34,1
2.82187,580,31,4
2.82187,590,24,7
2.82187,600,22,5
2.82187,610,28,0
2.82187,620,14,11
2.82187,630,16,9
2.82187,640,31,7
2.82187,650,14,7
2.82187,660,20,9
2.82187,670,33,7
2.82187,680,23,4
2.82187,690,28,3
2.82187,700,12,4
2.82187,710,9,6
2.82187,720,15,6
2.82187,730,8,1
2.82187,740,20,3
2.82187,750,15,5
2.82187,760,18,8
2.82187,770,21,3
2.82187,780,12,4
2.82187,790,7,6
2.82187,800,16,8
2.82187,810,14,10
2.82187,820,8,8
2.82187,830,13,3
2.82187,840,7,3
2.82187,850,6,4
2.82187,860,17,4
2.82187,870,12,8
2.82187,880,7,15
2.82187,890,9,13
2.82187,900,6,4
2.82187,910,7,8
2.82187,920,4,3
2.82187,930,5,9
2.82187,940,9,7
2.82187,950,9,9
2.82187,960,5,5
2.82187,970,11,13
2.82187,980,3,5
2.82187,990,5,9
3.0068,0,0,0
3.0068,10,0,0
3.0068,20,0,0
3.0068,30,0,0
3.0068,40,0,0
3.0068,50,0,0
3.0068,60,0,0
3.0068,70,29,0
3.0068,80,53,0
3.0068,90,29,0
3.0068,100,20,0
3.0068,110,44,0
3.0068,120,41,0
3.0068,130,38,0
3.0068,140,34,0
3.0068,150,42,0
3.0068,160,31,0
3.0068,170,45,0
3.0068,180,47,0
3.0068,190,29,0
3.0068,200,31,0
3.0068,210,39,0
3.0068,220,30,0
3.0068,230,25,0
3.0068,240,48,0
3.0068,250,37,0
3.0068,260,51,0
3.0068,270,31,0
3.0068,280,49,1
3.0068,290,41,0
3.0068,300,28,5
3.0068,310,37,3
3.0068,320,29,4
3.0068,330,48,4
3.0068,340,54,4
3.0068,350,23,2
3.0068,360,38,5
3.0068,370,42,6
3.0068,380,30,2
3.0068,390,33,2
3.0068,400,32,3
3.0068,410,24,4
3.0068,420,35,9
3.0068,430,31,1
3.0068,440,39,1
3.0068,450,24,6
3.0068,460,29,8
3.0068,470,28,0
3.0068,480,28,2
3.0068,490,34,2
3.0068,500,33,2
3.0068,510,27,3
3.0068,520,12,2
3.0068,530,24,4
3.0068,540,28,3
3.0068,550,23,10
3.0068,560,38,10
3.0068,570,25,2
3.0068,580,42,3
3.0068,590,33,3
3.0068,600,24,8
3.0068,610,26,6
3.0068,620,16,4
3.0068,630,25,9
3.0068,640,22,9
3.0068,650,14,5
3.0068,660,17,6
3.0068,670,17,6
3.0068,680,20,7
3.0068,690,24,3
3.0068,700,10,4
3.0068,710,13,2
3.0068,720,8,17
3.0068,730,14,4
3.0068,740,17,3
3.0068,750,22,4
3.0068,760,14,4
3.0068,770,8,1
3.0068,780,18,3
3.0068,790,18,2
3.0068,800,16,5
3.0068,810,13,10
3.0068,820,8,4
3.0068,830,12,6
3.0068,840,6,9
3.0068,850,9,8
3.0068,860,8,5
3.0068,870,5,5
3.0068,880,8,15
3.0068,890,11,4
3.0068,900,6,6
3.0068,910,6,6
3.0068,920,7,3
3.0068,930,8,14
3.0068,940,7,13
3.0068,950,11,10
3.0068,960,9,7
3.0068,970,7,10
3.0068,980,4,3
3.0068,990,7,8
3.20385,0,0,0
3.20385,10,0,0
3.20385,20,0,0
3.20385,30,0,0
3.20385,40,0,0
3.20385,50,0,0
3.20385,60,0,0
3.20385,70,27,0
3.20385,80,35,0
3.20385,90,39,0
3.20385,100,35,0
3.20385,110,36,0
3.20385,120,30,0
3.20385,130,28,0
3.20385,140,40,0
3.20385,150,35,0
3.20385,160,33,0
3.20385,170,37,0
3.20385,180,45,0
3.20385,190,34,0
3.20385,200,40,0
3.20385,210,47,0
3.20385,220,33,0
3.20385,230,37,0
3.20385,240,35,0
3.20385,250,36,0
3.20385,260,37,0
3.20385,270,32,0
3.20385,280,57,1
3.20385,290,40,0
3.20385,300,31,7
3.20385,310,27,3
3.20385,320,37,5
3.20385,330,37,4
3.20385,340,44,3
3.20385,350,32,2
3.20385,360,34,3
3.20385,370,48,6
3.20385,380,29,11
3.20385,390,43,1
3.20385,400,28,6
3.20385,410,21,3
3.20385,420,29,4
3.20385,430,38,2
3.20385,440,43,1
3.20385,450,34,6
3.20385,460,22,7
3.20385,470,29,4
3.20385,480,33,5
3.20385,490,26,2
3.20385,500,30,5
3.20385,510,18,6
3.20385,520,26,9
3.20385,530,26,5
3.20385,540,32,3
3.20385,550,22,8
3.20385,560,43,4
3.20385,570,38,2
3.20385,580,25,2
3.20385,590,31,2
3.20385,600,18,7
3.20385,610,26,3
3.20385,620,19,8
3.20385,630,16,17
3.20385,640,26,10
3.20385,650,18,10
3.20385,660,17,10
3.20385,670,25,11
3.20385,680,23,7
3.20385,690,24,1
3.20385,700,15,4
3.20385,710,7,6
3.20385,720,18,6
3.20385,730,18,2
3.20385,740,16,7
3.20385,750,17,3
3.20385,760,13,4
3.20385,770,18,6
3.20385,780,12,6
3.20385,790,10,6
3.20385,800,14,1
3.20385,810,17,8
3.20385,820,9,7
3.20385,830,13,7
3.20385,840,12,7
3.20385,850,12,8
3.20385,860,7,4
3.20385,870,14,6
3.20385,880,9,11
3.20385,890,11,11
3.20385,900,6,6
3.20385,910,9,5
3.20385,920,6,1
3.20385,930,9,4
3.20385,940,7,10
3.20385,950,9,6
3.20385,960,8,8
3.20385,970,8,8
3.20385,980,4,5
3.20385,990,6,10
3.41382,0,0,0
3.41382,10,0,0
3.41382,20,0,0
3.41382,30,0,0
3.41382,40,0,0
3.41382,50,0,0
3.41382,60,0,0
3.41382,70,30,0
3.41382,80,46,0
3.41382,90,42,0
3.41382,100,34,0
3.41382,110,48,0
3.41382,120,25,0
3.41382,130,32,0
3.41382,140,33,0
3.41382,150,49,0
3.41382,160,36,0
3.41382,170,36,0
3.41382,180,45,0
3.41382,190,25,0
3.41382,200,41,0
3.41382,210,35,0
3.41382,220,30,0
3.41382,230,33,0
3.41382,240,49,0
3.41382,250,41,0
3.41382,260,21,0
3.41382,270,39,0
3.41382,280,45,1
3.41382,290,39,1
3.41382,300,20,3
3.41382,310,16,0
3.41382,320,34,3
3.41382,330,33,2
3.41382,340,42,5
3.41382,350,35,1
3.41382,360,32,4
3.41382,370,37,3
3.41382,380,25,8
3.41382,390,34,3
3.41382,400,30,5
3.41382,410,24,2
3.41382,420,27,3
3.41382,430,30,3
3.41382,440,43,3
3.41382,450,20,4
3.41382,460,22,10
3.41382,470,30,2
3.41382,480,24,3
3.41382,490,27,4
3.41382,500,33,7
3.41382,510,17,2
3.41382,520,23,7
3.41382,530,23,1
3.41382,540,35,6
3.41382,550,28,6
3.41382,560,38,6
3.41382,570,26,6
3.41382,580,35,4
3.41382,590,29,5
3.41382,600,29,10
3.41382,610,23,1
3.41382,620,16,8
3.41382,630,19,13
3.41382,640,17,4
3.41382,650,15,3
3.41382,660,14,4
3.41382,670,19,5
3.41382,680,26,4
3.41382,690,27,1
3.41382,700,18,4
3.41382,710,6,5
3.41382,720,10,5
3.41382,730,11,3
3.41382,740,9,2
3.41382,750,18,4
3.41382,760,18,5
3.41382,770,11,2
3.41382,780,17,6
3.41382,790,6,3
3.41382,800,13,3
3.41382,810,12,2
3.41382,820,4,6
3.41382,830,12,4
3.41382,840,10,10
3.41382,850,11,8
3.41382,860,12,5
3.41382,870,9,10
3.41382,880,7,15
3.41382,890,10,6
3.41382,900,10,3
3.41382,910,6,4
3.41382,920,5,1
3.41382,930,12,12
3.41382,940,10,12
3.41382,950,7,6
3.41382,960,6,6
3.41382,970,2,10
3.41382,980,7,3
3.41382,990,2,8
3.63755,0,0,0
3.63755,10,0,0
3.63755,20,0,0
3.63755,30,0,0
3.63755,40,0,0
3.63755,50,0,0
3.63755,60,0,0
3.63755,70,36,0
3.63755,80,36,0
3.63755,90,38,0
3.63755,100,38,0
3.63755,110,39,0
3.63755,120,33,0
3.63755,130,37,0
3.63755,140,37,0
3.63755,150,59,0
3.63755,160,33,0
3.63755,170,36,0
3.63755,180,48,0
3.63755,190,23,0
3.63755,200,45,0
3.63755,210,52,0
3.63755,220,29,0
3.63755,230,23,0
3.63755,240,47,0
3.63755,250,27,0
3.63755,260,31,0
3.63755,270,38,0
3.63755,280,70,2
3.63755,290,46,1
3.63755,300,30,4
3.63755,310,26,3
3.63755,320,27,6
3.63755,330,35,1
3.63755,340,38,4
3.63755,350,27,1
3.63755,360,35,2
3.63755,370,43,1
3.63755,380,38,6
3.63755,390,19,3
3.63755,400,15,5
3.63755,410,23,4
3.63755,420,25,4
3.63755,430,37,6
3.63755,440,41,3
3.63755,450,32,4
3.63755,460,33,6
3.63755,470,35,6
3.63755,480,30,5
3.63755,490,28,7
3.63755,500,20,3
3.63755,510,26,4
3.63755,520,30,5
3.63755,530,30,6
3.63755,540,24,3
3.63755,550,27,9
3.63755,560,37,4
3.63755,570,31,2
3.63755,580,34,2
3.63755,590,23,7
3.63755,600,27,13
3.63755,610,22,1
3.63755,620,13,4
3.63755,630,25,12
3.63755,640,28,6
3.63755,650,23,5
3.63755,660,19,9
3.63755,670,17,7
3.63755,680,31,2
3.63755,690,23,1
3.63755,700,13,4
3.63755,710,7,5
3.63755,720,10,6
3.63755,730,13,3
3.63755,740,6,3
3.63755,750,11,7
3.63755,760,19,7
3.63755,770,16,3
3.63755,780,19,2
3.63755,790,9,4
3.63755,800,11,2
3.63755,810,9,6
3.63755,820,21,6
3.63755,830,15,3
3.63755,840,6,2
3.63755,850,7,10
3.63755,860,9,2
3.63755,870,6,6
3.63755,880,13,10
3.63755,890,11,14
3.63755,900,9,4
3.63755,910,6,8
3.63755,920,4,3
3.63755,930,12,11
3.63755,940,5,13
3.63755,950,3,5
3.63755,960,8,4
3.63755,970,4,11
3.63755,980,4,8
3.63755,990,4,9
3.87593,0,0,0
3.87593,10,0,0
3.87593,20,0,0
3.87593,30,0,0
3.87593,40,0,0
3.87593,50,0,0
3.87593,60,0,0
3.87593,70,29,0
3.87593,80,33,0
3.87593,90,34,0
3.87593,100,29,0
3.87593,110,47,0
3.87593,120,33,0
3.87593,130,37,0
3.87593,140,30,0
3.87593,150,39,0
3.87593,160,37,0
3.87593,170,42,0
3.87593,180,60,0
3.87593,190,34,0
3.87593,200,42,0
3.87593,210,38,0
3.87593,220,26,0
3.87593,230,23,0
3.87593,240,42,0
3.87593,250,32,0
3.87593,260,40,0
3.87593,270,32,0
3.87593,280,50,3
3.87593,290,29,2
3.87593,300,19,6
3.87593,310,20,1
3.87593,320,29,3
3.87593,330,32,3
3.87593,340,32,2
3.87593,350,35,0
3.87593,360,43,5
3.87593,370,47,4
3.87593,380,36,5
3.87593,390,25,1
3.87593,400,26,6
3.87593,410,26,4
3.87593,420,41,6
3.87593,430,30,6
3.87593,440,44,5
3.87593,450,22,5
3.87593,460,30,9
3.87593,470,29,6
3.87593,480,36,4
3.87593,490,24,3
3.87593,500,24,2
3.87593,510,27,9
3.87593,520,20,5
3.87593,530,20,3
3.87593,540,27,7
3.87593,550,34,9
3.87593,560,42,1
3.87593,570,34,3
3.87593,580,29,3
3.87593,590,20,4
3.87593,600,37,8
3.87593,610,34,3
3.87593,620,26,10
3.87593,630,30,13
3.87593,640,28,5
3.87593,650,16,6
3.87593,660,30,6
3.87593,670,20,8
3.87593,680,17,1
3.87593,690,25,6
3.87593,700,7,2
3.87593,710,8,8
3.87593,720,9,8
3.87593,730,15,4
3.87593,740,9,4
3.87593,750,17,5
3.87593,760,16,4
3.87593,770,12,4
3.87593,780,12,2
3.87593,790,12,11
3.87593,800,14,9
3.87593,810,9,9
3.87593,820,13,4
3.87593,830,9,3
3.87593,840,2,6
3.87593,850,8,4
3.87593,860,5,3
3.87593,870,5,9
3.87593,880,11,16
3.87593,890,9,10
3.87593,900,7,8
3.87593,910,5,4
3.87593,920,6,4
3.87593,930,4,10
3.87593,940,7,7
3.87593,950,9,7
3.87593,960,4,6
3.87593,970,3,8
3.87593,980,3,0
3.87593,990,4,11
4.12995,0,0,0
4.12995,10,0,0
4.12995,20,0,0
4.12995,30,0,0
4.12995,40,0,0
4.12995,50,0,0
4.12995,60,0,0
4.12995,70,31,0
4.12995,80,56,0
4.12995,90,34,0
4.12995,100,30,0
4.12995,110,36,0
4.12995,120,29,0
4.12995,130,28,0
4.12995,140,39,0
4.12995,150,46,0
4.12995,160,29,0
4.12995,170,34,0
4.12995,180,50,0
4.12995,190,29,0
4.12995,200,40,0
4.12995,210,39,0
4.12995,220,28,0
4.12995,230,22,0
4.12995,240,44,0
4.12995,250,37,0
4.12995,260,33,0
4.12995,270,38,0
4.12995,280,44,0
4.12995,290,51,2
4.12995,300,24,4
4.12995,310,21,0
4.12995,320,39,6
4.12995,330,20,6
4.12995,340,51,3
4.12995,350,30,2
4.12995,360,33,10
4.12995,370,36,2
4.12995,380,39,5
4.12995,390,30,2
4.12995,400,24,8
4.12995,410,20,2
4.12995,420,30,7
4.12995,430,35,0
4.12995,440,36,5
4.12995,450,31,6
4.12995,460,30,2
4.12995,470,36,2
4.12995,480,26,1
4.12995,490,22,4
4.12995,500,31,0
4.12995,510,28,9
4.12995,520,29,2
4.12995,530,22,3
4.12995,540,28,7
4.12995,550,30,12
4.12995,560,51,2
4.12995,570,39,1
4.12995,580,30,5
4.12995,590,17,5
4.12995,600,33,9
4.12995,610,20,5
4.12995,620,18,13
4.12995,630,19,3
4.12995,640,27,5
4.12995,650,10,4
4.12995,660,30,7
4.12995,670,28,5
4.12995,680,12,4
4.12995,690,28,4
4.12995,700,12,3
4.12995,710,13,4
4.12995,720,9,3
4.12995,730,9,3
4.12995,740,15,0
4.12995,750,11,2
4.12995,760,20,8
4.12995,770,14,2
4.12995,780,7,5
4.12995,790,9,4
4.12995,800,8,5
4.12995,810,14,8
4.12995,820,8,2
4.12995,830,12,2
4.12995,840,10,4
4.12995,850,7,7
4.12995,860,15,1
4.12995,870,9,3
4.12995,880,11,9
4.12995,890,10,9
4.12995,900,10,5
4.12995,910,10,5
4.12995,920,8,7
4.12995,930,11,12
4.12995,940,6,8
4.12995,950,4,3
4.12995,960,6,8
4.12995,970,8,9
4.12995,980,4,3
4.12995,990,7,12
4.4006,0,0,0
4.4006,10,0,0
4.4006,20,0,0
4.4006,30,0,0
4.4006,40,0,0
4.4006,50,0,0
4.4006,60,0,0
4.4006,70,40,0
4.4006,80,42,0
4.4006,90,39,0
4.4006,100,40,0
4.4006,110,36,0
4.4006,120,47,0
4.4006,130,33,0
4.4006,140,36,0
4.4006,150,59,0
4.4006,160,42,0
4.4006,170,38,0
4.4006,180,61,0
4.4006,190,30,0
4.4006,200,37,0
4.4006,210,45,0
4.4006,220,22,0
4.4006,230,31,0
4.4006,240,45,0
4.4006,250,26,0
4.4006,260,52,0
4.4006,270,25,1
4.4006,280,58,2
4.4006,290,38,1
4.4006,300,27,6
4.4006,310,20,2
4.4006,320,36,0
4.4006,330,57,4
4.4006,340,45,4
4.4006,350,22,0
4.4006,360,39,7
4.4006,370,41,2
4.4006,380,29,8
4.4006,390,30,3
4.4006,400,25,3
4.4006,410,22,4
4.4006,420,21,2
4.4006,430,41,4
4.4006,440,52,1
4.4006,450,24,2
4.4006,460,36,3
4.4006,470,33,2
4.4006,480,27,1
4.4006,490,16,2
4.4006,500,37,8
4.4006,510,20,8
4.4006,520,18,2
4.4006,530,27,6
4.4006,540,40,3
4.4006,550,30,8
4.4006,560,47,4
4.4006,570,38,4
4.4006,580,34,4
4.4006,590,32,2
4.4006,600,19,7
4.4006,610,27,5
4.4006,620,14,7
4.4006,630,32,11
4.4006,640,27,7
4.4006,650,11,5
4.4006,660,23,2
4.4006,670,20,6
4.4006,680,23,2
4.4006,690,27,1
4.4006,700,14,4
4.4006,710,13,5
4.4006,720,7,5
4.4006,730,10,3
4.4006,740,18,2
4.4006,750,18,3
4.4006,760,13,4
4.4006,770,15,4
4.4006,780,10,8
4.4006,790,6,6
4.4006,800,13,4
4.4006,810,17,6
4.4006,820,7,14
4.4006,830,15,9
4.4006,840,10,6
4.4006,850,8,9
4.4006,860,13,5
4.4006,870,7,6
4.4006,880,17,11
4.4006,890,8,6
4.4006,900,15,3
4.4006,910,4,10
4.4006,920,8,3
4.4006,930,11,13
4.4006,940,10,12
4.4006,950,11,7
4.4006,960,4,7
4.4006,970,8,10
4.4006,980,8,6
4.4006,990,6,12
4.689,0,0,0
4.689,10,0,0
4.689,20,0,0
4.689,30,0,0
4.689,40,0,0
4.689,50,0,0
4.689,60,0,0
4.689,70,41,0
4.689,80,45,0
4.689,90,20,0
4.689,100,29,0
4.689,110,34,0
4.689,120,34,0
4.689,130,26,0
4.689,140,35,0
4.689,150,48,0
4.689,160,38,0
4.689,170,36,0
4.689,180,61,0
4.689,190,31,0
4.689,200,44,0
4.689,210,49,0
4.689,220,29,0
4.689,230,22,0
4.689,240,48,0
4.689,250,36,0
4.689,260,41,0
4.689,270,30,0
4.689,280,50,2
4.689,290,47,3
4.689,300,24,2
4.689,310,31,3
4.689,320,35,2
4.689,330,44,5
4.689,340,48,3
4.689,350,22,1
4.689,360,27,3
4.689,370,30,3
4.689,380,33,6
4.689,390,27,2
4.689,400,28,9
4.689,410,22,1
4.689,420,25,2
4.689,430,39,7
4.689,440,38,1
4.689,450,33,6
4.689,460,28,10
4.689,470,30,2
4.689,480,33,4
4.689,490,28,5
4.689,500,33,4
4.689,510,25,9
4.689,520,19,3
4.689,530,32,1
4.689,540,24,3
4.689,550,35,13
4.689,560,41,4
4.689,570,25,1
4.689,580,29,4
4.689,590,24,8
4.689,600,26,6
4.689,610,30,5
4.689,620,17,5
4.689,630,27,11
4.689,640,14,11
4.689,650,17,3
4.689,660,22,8
4.689,670,22,5
4.689,680,20,2
4.689,690,22,2
4.689,700,9,6
4.689,710,9,6
4.689,720,11,7
4.689,730,16,2
4.689,740,8,3
4.689,750,14,11
4.689,760,9,7
4.689,770,19,2
4.689,780,11,1
4.689,790,12,12
4.689,800,9,3
4.689,810,7,6
4.689,820,10,2
4.689,830,9,8
4.689,840,8,4
4.689,850,8,8
4.689,860,8,3
4.689,870,4,7
4.689,880,7,12
4.689,890,8,10
4.689,900,10,3
4.689,910,3,6
4.689,920,8,4
4.689,930,8,12
4.689,940,12,7
4.689,950,6,7
4.689,960,8,8
4.689,970,2,10
4.689,980,7,5
4.689,990,3,4
4.99629,0,0,0
4.99629,10,0,0
4.99629,20,0,0
4.99629,30,0,0
4.99629,40,0,0
4.99629,50,0,0
4.99629,60,0,0
4.99629,70,39,0
4.99629,80,42,0
4.99629,90,36,0
4.99629,100,40,0
4.99629,110,33,0
4.99629,120,41,0
4.99629,130,28,0
4.99629,140,28,0
4.99629,150,42,0
4.99629,160,32,0
4.99629,170,32,0
4.99629,180,44,0
4.99629,190,33,0
4.99629,200,41,0
4.99629,210,48,0
4.99629,220,29,0
4.99629,230,32,0
4.99629,240,51,0
4.99629,250,32,0
4.99629,260,46,0
4.99629,270,35,0
4.99629,280,56,2
4.99629,290,32,0
4.99629,300,26,3
4.99629,310,27,0
4.99629,320,33,4
4.99629,330,42,4
4.99629,340,46,4
4.99629,350,42,0
4.99629,360,39,4
4.99629,370,43,3
4.99629,380,32,3
4.99629,390,27,0
4.99629,400,23,8
4.99629,410,24,1
4.99629,420,33,1
4.99629,430,44,5
4.99629,440,37,1
4.99629,450,35,7
4.99629,460,25,8
4.99629,470,30,7
4.99629,480,22,1
4.99629,490,29,5
4.99629,500,32,4
4.99629,510,27,9
4.99629,520,20,4
4.99629,530,30,5
4.99629,540,31,5
4.99629,550,18,11
