m_B,deltaE,nFlux_pi0,nFlux_eta
4.99629,560,30,7
4.99629,570,30,9
4.99629,580,50,6
4.99629,590,53,10
4.99629,600,13,2
4.99629,610,21,5
4.99629,620,16,2
4.99629,630,18,4
4.99629,640,20,10
4.99629,650,17,3
4.99629,660,24,5
4.99629,670,28,3
4.99629,680,17,2
4.99629,690,24,5
4.99629,700,21,2
4.99629,710,21,4
4.99629,720,15,2
4.99629,730,20,9
4.99629,740,18,6
4.99629,750,16,3
4.99629,760,16,3
4.99629,770,18,0
4.99629,780,18,6
4.99629,790,14,1
4.99629,800,12,1
4.99629,810,23,4
4.99629,820,20,5
4.99629,830,10,3
4.99629,840,2,9
4.99629,850,11,4
4.99629,860,6,9
4.99629,870,14,8
4.99629,880,7,5
4.99629,890,6,6
4.99629,900,18,7
4.99629,910,13,4
4.99629,920,14,2
4.99629,930,16,3
4.99629,940,7,1
4.99629,950,6,3
4.99629,960,6,9
4.99629,970,7,12
4.99629,980,3,2
4.99629,990,7,11
5.32373,0,0,0
5.32373,10,0,0
5.32373,20,0,0
5.32373,30,0,0
5.32373,40,0,0
5.32373,50,0,0
5.32373,60,0,0
5.32373,70,38,0
5.32373,80,58,0
5.32373,90,41,0
5.32373,100,28,0
5.32373,110,8,0
5.32373,120,21,0
5.32373,130,16,0
5.32373,140,33,0
5.32373,150,47,0
5.32373,160,36,0
5.32373,170,34,0
5.32373,180,30,0
5.32373,190,43,0
5.32373,200,33,0
5.32373,210,19,0
5.32373,220,45,0
5.32373,230,31,0
5.32373,240,39,0
5.32373,250,15,0
5.32373,260,26,0
5.32373,270,21,0
5.32373,280,33,1
5.32373,290,37,0
5.32373,300,28,2
5.32373,310,62,1
5.32373,320,35,2
5.32373,330,22,1
5.32373,340,32,1
5.32373,350,37,1
5.32373,360,54,3
5.32373,370,29,3
5.32373,380,26,6
5.32373,390,37,3
5.32373,400,33,0
5.32373,410,35,6
5.32373,420,23,1
5.32373,430,52,2
5.32373,440,39,6
5.32373,450,42,5
5.32373,460,21,3
5.32373,470,28,3
5.32373,480,56,7
5.32373,490,47,4
5.32373,500,34,2
5.32373,510,26,0
5.32373,520,14,6
5.32373,530,30,9
5.32373,540,34,12
5.32373,550,21,6
5.32373,560,25,3
5.32373,570,25,6
5.32373,580,54,3
5.32373,590,36,6
5.32373,600,28,3
5.32373,610,17,1
5.32373,620,15,4
5.32373,630,25,6
5.32373,640,24,0
5.32373,650,23,3
5.32373,660,15,4
5.32373,670,23,5
5.32373,680,28,3
5.32373,690,19,4
5.32373,700,18,1
5.32373,710,28,4
5.32373,720,13,1
5.32373,730,22,8
5.32373,740,20,5
5.32373,750,10,8
5.32373,760,28,3
5.32373,770,19,3
5.32373,780,14,2
5.32373,790,20,6
5.32373,800,14,1
5.32373,810,23,5
5.32373,820,30,3
5.32373,830,12,4
5.32373,840,6,12
5.32373,850,9,4
5.32373,860,3,3
5.32373,870,5,7
5.32373,880,12,5
5.32373,890,11,6
5.32373,900,13,7
5.32373,910,15,4
5.32373,920,8,2
5.32373,930,14,2
5.32373,940,18,3
5.32373,950,6,3
5.32373,960,4,6
5.32373,970,5,7
5.32373,980,6,7
5.32373,990,6,11
5.67262,0,0,0
5.67262,10,0,0
5.67262,20,0,0
5.67262,30,0,0
5.67262,40,0,0
5.67262,50,0,0
5.67262,60,0,0
5.67262,70,41,0
5.67262,80,30,0
5.67262,90,33,0
5.67262,100,27,0
5.67262,110,24,0
5.67262,120,28,0
5.67262,130,27,0
5.67262,140,32,0
5.67262,150,34,0
5.67262,160,28,0
5.67262,170,32,0
5.67262,180,22,0
5.67262,190,48,0
5.67262,200,27,0
5.67262,210,16,0
5.67262,220,57,0
5.67262,230,33,0
5.67262,240,41,0
5.67262,250,25,0
5.67262,260,18,0
5.67262,270,25,5
5.67262,280,48,1
5.67262,290,39,2
5.67262,300,25,0
5.67262,310,45,1
5.67262,320,30,3
5.67262,330,34,0
5.67262,340,31,1
5.67262,350,42,2
5.67262,360,35,3
5.67262,370,33,5
5.67262,380,29,3
5.67262,390,26,4
5.67262,400,34,4
5.67262,410,40,5
5.67262,420,32,0
5.67262,430,53,0
5.67262,440,48,4
5.67262,450,41,6
5.67262,460,33,2
5.67262,470,48,9
5.67262,480,48,2
5.67262,490,46,6
5.67262,500,31,8
5.67262,510,25,2
5.67262,520,11,6
5.67262,530,28,8
5.67262,540,21,10
5.67262,550,23,6
5.67262,560,24,4
5.67262,570,32,6
5.67262,580,57,5
5.67262,590,41,10
5.67262,600,14,3
5.67262,610,10,1
5.67262,620,12,1
5.67262,630,20,2
5.67262,640,17,5
5.67262,650,29,1
5.67262,660,22,4
5.67262,670,20,7
5.67262,680,23,6
5.67262,690,21,3
5.67262,700,16,5
5.67262,710,19,7
5.67262,720,15,1
5.67262,730,23,8
5.67262,740,11,6
5.67262,750,10,4
5.67262,760,16,0
5.67262,770,13,2
5.67262,780,13,3
5.67262,790,11,1
5.67262,800,16,5
5.67262,810,22,12
5.67262,820,25,2
5.67262,830,12,13
5.67262,840,13,8
5.67262,850,8,2
5.67262,860,10,2
5.67262,870,7,4
5.67262,880,13,4
5.67262,890,10,4
5.67262,900,8,7
5.67262,910,8,1
5.67262,920,6,4
5.67262,930,8,6
5.67262,940,4,3
5.67262,950,5,1
5.67262,960,11,5
5.67262,970,10,9
5.67262,980,5,5
5.67262,990,9,14
6.04438,0,0,0
6.04438,10,0,0
6.04438,20,0,0
6.04438,30,0,0
6.04438,40,0,0
6.04438,50,0,0
6.04438,60,0,0
6.04438,70,50,0
6.04438,80,49,0
6.04438,90,34,0
6.04438,100,29,0
6.04438,110,28,0
6.04438,120,26,0
6.04438,130,17,0
6.04438,140,36,0
6.04438,150,44,0
6.04438,160,26,0
6.04438,170,31,0
6.04438,180,30,0
6.04438,190,28,0
6.04438,200,23,0
6.04438,210,19,0
6.04438,220,36,0
6.04438,230,38,0
6.04438,240,29,0
6.04438,250,18,0
6.04438,260,27,0
6.04438,270,33,2
6.04438,280,28,3
6.04438,290,30,0
6.04438,300,33,2
6.04438,310,57,0
6.04438,320,29,4
6.04438,330,35,0
6.04438,340,41,2
6.04438,350,39,1
6.04438,360,67,3
6.04438,370,23,7
6.04438,380,22,6
6.04438,390,37,6
6.04438,400,32,5
6.04438,410,36,3
6.04438,420,31,1
6.04438,430,39,4
6.04438,440,46,5
6.04438,450,41,2
6.04438,460,25,1
6.04438,470,57,15
6.04438,480,52,5
6.04438,490,59,7
6.04438,500,24,8
6.04438,510,23,2
6.04438,520,23,3
6.04438,530,29,11
6.04438,540,24,9
6.04438,550,23,5
6.04438,560,27,4
6.04438,570,24,3
6.04438,580,57,3
6.04438,590,49,9
6.04438,600,21,2
6.04438,610,12,3
6.04438,620,13,3
6.04438,630,20,2
6.04438,640,21,3
6.04438,650,27,3
6.04438,660,14,4
6.04438,670,26,1
6.04438,680,20,4
6.04438,690,23,6
6.04438,700,17,1
6.04438,710,13,7
6.04438,720,9,0
6.04438,730,17,9
6.04438,740,9,5
6.04438,750,7,5
6.04438,760,19,5
6.04438,770,10,5
6.04438,780,18,2
6.04438,790,14,3
6.04438,800,9,1
6.04438,810,23,4
6.04438,820,24,2
6.04438,830,8,3
6.04438,840,8,8
6.04438,850,10,2
6.04438,860,6,6
6.04438,870,8,1
6.04438,880,8,4
6.04438,890,19,10
6.04438,900,13,4
6.04438,910,9,3
6.04438,920,8,7
6.04438,930,10,3
6.04438,940,7,7
6.04438,950,6,2
6.04438,960,7,3
6.04438,970,3,10
6.04438,980,6,6
6.04438,990,8,10
6.4405,0,0,0
6.4405,10,0,0
6.4405,20,0,0
6.4405,30,0,0
6.4405,40,0,0
6.4405,50,0,0
6.4405,60,0,0
6.4405,70,47,0
6.4405,80,47,0
6.4405,90,45,0
6.4405,100,29,0
6.4405,110,19,0
6.4405,120,29,0
6.4405,130,24,0
6.4405,140,32,0
6.4405,150,46,0
6.4405,160,35,0
6.4405,170,34,0
6.4405,180,34,0
6.4405,190,29,0
6.4405,200,24,0
6.4405,210,21,0
6.4405,220,34,0
6.4405,230,41,0
6.4405,240,36,0
6.4405,250,18,0
6.4405,260,40,0
6.4405,270,41,0
6.4405,280,42,1
6.4405,290,37,1
6.4405,300,33,2
6.4405,310,61,2
6.4405,320,48,3
6.4405,330,22,0
6.4405,340,32,1
6.4405,350,43,5
6.4405,360,49,8
6.4405,370,38,4
6.4405,380,25,3
6.4405,390,40,3
6.4405,400,29,3
6.4405,410,45,2
6.4405,420,27,3
6.4405,430,46,2
6.4405,440,36,4
6.4405,450,28,3
6.4405,460,33,6
6.4405,470,60,5
6.4405,480,48,6
6.4405,490,36,7
6.4405,500,27,7
6.4405,510,18,2
6.4405,520,19,2
6.4405,530,16,10
6.4405,540,20,9
6.4405,550,24,4
6.4405,560,27,5
6.4405,570,41,3
6.4405,580,52,8
6.4405,590,37,12
6.4405,600,27,4
6.4405,610,10,2
6.4405,620,19,6
6.4405,630,18,7
6.4405,640,23,6
6.4405,650,31,3
6.4405,660,22,1
6.4405,670,26,7
6.4405,680,23,3
6.4405,690,16,6
6.4405,700,9,1
6.4405,710,22,5
6.4405,720,21,8
6.4405,730,15,8
6.4405,740,9,4
6.4405,750,16,4
6.4405,760,19,0
6.4405,770,19,1
6.4405,780,12,4
6.4405,790,16,1
6.4405,800,12,2
6.4405,810,11,1
6.4405,820,19,2
6.4405,830,15,5
6.4405,840,9,9
6.4405,850,10,3
6.4405,860,9,7
6.4405,870,7,3
6.4405,880,9,3
6.4405,890,15,4
6.4405,900,15,4
6.4405,910,10,6
6.4405,920,13,5
6.4405,930,12,1
6.4405,940,8,6
6.4405,950,9,2
6.4405,960,4,6
6.4405,970,14,15
6.4405,980,6,4
6.4405,990,9,8
6.86258,0,0,0
6.86258,10,0,0
6.86258,20,0,0
6.86258,30,0,0
6.86258,40,0,0
6.86258,50,0,0
6.86258,60,0,0
6.86258,70,29,0
6.86258,80,54,0
6.86258,90,37,0
6.86258,100,29,0
6.86258,110,22,0
6.86258,120,24,0
6.86258,130,15,0
6.86258,140,31,0
6.86258,150,50,0
6.86258,160,29,0
6.86258,170,16,0
6.86258,180,31,0
6.86258,190,31,0
6.86258,200,26,0
6.86258,210,21,0
6.86258,220,50,0
6.86258,230,43,0
6.86258,240,25,0
6.86258,250,24,0
6.86258,260,28,0
6.86258,270,28,1
6.86258,280,27,1
6.86258,290,38,0
6.86258,300,36,2
6.86258,310,47,1
6.86258,320,33,2
6.86258,330,21,1
6.86258,340,38,1
6.86258,350,38,1
6.86258,360,58,6
6.86258,370,45,6
6.86258,380,32,5
6.86258,390,43,5
6.86258,400,26,4
6.86258,410,48,9
6.86258,420,29,1
6.86258,430,39,2
6.86258,440,40,2
6.86258,450,29,7
6.86258,460,30,3
6.86258,470,59,8
6.86258,480,51,7
6.86258,490,49,3
6.86258,500,31,3
6.86258,510,23,1
6.86258,520,24,4
6.86258,530,26,4
6.86258,540,17,8
6.86258,550,22,3
6.86258,560,20,6
6.86258,570,39,7
6.86258,580,48,5
6.86258,590,39,4
6.86258,600,30,1
6.86258,610,8,2
6.86258,620,16,9
6.86258,630,25,5
6.86258,640,21,3
6.86258,650,31,2
6.86258,660,22,4
6.86258,670,15,3
6.86258,680,16,2
6.86258,690,21,6
6.86258,700,19,0
6.86258,710,16,7
6.86258,720,22,6
6.86258,730,17,7
6.86258,740,16,5
6.86258,750,16,9
6.86258,760,20,1
6.86258,770,11,5
6.86258,780,14,4
6.86258,790,17,7
6.86258,800,19,2
6.86258,810,18,3
6.86258,820,22,6
6.86258,830,7,6
6.86258,840,11,10
6.86258,850,7,2
6.86258,860,11,4
6.86258,870,6,5
6.86258,880,17,2
6.86258,890,12,4
6.86258,900,13,3
6.86258,910,19,3
6.86258,920,12,2
6.86258,930,15,3
6.86258,940,13,0
6.86258,950,12,0
6.86258,960,4,3
6.86258,970,6,12
6.86258,980,6,4
6.86258,990,10,8
7.31232,0,0,0
7.31232,10,0,0
7.31232,20,0,0
7.31232,30,0,0
7.31232,40,0,0
7.31232,50,0,0
7.31232,60,1,0
7.31232,70,60,0
7.31232,80,37,0
7.31232,90,28,0
7.31232,100,26,0
7.31232,110,29,0
7.31232,120,26,0
7.31232,130,20,0
7.31232,140,41,0
7.31232,150,49,0
7.31232,160,27,0
7.31232,170,33,0
7.31232,180,21,0
7.31232,190,16,0
7.31232,200,23,0
7.31232,210,22,0
7.31232,220,47,0
7.31232,230,46,0
7.31232,240,28,0
7.31232,250,18,0
7.31232,260,31,0
7.31232,270,27,2
7.31232,280,32,0
7.31232,290,37,1
7.31232,300,37,0
7.31232,310,48,0
7.31232,320,25,7
7.31232,330,22,0
7.31232,340,30,4
7.31232,350,50,4
7.31232,360,55,4
7.31232,370,26,5
7.31232,380,28,6
7.31232,390,53,7
7.31232,400,31,5
7.31232,410,39,3
7.31232,420,34,2
7.31232,430,51,1
7.31232,440,31,2
7.31232,450,32,1
7.31232,460,30,2
7.31232,470,54,10
7.31232,480,56,4
7.31232,490,50,6
7.31232,500,23,5
7.31232,510,18,0
7.31232,520,11,4
7.31232,530,27,3
7.31232,540,36,10
7.31232,550,24,5
7.31232,560,22,8
7.31232,570,39,8
7.31232,580,59,4
7.31232,590,36,4
7.31232,600,25,3
7.31232,610,9,2
7.31232,620,16,7
7.31232,630,25,1
7.31232,640,18,2
7.31232,650,27,5
7.31232,660,17,10
7.31232,670,34,5
7.31232,680,22,6
7.31232,690,19,5
7.31232,700,7,1
7.31232,710,28,5
7.31232,720,17,2
7.31232,730,15,10
7.31232,740,15,1
7.31232,750,17,6
7.31232,760,19,3
7.31232,770,24,3
7.31232,780,20,7
7.31232,790,9,3
7.31232,800,17,2
7.31232,810,16,6
7.31232,820,16,9
7.31232,830,13,3
7.31232,840,9,12
7.31232,850,15,0
7.31232,860,6,6
7.31232,870,7,8
7.31232,880,11,5
7.31232,890,13,8
7.31232,900,11,3
7.31232,910,11,3
7.31232,920,9,2
7.31232,930,5,3
7.31232,940,16,4
7.31232,950,9,3
7.31232,960,8,4
7.31232,970,6,14
7.31232,980,7,7
7.31232,990,8,11
7.79154,0,0,0
7.79154,10,0,0
7.79154,20,0,0
7.79154,30,0,0
7.79154,40,0,0
7.79154,50,0,0
7.79154,60,5,0
7.79154,70,52,0
7.79154,80,42,0
7.79154,90,30,0
7.79154,100,21,0
7.79154,110,20,0
7.79154,120,21,0
7.79154,130,37,0
7.79154,140,45,0
7.79154,150,39,0
7.79154,160,35,0
7.79154,170,20,0
7.79154,180,36,0
7.79154,190,35,0
7.79154,200,24,0
7.79154,210,25,0
7.79154,220,38,0
7.79154,230,36,0
7.79154,240,29,0
7.79154,250,28,0
7.79154,260,32,0
7.79154,270,35,0
7.79154,280,44,2
7.79154,290,23,6
7.79154,300,46,2
7.79154,310,32,0
7.79154,320,27,3
7.79154,330,18,3
7.79154,340,44,1
7.79154,350,31,3
7.79154,360,63,4
7.79154,370,37,4
7.79154,380,24,4
7.79154,390,28,6
7.79154,400,32,4
7.79154,410,34,1
7.79154,420,30,2
7.79154,430,44,3
7.79154,440,36,7
7.79154,450,33,4
7.79154,460,26,4
7.79154,470,63,6
7.79154,480,67,4
7.79154,490,33,5
7.79154,500,23,7
7.79154,510,23,1
7.79154,520,22,4
7.79154,530,31,9
7.79154,540,28,9
7.79154,550,27,8
7.79154,560,39,6
7.79154,570,34,2
7.79154,580,67,7
7.79154,590,22,6
7.79154,600,18,2
7.79154,610,17,2
7.79154,620,21,7
7.79154,630,15,1
7.79154,640,20,4
7.79154,650,29,2
7.79154,660,18,5
7.79154,670,30,7
7.79154,680,26,3
7.79154,690,21,2
7.79154,700,19,2
7.79154,710,15,6
7.79154,720,15,7
7.79154,730,13,6
7.79154,740,10,5
7.79154,750,19,5
7.79154,760,20,2
7.79154,770,20,1
7.79154,780,18,4
7.79154,790,14,7
7.79154,800,14,3
7.79154,810,29,6
7.79154,820,13,6
7.79154,830,9,4
7.79154,840,14,8
7.79154,850,10,1
7.79154,860,5,8
7.79154,870,8,6
7.79154,880,10,2
7.79154,890,15,4
7.79154,900,10,3
7.79154,910,7,13
7.79154,920,13,1
7.79154,930,10,5
7.79154,940,9,2
7.79154,950,9,2
7.79154,960,3,4
7.79154,970,13,10
7.79154,980,3,6
7.79154,990,6,25
8.30216,0,0,0
8.30216,10,0,0
8.30216,20,0,0
8.30216,30,0,0
8.30216,40,0,0
8.30216,50,0,0
8.30216,60,9,0
8.30216,70,50,0
8.30216,80,55,0
8.30216,90,43,0
8.30216,100,29,0
8.30216,110,27,0
8.30216,120,32,0
8.30216,130,32,0
8.30216,140,35,0
8.30216,150,36,0
8.30216,160,25,0
8.30216,170,23,0
8.30216,180,31,0
8.30216,190,33,0
8.30216,200,41,0
8.30216,210,29,0
8.30216,220,41,0
8.30216,230,51,0
8.30216,240,34,0
8.30216,250,20,0
8.30216,260,32,0
8.30216,270,34,1
8.30216,280,33,2
8.30216,290,42,0
8.30216,300,48,0
8.30216,310,55,1
8.30216,320,40,3
8.30216,330,22,0
8.30216,340,45,4
8.30216,350,44,2
8.30216,360,41,0
8.30216,370,22,9
8.30216,380,26,2
8.30216,390,41,8
8.30216,400,29,2
8.30216,410,39,2
8.30216,420,43,7
8.30216,430,45,1
8.30216,440,34,4
8.30216,450,29,5
8.30216,460,35,1
8.30216,470,57,8
8.30216,480,40,5
8.30216,490,40,12
8.30216,500,24,2
8.30216,510,24,2
8.30216,520,20,1
8.30216,530,23,18
8.30216,540,21,7
8.30216,550,24,7
8.30216,560,30,6
8.30216,570,39,10
8.30216,580,64,6
8.30216,590,16,5
8.30216,600,18,5
8.30216,610,11,3
8.30216,620,15,6
8.30216,630,29,3
8.30216,640,18,5
8.30216,650,24,3
8.30216,660,23,3
8.30216,670,15,5
8.30216,680,19,4
8.30216,690,18,5
8.30216,700,18,3
8.30216,710,20,5
8.30216,720,20,2
8.30216,730,16,14
8.30216,740,20,2
8.30216,750,23,2
8.30216,760,11,4
8.30216,770,16,4
8.30216,780,19,6
8.30216,790,20,2
8.30216,800,17,2
8.30216,810,31,4
8.30216,820,17,6
8.30216,830,11,8
8.30216,840,11,7
8.30216,850,5,3
8.30216,860,10,7
8.30216,870,14,2
8.30216,880,8,1
8.30216,890,10,4
8.30216,900,10,3
8.30216,910,14,4
8.30216,920,14,7
8.30216,930,10,3
8.30216,940,9,0
8.30216,950,3,5
8.30216,960,3,5
8.30216,970,1,13
8.30216,980,4,6
8.30216,990,8,7
8.84624,0,0,0
8.84624,10,0,0
8.84624,20,0,0
8.84624,30,0,0
8.84624,40,0,0
8.84624,50,0,0
8.84624,60,9,0
8.84624,70,37,0
8.84624,80,40,0
8.84624,90,30,0
8.84624,100,27,0
8.84624,110,27,0
8.84624,120,25,0
8.84624,130,35,0
8.84624,140,39,0
8.84624,150,44,0
8.84624,160,30,0
8.84624,170,29,0
8.84624,180,26,0
8.84624,190,35,0
8.84624,200,31,0
8.84624,210,30,0
8.84624,220,27,0
8.84624,230,41,0
8.84624,240,27,0
8.84624,250,19,0
8.84624,260,34,0
8.84624,270,40,2
8.84624,280,30,3
8.84624,290,32,2
8.84624,300,61,1
8.84624,310,37,1
8.84624,320,34,4
8.84624,330,29,2
8.84624,340,40,3
8.84624,350,50,6
8.84624,360,56,2
8.84624,370,27,7
8.84624,380,43,3
8.84624,390,29,4
8.84624,400,32,1
8.84624,410,30,4
8.84624,420,39,3
8.84624,430,35,0
8.84624,440,37,6
8.84624,450,43,3
8.84624,460,27,1
8.84624,470,57,6
8.84624,480,40,4
8.84624,490,41,3
8.84624,500,28,4
8.84624,510,30,2
8.84624,520,27,2
8.84624,530,26,6
8.84624,540,31,9
8.84624,550,29,7
8.84624,560,34,6
8.84624,570,35,4
8.84624,580,52,9
8.84624,590,31,7
8.84624,600,24,1
8.84624,610,17,1
8.84624,620,22,10
8.84624,630,18,5
8.84624,640,23,3
8.84624,650,24,2
8.84624,660,19,4
8.84624,670,24,2
8.84624,680,14,2
8.84624,690,18,4
8.84624,700,20,3
8.84624,710,14,3
8.84624,720,16,1
8.84624,730,11,12
8.84624,740,11,9
8.84624,750,18,4
8.84624,760,17,3
8.84624,770,19,2
8.84624,780,20,4
8.84624,790,16,6
8.84624,800,13,3
8.84624,810,32,9
8.84624,820,19,8
8.84624,830,12,3
8.84624,840,10,7
8.84624,850,12,0
8.84624,860,10,6
8.84624,870,5,8
8.84624,880,8,6
8.84624,890,13,8
8.84624,900,12,9
8.84624,910,7,7
8.84624,920,15,5
8.84624,930,8,3
8.84624,940,8,3
8.84624,950,6,7
8.84624,960,7,3
8.84624,970,3,7
8.84624,980,9,3
8.84624,990,8,9
9.42598,0,0,0
9.42598,10,0,0
9.42598,20,0,0
9.42598,30,0,0
9.42598,40,0,0
9.42598,50,0,0
9.42598,60,17,0
9.42598,70,35,0
9.42598,80,48,0
9.42598,90,31,0
9.42598,100,23,0
9.42598,110,27,0
9.42598,120,15,0
9.42598,130,39,0
9.42598,140,36,0
9.42598,150,41,0
9.42598,160,33,0
9.42598,170,18,0
9.42598,180,24,0
9.42598,190,37,0
9.42598,200,28,0
9.42598,210,35,0
9.42598,220,31,0
9.42598,230,49,0
9.42598,240,16,0
9.42598,250,34,0
9.42598,260,34,0
9.42598,270,42,3
9.42598,280,29,3
9.42598,290,24,3
9.42598,300,41,3
9.42598,310,40,3
9.42598,320,29,3
9.42598,330,16,0
9.42598,340,32,1
9.42598,350,39,4
9.42598,360,43,3
9.42598,370,36,4
9.42598,380,33,4
9.42598,390,27,5
9.42598,400,33,4
9.42598,410,36,4
9.42598,420,44,3
9.42598,430,38,0
9.42598,440,35,9
9.42598,450,22,2
9.42598,460,35,1
9.42598,470,61,4
9.42598,480,52,6
9.42598,490,33,4
9.42598,500,25,1
9.42598,510,20,3
9.42598,520,27,5
9.42598,530,19,6
9.42598,540,22,15
9.42598,550,17,0
9.42598,560,27,3
9.42598,570,46,6
9.42598,580,42,7
9.42598,590,22,3
9.42598,600,18,2
9.42598,610,16,2
9.42598,620,17,3
9.42598,630,23,6
9.42598,640,23,5
9.42598,650,25,2
9.42598,660,27,3
9.42598,670,28,6
9.42598,680,24,2
9.42598,690,8,6
9.42598,700,24,6
9.42598,710,13,5
9.42598,720,17,2
9.42598,730,15,17
9.42598,740,16,2
9.42598,750,16,1
9.42598,760,22,4
9.42598,770,17,5
9.42598,780,22,6
9.42598,790,16,4
9.42598,800,10,1
9.42598,810,28,7
9.42598,820,8,4
9.42598,830,9,6
9.42598,840,16,6
9.42598,850,11,0
9.42598,860,8,4
9.42598,870,9,4
9.42598,880,15,3
9.42598,890,11,3
9.42598,900,8,5
9.42598,910,9,13
9.42598,920,13,0
9.42598,930,10,2
9.42598,940,7,4
9.42598,950,2,6
9.42598,960,10,7
9.42598,970,3,10
9.42598,980,5,5
9.42598,990,11,13
10.0437,0,0,0
10.0437,10,0,0
10.0437,20,0,0
10.0437,30,0,0
10.0437,40,0,0
10.0437,50,0,0
10.0437,60,21,0
10.0437,70,42,0
10.0437,80,47,0
10.0437,90,30,0
10.0437,100,28,0
10.0437,110,37,0
10.0437,120,23,0
10.0437,130,42,0
10.0437,140,34,0
10.0437,150,36,0
10.0437,160,34,0
10.0437,170,29,0
10.0437,180,19,0
10.0437,190,28,0
10.0437,200,22,0
10.0437,210,43,0
10.0437,220,27,0
10.0437,230,55,0
10.0437,240,14,0
10.0437,250,26,0
10.0437,260,29,0
10.0437,270,37,3
10.0437,280,31,1
10.0437,290,32,0
10.0437,300,59,1
10.0437,310,47,1
10.0437,320,31,1
10.0437,330,32,4
10.0437,340,37,2
10.0437,350,35,2
10.0437,360,47,8
10.0437,370,32,4
10.0437,380,29,5
10.0437,390,40,2
10.0437,400,34,1
10.0437,410,27,1
10.0437,420,33,3
10.0437,430,43,2
10.0437,440,48,9
10.0437,450,25,2
10.0437,460,48,3
10.0437,470,55,7
10.0437,480,45,13
10.0437,490,34,1
10.0437,500,19,5
10.0437,510,13,1
10.0437,520,20,4
10.0437,530,30,6
10.0437,540,47,10
10.0437,550,17,1
10.0437,560,25,7
10.0437,570,30,6
10.0437,580,43,10
10.0437,590,14,3
10.0437,600,13,4
10.0437,610,14,5
10.0437,620,22,5
10.0437,630,24,3
10.0437,640,26,3
10.0437,650,26,2
10.0437,660,21,5
10.0437,670,17,2
10.0437,680,23,1
10.0437,690,16,7
10.0437,700,20,5
10.0437,710,21,5
10.0437,720,18,6
10.0437,730,16,4
10.0437,740,21,8
10.0437,750,23,2
10.0437,760,8,1
10.0437,770,21,4
10.0437,780,22,4
10.0437,790,6,6
10.0437,800,9,1
10.0437,810,36,4
10.0437,820,10,4
10.0437,830,12,3
10.0437,840,10,8
10.0437,850,11,5
10.0437,860,10,8
10.0437,870,4,7
10.0437,880,10,2
10.0437,890,16,4
10.0437,900,9,5
10.0437,910,7,5
10.0437,920,7,2
10.0437,930,11,3
10.0437,940,7,0
10.0437,950,3,3
10.0437,960,4,6
10.0437,970,6,10
10.0437,980,3,6
10.0437,990,4,9
10.7019,0,0,0
10.7019,10,0,0
10.7019,20,0,0
10.7019,30,0,0
10.7019,40,0,0
10.7019,50,0,0
10.7019,60,28,0
10.7019,70,51,0
10.7019,80,44,0
10.7019,90,35,0
10.7019,100,21,0
10.7019,110,25,0
10.7019,120,19,0
10.7019,130,30,0
10.7019,140,40,0
10.7019,150,28,0
10.7019,160,36,0
10.7019,170,24,0
10.7019,180,24,0
10.7019,190,34,0
10.7019,200,35,0
10.7019,210,32,0
10.7019,220,34,0
10.7019,230,49,0
10.7019,240,24,0
10.7019,250,38,0
10.7019,260,31,0
10.7019,270,41,5
10.7019,280,44,2
10.7019,290,36,4
10.7019,300,50,1
10.7019,310,38,2
10.7019,320,33,2
10.7019,330,28,2
10.7019,340,40,0
10.7019,350,41,4
10.7019,360,47,6
10.7019,370,29,2
10.7019,380,46,4
10.7019,390,34,2
10.7019,400,33,1
10.7019,410,41,3
10.7019,420,44,1
10.7019,430,33,3
10.7019,440,53,3
10.7019,450,30,2
10.7019,460,39,6
10.7019,470,76,6
10.7019,480,49,3
10.7019,490,21,8
10.7019,500,32,2
10.7019,510,22,6
10.7019,520,44,7
10.7019,530,23,7
10.7019,540,31,7
10.7019,550,23,2
10.7019,560,36,6
10.7019,570,50,5
10.7019,580,43,3
10.7019,590,29,1
10.7019,600,19,4
10.7019,610,17,2
10.7019,620,25,5
10.7019,630,23,4
10.7019,640,22,1
10.7019,650,22,3
10.7019,660,31,1
10.7019,670,22,7
10.7019,680,22,2
10.7019,690,22,2
10.7019,700,28,3
10.7019,710,19,9
10.7019,720,13,1
10.7019,730,15,7
10.7019,740,18,4
10.7019,750,15,0
10.7019,760,26,7
10.7019,770,13,3
10.7019,780,19,1
10.7019,790,16,5
10.7019,800,28,4
10.7019,810,19,1
10.7019,820,10,4
10.7019,830,11,4
10.7019,840,13,5
10.7019,850,11,5
10.7019,860,8,5
10.7019,870,9,4
10.7019,880,16,3
10.7019,890,18,9
10.7019,900,13,5
10.7019,910,6,5
10.7019,920,14,3
10.7019,930,5,5
10.7019,940,12,2
10.7019,950,3,4
10.7019,960,7,8
10.7019,970,8,15
10.7019,980,5,5
10.7019,990,4,10
11.4033,0,0,0
11.4033,10,0,0
11.4033,20,0,0
11.4033,30,0,0
11.4033,40,0,0
11.4033,50,0,0
11.4033,60,40,0
11.4033,70,45,0
11.4033,80,61,0
11.4033,90,27,0
11.4033,100,18,0
11.4033,110,28,0
11.4033,120,26,0
11.4033,130,30,0
11.4033,140,41,0
11.4033,150,36,0
11.4033,160,31,0
11.4033,170,19,0
11.4033,180,26,0
11.4033,190,29,0
11.4033,200,23,0
11.4033,210,52,0
11.4033,220,27,0
11.4033,230,45,0
11.4033,240,15,0
11.4033,250,25,0
