m_B,deltaE,nFlux_pi0,nFlux_eta
2.1891,770,8,5
2.1891,780,20,7
2.1891,790,12,7
2.1891,800,9,4
2.1891,810,12,4
2.1891,820,10,6
2.1891,830,19,8
2.1891,840,15,3
2.1891,850,12,13
2.1891,860,14,8
2.1891,870,12,16
2.1891,880,14,7
2.1891,890,18,4
2.1891,900,18,6
2.1891,910,10,5
2.1891,920,10,5
2.1891,930,10,10
2.1891,940,5,4
2.1891,950,3,8
2.1891,960,6,7
2.1891,970,10,4
2.1891,980,10,3
2.1891,990,6,12
2.33256,0,0,0
2.33256,10,0,0
2.33256,20,0,0
2.33256,30,0,0
2.33256,40,0,0
2.33256,50,0,0
2.33256,60,0,0
2.33256,70,35,0
2.33256,80,41,0
2.33256,90,30,0
2.33256,100,39,0
2.33256,110,19,0
2.33256,120,30,0
2.33256,130,27,0
2.33256,140,20,0
2.33256,150,41,0
2.33256,160,50,0
2.33256,170,36,0
2.33256,180,29,0
2.33256,190,17,0
2.33256,200,47,0
2.33256,210,44,0
2.33256,220,41,0
2.33256,230,24,0
2.33256,240,23,0
2.33256,250,41,0
2.33256,260,44,0
2.33256,270,28,0
2.33256,280,44,2
2.33256,290,31,0
2.33256,300,40,1
2.33256,310,39,3
2.33256,320,53,2
2.33256,330,37,4
2.33256,340,31,2
2.33256,350,37,0
2.33256,360,26,1
2.33256,370,34,3
2.33256,380,43,2
2.33256,390,28,1
2.33256,400,37,3
2.33256,410,30,5
2.33256,420,31,6
2.33256,430,38,4
2.33256,440,47,2
2.33256,450,45,0
2.33256,460,34,3
2.33256,470,30,4
2.33256,480,38,3
2.33256,490,32,4
2.33256,500,15,9
2.33256,510,26,5
2.33256,520,21,4
2.33256,530,32,1
2.33256,540,32,8
2.33256,550,30,5
2.33256,560,40,8
2.33256,570,32,4
2.33256,580,22,1
2.33256,590,28,9
2.33256,600,17,8
2.33256,610,15,7
2.33256,620,20,7
2.33256,630,19,4
2.33256,640,20,7
2.33256,650,20,3
2.33256,660,15,5
2.33256,670,15,3
2.33256,680,14,3
2.33256,690,24,7
2.33256,700,16,9
2.33256,710,14,7
2.33256,720,17,11
2.33256,730,6,5
2.33256,740,14,5
2.33256,750,16,4
2.33256,760,12,8
2.33256,770,10,2
2.33256,780,12,5
2.33256,790,13,6
2.33256,800,10,8
2.33256,810,12,5
2.33256,820,8,7
2.33256,830,12,9
2.33256,840,17,3
2.33256,850,8,17
2.33256,860,19,8
2.33256,870,9,8
2.33256,880,17,7
2.33256,890,19,7
2.33256,900,17,15
2.33256,910,7,5
2.33256,920,3,8
2.33256,930,7,8
2.33256,940,6,13
2.33256,950,9,6
2.33256,960,4,6
2.33256,970,7,9
2.33256,980,5,3
2.33256,990,7,10
2.48543,0,0,0
2.48543,10,0,0
2.48543,20,0,0
2.48543,30,0,0
2.48543,40,0,0
2.48543,50,0,0
2.48543,60,0,0
2.48543,70,41,0
2.48543,80,44,0
2.48543,90,45,0
2.48543,100,38,0
2.48543,110,38,0
2.48543,120,22,0
2.48543,130,26,0
2.48543,140,21,0
2.48543,150,42,0
2.48543,160,35,0
2.48543,170,43,0
2.48543,180,39,0
2.48543,190,31,0
2.48543,200,38,0
2.48543,210,53,0
2.48543,220,33,0
2.48543,230,25,0
2.48543,240,32,0
2.48543,250,41,0
2.48543,260,36,0
2.48543,270,25,0
2.48543,280,34,0
2.48543,290,32,1
2.48543,300,46,4
2.48543,310,40,0
2.48543,320,44,5
2.48543,330,44,3
2.48543,340,34,3
2.48543,350,34,1
2.48543,360,32,2
2.48543,370,39,3
2.48543,380,39,0
2.48543,390,47,3
2.48543,400,50,3
2.48543,410,29,4
2.48543,420,38,4
2.48543,430,39,6
2.48543,440,65,2
2.48543,450,52,3
2.48543,460,30,3
2.48543,470,36,4
2.48543,480,55,0
2.48543,490,29,3
2.48543,500,23,8
2.48543,510,18,3
2.48543,520,19,5
2.48543,530,34,2
2.48543,540,37,4
2.48543,550,34,2
2.48543,560,39,13
2.48543,570,45,6
2.48543,580,21,4
2.48543,590,25,4
2.48543,600,20,3
2.48543,610,17,6
2.48543,620,24,9
2.48543,630,24,3
2.48543,640,26,7
2.48543,650,28,7
2.48543,660,22,4
2.48543,670,20,6
2.48543,680,11,6
2.48543,690,17,11
2.48543,700,18,12
2.48543,710,15,3
2.48543,720,25,7
2.48543,730,10,3
2.48543,740,11,5
2.48543,750,17,11
2.48543,760,15,7
2.48543,770,20,2
2.48543,780,21,6
2.48543,790,13,6
2.48543,800,10,4
2.48543,810,10,5
2.48543,820,18,12
2.48543,830,22,5
2.48543,840,12,0
2.48543,850,12,15
2.48543,860,16,9
2.48543,870,11,8
2.48543,880,16,4
2.48543,890,12,5
2.48543,900,21,5
2.48543,910,10,5
2.48543,920,6,4
2.48543,930,7,6
2.48543,940,11,12
2.48543,950,4,8
2.48543,960,1,3
2.48543,970,7,7
2.48543,980,8,4
2.48543,990,8,7
2.64831,0,0,0
2.64831,10,0,0
2.64831,20,0,0
2.64831,30,0,0
2.64831,40,0,0
2.64831,50,0,0
2.64831,60,0,0
2.64831,70,32,0
2.64831,80,46,0
2.64831,90,30,0
2.64831,100,34,0
2.64831,110,24,0
2.64831,120,21,0
2.64831,130,24,0
2.64831,140,19,0
2.64831,150,40,0
2.64831,160,35,0
2.64831,170,30,0
2.64831,180,26,0
2.64831,190,28,0
2.64831,200,31,0
2.64831,210,32,0
2.64831,220,25,0
2.64831,230,31,0
2.64831,240,43,0
2.64831,250,40,0
2.64831,260,56,0
2.64831,270,33,0
2.64831,280,32,2
2.64831,290,35,6
2.64831,300,58,1
2.64831,310,48,2
2.64831,320,45,4
2.64831,330,60,1
2.64831,340,40,3
2.64831,350,48,1
2.64831,360,27,5
2.64831,370,35,3
2.64831,380,41,1
2.64831,390,23,5
2.64831,400,31,1
2.64831,410,34,10
2.64831,420,41,7
2.64831,430,41,3
2.64831,440,50,5
2.64831,450,46,2
2.64831,460,53,5
2.64831,470,34,8
2.64831,480,37,3
2.64831,490,24,7
2.64831,500,30,5
2.64831,510,36,2
2.64831,520,24,1
2.64831,530,23,0
2.64831,540,48,6
2.64831,550,26,3
2.64831,560,30,9
2.64831,570,28,2
2.64831,580,29,2
2.64831,590,32,7
2.64831,600,15,1
2.64831,610,21,6
2.64831,620,19,9
2.64831,630,31,5
2.64831,640,31,5
2.64831,650,18,4
2.64831,660,18,6
2.64831,670,17,4
2.64831,680,7,3
2.64831,690,22,7
2.64831,700,21,13
2.64831,710,11,6
2.64831,720,14,9
2.64831,730,12,2
2.64831,740,9,4
2.64831,750,18,6
2.64831,760,17,4
2.64831,770,22,4
2.64831,780,13,7
2.64831,790,10,5
2.64831,800,10,2
2.64831,810,12,4
2.64831,820,13,5
2.64831,830,12,5
2.64831,840,13,4
2.64831,850,15,20
2.64831,860,11,12
2.64831,870,12,14
2.64831,880,15,4
2.64831,890,22,11
2.64831,900,15,5
2.64831,910,6,1
2.64831,920,4,12
2.64831,930,6,10
2.64831,940,4,11
2.64831,950,3,6
2.64831,960,11,2
2.64831,970,7,7
2.64831,980,6,7
2.64831,990,5,5
2.82187,0,0,0
2.82187,10,0,0
2.82187,20,0,0
2.82187,30,0,0
2.82187,40,0,0
2.82187,50,0,0
2.82187,60,0,0
2.82187,70,29,0
2.82187,80,40,0
2.82187,90,41,0
2.82187,100,31,0
2.82187,110,35,0
2.82187,120,28,0
2.82187,130,19,0
2.82187,140,20,0
2.82187,150,39,0
2.82187,160,35,0
2.82187,170,38,0
2.82187,180,27,0
2.82187,190,27,0
2.82187,200,33,0
2.82187,210,42,0
2.82187,220,45,0
2.82187,230,31,0
2.82187,240,37,0
2.82187,250,38,0
2.82187,260,58,0
2.82187,270,33,0
2.82187,280,28,0
2.82187,290,38,0
2.82187,300,54,0
2.82187,310,34,0
2.82187,320,55,6
2.82187,330,42,0
2.82187,340,26,6
2.82187,350,44,1
2.82187,360,37,5
2.82187,370,32,9
2.82187,380,43,3
2.82187,390,26,5
2.82187,400,48,1
2.82187,410,35,6
2.82187,420,36,3
2.82187,430,48,1
2.82187,440,42,2
2.82187,450,42,3
2.82187,460,44,8
2.82187,470,32,4
2.82187,480,29,4
2.82187,490,31,5
2.82187,500,23,6
2.82187,510,30,1
2.82187,520,30,2
2.82187,530,36,4
2.82187,540,31,8
2.82187,550,27,2
2.82187,560,23,16
2.82187,570,41,8
2.82187,580,33,1
2.82187,590,21,3
2.82187,600,15,2
2.82187,610,17,3
2.82187,620,17,7
2.82187,630,9,2
2.82187,640,31,4
2.82187,650,19,3
2.82187,660,20,4
2.82187,670,16,0
2.82187,680,10,3
2.82187,690,28,7
2.82187,700,20,18
2.82187,710,14,7
2.82187,720,17,8
2.82187,730,13,6
2.82187,740,15,3
2.82187,750,12,5
2.82187,760,18,9
2.82187,770,14,3
2.82187,780,8,6
2.82187,790,14,3
2.82187,800,10,2
2.82187,810,10,9
2.82187,820,14,8
2.82187,830,12,8
2.82187,840,16,2
2.82187,850,12,12
2.82187,860,15,4
2.82187,870,9,12
2.82187,880,13,4
2.82187,890,18,8
2.82187,900,18,2
2.82187,910,12,2
2.82187,920,6,5
2.82187,930,7,9
2.82187,940,12,13
2.82187,950,5,11
2.82187,960,6,6
2.82187,970,6,4
2.82187,980,8,12
2.82187,990,4,6
3.0068,0,0,0
3.0068,10,0,0
3.0068,20,0,0
3.0068,30,0,0
3.0068,40,0,0
3.0068,50,0,0
3.0068,60,0,0
3.0068,70,42,0
3.0068,80,46,0
3.0068,90,38,0
3.0068,100,31,0
3.0068,110,32,0
3.0068,120,23,0
3.0068,130,21,0
3.0068,140,16,0
3.0068,150,31,0
3.0068,160,41,0
3.0068,170,28,0
3.0068,180,33,0
3.0068,190,27,0
3.0068,200,30,0
3.0068,210,40,0
3.0068,220,34,0
3.0068,230,24,0
3.0068,240,38,0
3.0068,250,37,0
3.0068,260,39,0
3.0068,270,30,0
3.0068,280,37,5
3.0068,290,38,1
3.0068,300,44,3
3.0068,310,47,3
3.0068,320,49,8
3.0068,330,51,3
3.0068,340,32,1
3.0068,350,58,2
3.0068,360,27,3
3.0068,370,33,6
3.0068,380,37,0
3.0068,390,32,0
3.0068,400,46,1
3.0068,410,28,7
3.0068,420,37,7
3.0068,430,43,4
3.0068,440,52,3
3.0068,450,51,5
3.0068,460,39,4
3.0068,470,29,5
3.0068,480,33,1
3.0068,490,33,3
3.0068,500,23,9
3.0068,510,26,2
3.0068,520,18,2
3.0068,530,30,1
3.0068,540,51,8
3.0068,550,29,7
3.0068,560,40,11
3.0068,570,25,6
3.0068,580,27,2
3.0068,590,22,9
3.0068,600,21,4
3.0068,610,16,4
3.0068,620,28,9
3.0068,630,19,3
3.0068,640,28,13
3.0068,650,20,3
3.0068,660,8,7
3.0068,670,16,6
3.0068,680,11,2
3.0068,690,18,13
3.0068,700,18,16
3.0068,710,18,9
3.0068,720,19,14
3.0068,730,15,6
3.0068,740,11,11
3.0068,750,14,5
3.0068,760,12,11
3.0068,770,15,5
3.0068,780,7,9
3.0068,790,13,3
3.0068,800,12,4
3.0068,810,8,6
3.0068,820,16,4
3.0068,830,11,3
3.0068,840,13,3
3.0068,850,9,7
3.0068,860,18,7
3.0068,870,6,8
3.0068,880,12,4
3.0068,890,23,5
3.0068,900,10,7
3.0068,910,6,4
3.0068,920,3,6
3.0068,930,7,4
3.0068,940,4,9
3.0068,950,3,9
3.0068,960,6,10
3.0068,970,7,8
3.0068,980,1,3
3.0068,990,8,6
3.20385,0,0,0
3.20385,10,0,0
3.20385,20,0,0
3.20385,30,0,0
3.20385,40,0,0
3.20385,50,0,0
3.20385,60,0,0
3.20385,70,36,0
3.20385,80,57,0
3.20385,90,30,0
3.20385,100,37,0
3.20385,110,26,0
3.20385,120,19,0
3.20385,130,26,0
3.20385,140,27,0
3.20385,150,34,0
3.20385,160,32,0
3.20385,170,38,0
3.20385,180,36,0
3.20385,190,27,0
3.20385,200,32,0
3.20385,210,38,0
3.20385,220,39,0
3.20385,230,22,0
3.20385,240,31,0
3.20385,250,50,0
3.20385,260,53,0
3.20385,270,33,0
3.20385,280,37,1
3.20385,290,36,4
3.20385,300,44,3
3.20385,310,42,3
3.20385,320,48,4
3.20385,330,35,0
3.20385,340,40,1
3.20385,350,31,3
3.20385,360,27,0
3.20385,370,38,1
3.20385,380,47,2
3.20385,390,34,0
3.20385,400,40,1
3.20385,410,47,3
3.20385,420,32,5
3.20385,430,31,8
3.20385,440,50,8
3.20385,450,43,6
3.20385,460,24,5
3.20385,470,36,11
3.20385,480,22,0
3.20385,490,24,3
3.20385,500,25,11
3.20385,510,21,4
3.20385,520,30,6
3.20385,530,36,2
3.20385,540,34,4
3.20385,550,36,2
3.20385,560,40,12
3.20385,570,24,1
3.20385,580,25,2
3.20385,590,24,4
3.20385,600,19,1
3.20385,610,18,3
3.20385,620,20,5
3.20385,630,15,3
3.20385,640,22,4
3.20385,650,12,8
3.20385,660,12,3
3.20385,670,16,3
3.20385,680,9,1
3.20385,690,22,10
3.20385,700,23,17
3.20385,710,15,5
3.20385,720,23,10
3.20385,730,7,5
3.20385,740,17,12
3.20385,750,19,6
3.20385,760,19,11
3.20385,770,15,3
3.20385,780,15,5
3.20385,790,12,3
3.20385,800,12,6
3.20385,810,9,7
3.20385,820,13,7
3.20385,830,11,6
3.20385,840,15,1
3.20385,850,10,6
3.20385,860,12,8
3.20385,870,14,12
3.20385,880,13,8
3.20385,890,16,6
3.20385,900,9,7
3.20385,910,10,5
3.20385,920,5,10
3.20385,930,5,9
3.20385,940,9,10
3.20385,950,2,6
3.20385,960,5,4
3.20385,970,8,1
3.20385,980,7,5
3.20385,990,5,5
3.41382,0,0,0
3.41382,10,0,0
3.41382,20,0,0
3.41382,30,0,0
3.41382,40,0,0
3.41382,50,0,0
3.41382,60,0,0
3.41382,70,27,0
3.41382,80,47,0
3.41382,90,28,0
3.41382,100,27,0
3.41382,110,25,0
3.41382,120,23,0
3.41382,130,33,0
3.41382,140,16,0
3.41382,150,38,0
3.41382,160,52,0
3.41382,170,30,0
3.41382,180,29,0
3.41382,190,21,0
3.41382,200,32,0
3.41382,210,38,0
3.41382,220,38,0
3.41382,230,29,0
3.41382,240,39,0
3.41382,250,40,0
3.41382,260,46,0
3.41382,270,40,0
3.41382,280,36,0
3.41382,290,40,0
3.41382,300,59,2
3.41382,310,38,2
3.41382,320,64,1
3.41382,330,47,0
3.41382,340,32,5
3.41382,350,33,0
3.41382,360,30,2
3.41382,370,33,4
3.41382,380,35,5
3.41382,390,35,2
3.41382,400,42,1
3.41382,410,35,6
3.41382,420,30,9
3.41382,430,32,4
3.41382,440,44,3
3.41382,450,49,3
3.41382,460,32,5
3.41382,470,38,13
3.41382,480,41,1
3.41382,490,21,1
3.41382,500,24,7
3.41382,510,29,6
3.41382,520,28,2
3.41382,530,28,2
3.41382,540,47,7
3.41382,550,36,3
3.41382,560,40,12
3.41382,570,24,2
3.41382,580,41,4
3.41382,590,29,3
3.41382,600,17,5
3.41382,610,13,7
3.41382,620,23,4
3.41382,630,25,2
3.41382,640,16,8
3.41382,650,15,6
3.41382,660,20,6
3.41382,670,18,3
3.41382,680,15,0
3.41382,690,26,7
3.41382,700,25,14
3.41382,710,19,9
3.41382,720,19,15
3.41382,730,20,8
3.41382,740,16,1
3.41382,750,10,5
3.41382,760,19,7
3.41382,770,13,5
3.41382,780,14,1
3.41382,790,12,4
3.41382,800,10,7
3.41382,810,11,6
3.41382,820,11,5
3.41382,830,12,3
3.41382,840,10,1
3.41382,850,8,17
3.41382,860,14,10
3.41382,870,15,11
3.41382,880,7,3
3.41382,890,18,4
3.41382,900,19,5
3.41382,910,13,2
3.41382,920,2,9
3.41382,930,7,2
3.41382,940,8,7
3.41382,950,5,2
3.41382,960,3,7
3.41382,970,5,7
3.41382,980,9,3
3.41382,990,4,15
3.63755,0,0,0
3.63755,10,0,0
3.63755,20,0,0
3.63755,30,0,0
3.63755,40,0,0
3.63755,50,0,0
3.63755,60,0,0
3.63755,70,36,0
3.63755,80,37,0
3.63755,90,37,0
3.63755,100,26,0
3.63755,110,30,0
3.63755,120,28,0
3.63755,130,25,0
3.63755,140,24,0
3.63755,150,34,0
3.63755,160,37,0
3.63755,170,31,0
3.63755,180,32,0
3.63755,190,35,0
3.63755,200,36,0
3.63755,210,42,0
3.63755,220,53,0
3.63755,230,27,0
3.63755,240,41,0
3.63755,250,39,0
3.63755,260,47,0
3.63755,270,30,0
3.63755,280,32,1
3.63755,290,35,3
3.63755,300,40,1
3.63755,310,30,5
3.63755,320,64,1
3.63755,330,45,1
3.63755,340,22,3
3.63755,350,43,4
3.63755,360,34,4
3.63755,370,29,2
3.63755,380,47,1
3.63755,390,40,1
3.63755,400,41,3
3.63755,410,31,3
3.63755,420,25,8
3.63755,430,53,1
3.63755,440,48,1
3.63755,450,41,2
3.63755,460,31,7
3.63755,470,33,6
3.63755,480,37,4
3.63755,490,30,5
3.63755,500,22,3
3.63755,510,22,4
3.63755,520,22,2
3.63755,530,22,2
3.63755,540,37,7
3.63755,550,34,3
3.63755,560,38,12
3.63755,570,29,6
3.63755,580,31,8
3.63755,590,19,5
3.63755,600,24,7
3.63755,610,17,5
3.63755,620,23,5
3.63755,630,19,3
3.63755,640,22,6
3.63755,650,21,4
3.63755,660,12,6
3.63755,670,14,6
3.63755,680,10,1
3.63755,690,19,6
3.63755,700,18,15
3.63755,710,19,6
3.63755,720,16,7
3.63755,730,15,4
3.63755,740,14,2
3.63755,750,13,8
3.63755,760,23,5
3.63755,770,15,3
3.63755,780,18,5
3.63755,790,14,3
3.63755,800,14,5
3.63755,810,11,5
3.63755,820,9,5
3.63755,830,13,10
3.63755,840,15,5
3.63755,850,11,9
3.63755,860,9,9
3.63755,870,15,11
3.63755,880,15,4
3.63755,890,16,3
3.63755,900,13,9
3.63755,910,11,5
3.63755,920,3,6
3.63755,930,4,13
3.63755,940,6,4
3.63755,950,9,6
3.63755,960,7,4
3.63755,970,8,6
3.63755,980,9,1
3.63755,990,8,6
3.87593,0,0,0
3.87593,10,0,0
3.87593,20,0,0
3.87593,30,0,0
3.87593,40,0,0
3.87593,50,0,0
3.87593,60,0,0
3.87593,70,45,0
3.87593,80,41,0
3.87593,90,31,0
3.87593,100,35,0
3.87593,110,24,0
3.87593,120,18,0
3.87593,130,21,0
3.87593,140,14,0
3.87593,150,53,0
3.87593,160,36,0
3.87593,170,48,0
3.87593,180,38,0
3.87593,190,30,0
3.87593,200,36,0
3.87593,210,32,0
3.87593,220,35,0
3.87593,230,25,0
3.87593,240,37,0
3.87593,250,43,0
3.87593,260,46,0
3.87593,270,27,0
3.87593,280,32,2
3.87593,290,38,5
3.87593,300,45,0
3.87593,310,51,2
3.87593,320,57,6
3.87593,330,37,5
3.87593,340,33,4
3.87593,350,45,0
3.87593,360,39,5
3.87593,370,21,5
3.87593,380,33,3
3.87593,390,28,2
3.87593,400,49,0
3.87593,410,22,7
3.87593,420,37,6
3.87593,430,40,10
3.87593,440,42,7
3.87593,450,51,4
3.87593,460,27,12
3.87593,470,29,5
3.87593,480,44,2
3.87593,490,21,4
3.87593,500,27,8
3.87593,510,22,4
3.87593,520,31,4
3.87593,530,32,2
3.87593,540,27,8
3.87593,550,32,2
3.87593,560,46,15
3.87593,570,32,4
3.87593,580,30,2
3.87593,590,17,12
3.87593,600,20,3
3.87593,610,25,7
3.87593,620,25,6
3.87593,630,24,3
3.87593,640,18,6
3.87593,650,23,3
3.87593,660,18,3
3.87593,670,17,2
3.87593,680,6,0
3.87593,690,16,7
3.87593,700,12,11
3.87593,710,13,11
3.87593,720,13,4
3.87593,730,13,4
3.87593,740,11,8
3.87593,750,20,7
3.87593,760,15,2
3.87593,770,12,4
3.87593,780,17,2
3.87593,790,6,1
3.87593,800,6,4
3.87593,810,13,9
3.87593,820,14,9
3.87593,830,18,9
3.87593,840,15,3
3.87593,850,15,16
3.87593,860,12,9
3.87593,870,8,6
3.87593,880,12,2
3.87593,890,28,3
3.87593,900,11,5
3.87593,910,7,5
3.87593,920,8,3
3.87593,930,9,7
3.87593,940,10,9
3.87593,950,2,6
3.87593,960,3,13
3.87593,970,7,3
3.87593,980,3,3
3.87593,990,8,11
4.12995,0,0,0
4.12995,10,0,0
4.12995,20,0,0
4.12995,30,0,0
4.12995,40,0,0
4.12995,50,0,0
4.12995,60,0,0
4.12995,70,31,0
4.12995,80,37,0
4.12995,90,34,0
4.12995,100,32,0
4.12995,110,25,0
4.12995,120,27,0
4.12995,130,26,0
4.12995,140,10,0
4.12995,150,36,0
4.12995,160,31,0
4.12995,170,32,0
4.12995,180,26,0
4.12995,190,35,0
4.12995,200,29,0
4.12995,210,40,0
4.12995,220,34,0
4.12995,230,23,0
4.12995,240,41,0
4.12995,250,50,0
4.12995,260,38,0
4.12995,270,34,0
4.12995,280,35,1
4.12995,290,44,1
4.12995,300,64,1
4.12995,310,54,3
4.12995,320,54,3
4.12995,330,49,1
4.12995,340,36,5
4.12995,350,54,3
4.12995,360,32,2
4.12995,370,46,3
4.12995,380,38,0
4.12995,390,38,1
4.12995,400,51,2
4.12995,410,31,7
4.12995,420,31,9
4.12995,430,47,4
4.12995,440,48,3
4.12995,450,32,2
4.12995,460,46,10
4.12995,470,35,6
4.12995,480,34,0
4.12995,490,25,3
4.12995,500,32,8
4.12995,510,18,2
4.12995,520,27,4
4.12995,530,25,2
4.12995,540,28,8
4.12995,550,37,2
4.12995,560,30,13
4.12995,570,19,3
4.12995,580,19,4
4.12995,590,24,10
4.12995,600,22,1
4.12995,610,17,7
4.12995,620,21,7
4.12995,630,28,1
4.12995,640,30,8
4.12995,650,25,2
4.12995,660,18,2
4.12995,670,16,3
4.12995,680,10,2
4.12995,690,32,6
4.12995,700,20,17
4.12995,710,19,9
4.12995,720,16,4
4.12995,730,15,5
4.12995,740,16,8
4.12995,750,15,5
4.12995,760,16,7
4.12995,770,12,6
4.12995,780,18,6
4.12995,790,10,7
4.12995,800,18,3
4.12995,810,12,7
4.12995,820,10,5
4.12995,830,11,6
4.12995,840,12,10
4.12995,850,12,12
4.12995,860,16,6
4.12995,870,15,9
4.12995,880,14,4
4.12995,890,19,8
4.12995,900,12,6
4.12995,910,6,5
4.12995,920,4,5
4.12995,930,4,10
4.12995,940,8,11
4.12995,950,8,11
4.12995,960,6,9
4.12995,970,6,3
4.12995,980,5,4
4.12995,990,6,4
4.4006,0,0,0
4.4006,10,0,0
4.4006,20,0,0
4.4006,30,0,0
4.4006,40,0,0
4.4006,50,0,0
4.4006,60,0,0
4.4006,70,34,0
4.4006,80,44,0
4.4006,90,28,0
4.4006,100,26,0
4.4006,110,19,0
4.4006,120,24,0
4.4006,130,27,0
4.4006,140,21,0
4.4006,150,38,0
4.4006,160,38,0
4.4006,170,33,0
4.4006,180,20,0
4.4006,190,25,0
4.4006,200,32,0
4.4006,210,48,0
4.4006,220,36,0
4.4006,230,26,0
4.4006,240,40,0
4.4006,250,32,0
4.4006,260,31,0
4.4006,270,29,0
4.4006,280,33,1
4.4006,290,31,5
4.4006,300,44,2
4.4006,310,38,3
4.4006,320,54,1
4.4006,330,35,4
4.4006,340,26,5
4.4006,350,38,0
4.4006,360,43,2
4.4006,370,41,2
4.4006,380,32,2
4.4006,390,35,5
4.4006,400,52,0
4.4006,410,32,3
4.4006,420,33,9
4.4006,430,40,6
4.4006,440,35,4
4.4006,450,41,3
4.4006,460,25,5
4.4006,470,30,3
4.4006,480,47,1
4.4006,490,28,2
4.4006,500,19,5
4.4006,510,30,1
4.4006,520,31,4
4.4006,530,25,0
4.4006,540,28,6
4.4006,550,24,7
4.4006,560,34,10
4.4006,570,26,3
4.4006,580,39,4
4.4006,590,14,5
4.4006,600,27,4
4.4006,610,13,4
4.4006,620,23,10
4.4006,630,13,3
4.4006,640,22,8
4.4006,650,23,3
4.4006,660,23,7
4.4006,670,17,3
4.4006,680,15,1
4.4006,690,21,2
4.4006,700,17,13
4.4006,710,21,8
4.4006,720,15,8
4.4006,730,13,7
4.4006,740,9,11
4.4006,750,8,13
4.4006,760,15,3
4.4006,770,13,4
4.4006,780,19,8
4.4006,790,12,2
4.4006,800,13,0
4.4006,810,15,11
4.4006,820,7,6
4.4006,830,28,6
4.4006,840,11,7
4.4006,850,15,12
4.4006,860,6,9
4.4006,870,12,9
4.4006,880,8,3
4.4006,890,33,4
4.4006,900,10,8
4.4006,910,6,1
4.4006,920,8,5
4.4006,930,7,6
4.4006,940,5,3
4.4006,950,5,5
4.4006,960,5,6
4.4006,970,6,1
4.4006,980,5,4
4.4006,990,4,8
4.689,0,0,0
4.689,10,0,0
4.689,20,0,0
4.689,30,0,0
4.689,40,0,0
4.689,50,0,0
4.689,60,0,0
4.689,70,57,0
4.689,80,46,0
4.689,90,37,0
4.689,100,28,0
4.689,110,34,0
4.689,120,15,0
4.689,130,18,0
4.689,140,19,0
4.689,150,39,0
4.689,160,42,0
4.689,170,28,0
4.689,180,32,0
4.689,190,25,0
4.689,200,28,0
4.689,210,38,0
4.689,220,45,0
4.689,230,26,0
4.689,240,27,0
4.689,250,40,0
4.689,260,39,0
4.689,270,35,0
4.689,280,30,4
4.689,290,37,2
4.689,300,41,1
4.689,310,45,2
4.689,320,48,1
4.689,330,33,0
4.689,340,32,9
4.689,350,38,1
4.689,360,37,2
4.689,370,35,5
4.689,380,48,0
4.689,390,35,1
4.689,400,38,2
4.689,410,34,5
4.689,420,31,0
4.689,430,56,3
4.689,440,62,3
4.689,450,43,2
4.689,460,29,6
4.689,470,18,2
4.689,480,42,3
4.689,490,29,5
4.689,500,25,6
4.689,510,29,2
4.689,520,21,1
4.689,530,28,1
4.689,540,37,7
4.689,550,35,4
4.689,560,32,16
4.689,570,26,1
4.689,580,36,6
4.689,590,23,6
4.689,600,18,4
4.689,610,17,3
4.689,620,19,5
4.689,630,20,5
4.689,640,29,7
4.689,650,8,7
4.689,660,14,4
4.689,670,16,4
4.689,680,15,0
4.689,690,25,10
4.689,700,13,13
4.689,710,18,6
4.689,720,4,10
4.689,730,9,5
4.689,740,15,6
4.689,750,12,2
4.689,760,7,10
4.689,770,20,6
4.689,780,13,5
4.689,790,7,1
4.689,800,7,2
4.689,810,17,7
4.689,820,11,6
4.689,830,10,6
4.689,840,8,4
4.689,850,15,13
4.689,860,7,17
4.689,870,9,6
4.689,880,14,5
4.689,890,18,5
4.689,900,3,4
4.689,910,4,4
4.689,920,6,4
4.689,930,4,8
4.689,940,10,16
4.689,950,8,8
4.689,960,5,7
4.689,970,7,5
4.689,980,9,6
4.689,990,2,9
4.99629,0,0,0
4.99629,10,0,0
4.99629,20,0,0
4.99629,30,0,0
4.99629,40,0,0
4.99629,50,0,0
4.99629,60,0,0
4.99629,70,37,0
4.99629,80,47,0
4.99629,90,30,0
4.99629,100,30,0
4.99629,110,51,0
4.99629,120,17,0
4.99629,130,31,0
4.99629,140,29,0
4.99629,150,32,0
4.99629,160,45,0
4.99629,170,29,0
4.99629,180,25,0
4.99629,190,35,0
4.99629,200,28,0
4.99629,210,27,0
4.99629,220,41,0
4.99629,230,28,0
4.99629,240,40,0
4.99629,250,43,0
4.99629,260,45,0
4.99629,270,26,1
4.99629,280,22,1
4.99629,290,41,3
4.99629,300,45,4
4.99629,310,36,2
4.99629,320,47,3
4.99629,330,39,1
4.99629,340,30,5
4.99629,350,39,0
4.99629,360,33,1
4.99629,370,31,5
4.99629,380,30,1
4.99629,390,58,1
4.99629,400,39,2
4.99629,410,41,9
4.99629,420,38,3
4.99629,430,44,6
4.99629,440,31,1
4.99629,450,44,4
4.99629,460,25,5
4.99629,470,33,6
4.99629,480,28,0
4.99629,490,27,5
4.99629,500,25,9
4.99629,510,20,2
4.99629,520,30,3
4.99629,530,23,4
4.99629,540,38,11
4.99629,550,38,3
