m_B,deltaE,nFlux
20.9676,880,0
20.9676,890,0
20.9676,900,0
20.9676,910,0
20.9676,920,0
20.9676,930,0
20.9676,940,0
20.9676,950,0
20.9676,960,0
20.9676,970,0
20.9676,980,0
20.9676,990,0
21.6554,0,6
21.6554,10,22
21.6554,20,21
21.6554,30,99
21.6554,40,133
21.6554,50,218
21.6554,60,261
21.6554,70,492
21.6554,80,690
21.6554,90,1220
21.6554,100,1271
21.6554,110,2531
21.6554,120,2475
21.6554,130,2632
21.6554,140,3679
21.6554,150,6309
21.6554,160,6335
21.6554,170,19747
21.6554,180,14088
21.6554,190,0
21.6554,200,0
21.6554,210,0
21.6554,220,0
21.6554,230,0
21.6554,240,0
21.6554,250,0
21.6554,260,0
21.6554,270,0
21.6554,280,0
21.6554,290,0
21.6554,300,0
21.6554,310,0
21.6554,320,0
21.6554,330,0
21.6554,340,0
21.6554,350,0
21.6554,360,0
21.6554,370,0
21.6554,380,0
21.6554,390,0
21.6554,400,0
21.6554,410,0
21.6554,420,0
21.6554,430,0
21.6554,440,0
21.6554,450,0
21.6554,460,0
21.6554,470,0
21.6554,480,0
21.6554,490,0
21.6554,500,0
21.6554,510,0
21.6554,520,0
21.6554,530,0
21.6554,540,0
21.6554,550,0
21.6554,560,0
21.6554,570,0
21.6554,580,0
21.6554,590,0
21.6554,600,0
21.6554,610,0
21.6554,620,0
21.6554,630,0
21.6554,640,0
21.6554,650,0
21.6554,660,0
21.6554,670,0
21.6554,680,0
21.6554,690,0
21.6554,700,0
21.6554,710,0
21.6554,720,0
21.6554,730,0
21.6554,740,0
21.6554,750,0
21.6554,760,0
21.6554,770,0
21.6554,780,0
21.6554,790,0
21.6554,800,0
21.6554,810,0
21.6554,820,0
21.6554,830,0
21.6554,840,0
21.6554,850,0
21.6554,860,0
21.6554,870,0
21.6554,880,0
21.6554,890,0
21.6554,900,0
21.6554,910,0
21.6554,920,0
21.6554,930,0
21.6554,940,0
21.6554,950,0
21.6554,960,0
21.6554,970,0
21.6554,980,0
21.6554,990,0
22.3432,0,15
22.3432,10,18
22.3432,20,28
22.3432,30,117
22.3432,40,120
22.3432,50,202
22.3432,60,223
22.3432,70,536
22.3432,80,707
22.3432,90,1271
22.3432,100,1256
22.3432,110,2667
22.3432,120,2655
22.3432,130,3020
22.3432,140,3941
22.3432,150,7473
22.3432,160,9223
22.3432,170,19332
22.3432,180,0
22.3432,190,0
22.3432,200,0
22.3432,210,0
22.3432,220,0
22.3432,230,0
22.3432,240,0
22.3432,250,0
22.3432,260,0
22.3432,270,0
22.3432,280,0
22.3432,290,0
22.3432,300,0
22.3432,310,0
22.3432,320,0
22.3432,330,0
22.3432,340,0
22.3432,350,0
22.3432,360,0
22.3432,370,0
22.3432,380,0
22.3432,390,0
22.3432,400,0
22.3432,410,0
22.3432,420,0
22.3432,430,0
22.3432,440,0
22.3432,450,0
22.3432,460,0
22.3432,470,0
22.3432,480,0
22.3432,490,0
22.3432,500,0
22.3432,510,0
22.3432,520,0
22.3432,530,0
22.3432,540,0
22.3432,550,0
22.3432,560,0
22.3432,570,0
22.3432,580,0
22.3432,590,0
22.3432,600,0
22.3432,610,0
22.3432,620,0
22.3432,630,0
22.3432,640,0
22.3432,650,0
22.3432,660,0
22.3432,670,0
22.3432,680,0
22.3432,690,0
22.3432,700,0
22.3432,710,0
22.3432,720,0
22.3432,730,0
22.3432,740,0
22.3432,750,0
22.3432,760,0
22.3432,770,0
22.3432,780,0
22.3432,790,0
22.3432,800,0
22.3432,810,0
22.3432,820,0
22.3432,830,0
22.3432,840,0
22.3432,850,0
22.3432,860,0
22.3432,870,0
22.3432,880,0
22.3432,890,0
22.3432,900,0
22.3432,910,0
22.3432,920,0
22.3432,930,0
22.3432,940,0
22.3432,950,0
22.3432,960,0
22.3432,970,0
22.3432,980,0
22.3432,990,0
23.031,0,11
23.031,10,19
23.031,20,39
23.031,30,97
23.031,40,142
23.031,50,198
23.031,60,257
23.031,70,566
23.031,80,761
23.031,90,1244
23.031,100,1423
23.031,110,2847
23.031,120,2667
23.031,130,3646
23.031,140,4358
23.031,150,8453
23.031,160,21515
23.031,170,5762
23.031,180,0
23.031,190,0
23.031,200,0
23.031,210,0
23.031,220,0
23.031,230,0
23.031,240,0
23.031,250,0
23.031,260,0
23.031,270,0
23.031,280,0
23.031,290,0
23.031,300,0
23.031,310,0
23.031,320,0
23.031,330,0
23.031,340,0
23.031,350,0
23.031,360,0
23.031,370,0
23.031,380,0
23.031,390,0
23.031,400,0
23.031,410,0
23.031,420,0
23.031,430,0
23.031,440,0
23.031,450,0
23.031,460,0
23.031,470,0
23.031,480,0
23.031,490,0
23.031,500,0
23.031,510,0
23.031,520,0
23.031,530,0
23.031,540,0
23.031,550,0
23.031,560,0
23.031,570,0
23.031,580,0
23.031,590,0
23.031,600,0
23.031,610,0
23.031,620,0
23.031,630,0
23.031,640,0
23.031,650,0
23.031,660,0
23.031,670,0
23.031,680,0
23.031,690,0
23.031,700,0
23.031,710,0
23.031,720,0
23.031,730,0
23.031,740,0
23.031,750,0
23.031,760,0
23.031,770,0
23.031,780,0
23.031,790,0
23.031,800,0
23.031,810,0
23.031,820,0
23.031,830,0
23.031,840,0
23.031,850,0
23.031,860,0
23.031,870,0
23.031,880,0
23.031,890,0
23.031,900,0
23.031,910,0
23.031,920,0
23.031,930,0
23.031,940,0
23.031,950,0
23.031,960,0
23.031,970,0
23.031,980,0
23.031,990,0
23.7187,0,11
23.7187,10,25
23.7187,20,27
23.7187,30,100
23.7187,40,138
23.7187,50,236
23.7187,60,263
23.7187,70,576
23.7187,80,822
23.7187,90,1288
23.7187,100,1557
23.7187,110,3204
23.7187,120,2831
23.7187,130,4194
23.7187,140,4671
23.7187,150,5481
23.7187,160,28681
23.7187,170,0
23.7187,180,0
23.7187,190,0
23.7187,200,0
23.7187,210,0
23.7187,220,0
23.7187,230,0
23.7187,240,0
23.7187,250,0
23.7187,260,0
23.7187,270,0
23.7187,280,0
23.7187,290,0
23.7187,300,0
23.7187,310,0
23.7187,320,0
23.7187,330,0
23.7187,340,0
23.7187,350,0
23.7187,360,0
23.7187,370,0
23.7187,380,0
23.7187,390,0
23.7187,400,0
23.7187,410,0
23.7187,420,0
23.7187,430,0
23.7187,440,0
23.7187,450,0
23.7187,460,0
23.7187,470,0
23.7187,480,0
23.7187,490,0
23.7187,500,0
23.7187,510,0
23.7187,520,0
23.7187,530,0
23.7187,540,0
23.7187,550,0
23.7187,560,0
23.7187,570,0
23.7187,580,0
23.7187,590,0
23.7187,600,0
23.7187,610,0
23.7187,620,0
23.7187,630,0
23.7187,640,0
23.7187,650,0
23.7187,660,0
23.7187,670,0
23.7187,680,0
23.7187,690,0
23.7187,700,0
23.7187,710,0
23.7187,720,0
23.7187,730,0
23.7187,740,0
23.7187,750,0
23.7187,760,0
23.7187,770,0
23.7187,780,0
23.7187,790,0
23.7187,800,0
23.7187,810,0
23.7187,820,0
23.7187,830,0
23.7187,840,0
23.7187,850,0
23.7187,860,0
23.7187,870,0
23.7187,880,0
23.7187,890,0
23.7187,900,0
23.7187,910,0
23.7187,920,0
23.7187,930,0
23.7187,940,0
23.7187,950,0
23.7187,960,0
23.7187,970,0
23.7187,980,0
23.7187,990,0
24.4065,0,10
24.4065,10,19
24.4065,20,38
24.4065,30,109
24.4065,40,155
24.4065,50,243
24.4065,60,342
24.4065,70,656
24.4065,80,888
24.4065,90,1150
24.4065,100,1710
24.4065,110,3445
24.4065,120,2977
24.4065,130,5430
24.4065,140,5365
24.4065,150,4853
24.4065,160,46
24.4065,170,0
24.4065,180,0
24.4065,190,0
24.4065,200,0
24.4065,210,0
24.4065,220,0
24.4065,230,0
24.4065,240,0
24.4065,250,0
24.4065,260,0
24.4065,270,0
24.4065,280,0
24.4065,290,0
24.4065,300,0
24.4065,310,0
24.4065,320,0
24.4065,330,0
24.4065,340,0
24.4065,350,0
24.4065,360,0
24.4065,370,0
24.4065,380,0
24.4065,390,0
24.4065,400,0
24.4065,410,0
24.4065,420,0
24.4065,430,0
24.4065,440,0
24.4065,450,0
24.4065,460,0
24.4065,470,0
24.4065,480,0
24.4065,490,0
24.4065,500,0
24.4065,510,0
24.4065,520,0
24.4065,530,0
24.4065,540,0
24.4065,550,0
24.4065,560,0
24.4065,570,0
24.4065,580,0
24.4065,590,0
24.4065,600,0
24.4065,610,0
24.4065,620,0
24.4065,630,0
24.4065,640,0
24.4065,650,0
24.4065,660,0
24.4065,670,0
24.4065,680,0
24.4065,690,0
24.4065,700,0
24.4065,710,0
24.4065,720,0
24.4065,730,0
24.4065,740,0
24.4065,750,0
24.4065,760,0
24.4065,770,0
24.4065,780,0
24.4065,790,0
24.4065,800,0
24.4065,810,0
24.4065,820,0
24.4065,830,0
24.4065,840,0
24.4065,850,0
24.4065,860,0
24.4065,870,0
24.4065,880,0
24.4065,890,0
24.4065,900,0
24.4065,910,0
24.4065,920,0
24.4065,930,0
24.4065,940,0
24.4065,950,0
24.4065,960,0
24.4065,970,0
24.4065,980,0
24.4065,990,0
25.0943,0,8
25.0943,10,19
25.0943,20,41
25.0943,30,130
25.0943,40,161
25.0943,50,249
25.0943,60,318
25.0943,70,699
25.0943,80,938
25.0943,90,1111
25.0943,100,1831
25.0943,110,3898
25.0943,120,3277
25.0943,130,6383
25.0943,140,7086
25.0943,150,6036
25.0943,160,0
25.0943,170,0
25.0943,180,0
25.0943,190,0
25.0943,200,0
25.0943,210,0
25.0943,220,0
25.0943,230,0
25.0943,240,0
25.0943,250,0
25.0943,260,0
25.0943,270,0
25.0943,280,0
25.0943,290,0
25.0943,300,0
25.0943,310,0
25.0943,320,0
25.0943,330,0
25.0943,340,0
25.0943,350,0
25.0943,360,0
25.0943,370,0
25.0943,380,0
25.0943,390,0
25.0943,400,0
25.0943,410,0
25.0943,420,0
25.0943,430,0
25.0943,440,0
25.0943,450,0
25.0943,460,0
25.0943,470,0
25.0943,480,0
25.0943,490,0
25.0943,500,0
25.0943,510,0
25.0943,520,0
25.0943,530,0
25.0943,540,0
25.0943,550,0
25.0943,560,0
25.0943,570,0
25.0943,580,0
25.0943,590,0
25.0943,600,0
25.0943,610,0
25.0943,620,0
25.0943,630,0
25.0943,640,0
25.0943,650,0
25.0943,660,0
25.0943,670,0
25.0943,680,0
25.0943,690,0
25.0943,700,0
25.0943,710,0
25.0943,720,0
25.0943,730,0
25.0943,740,0
25.0943,750,0
25.0943,760,0
25.0943,770,0
25.0943,780,0
25.0943,790,0
25.0943,800,0
25.0943,810,0
25.0943,820,0
25.0943,830,0
25.0943,840,0
25.0943,850,0
25.0943,860,0
25.0943,870,0
25.0943,880,0
25.0943,890,0
25.0943,900,0
25.0943,910,0
25.0943,920,0
25.0943,930,0
25.0943,940,0
25.0943,950,0
25.0943,960,0
25.0943,970,0
25.0943,980,0
25.0943,990,0
25.7821,0,12
25.7821,10,34
25.7821,20,50
25.7821,30,112
25.7821,40,168
25.7821,50,296
25.7821,60,353
25.7821,70,733
25.7821,80,980
25.7821,90,1112
25.7821,100,2119
25.7821,110,4215
25.7821,120,4110
25.7821,130,8265
25.7821,140,18421
25.7821,150,0
25.7821,160,0
25.7821,170,0
25.7821,180,0
25.7821,190,0
25.7821,200,0
25.7821,210,0
25.7821,220,0
25.7821,230,0
25.7821,240,0
25.7821,250,0
25.7821,260,0
25.7821,270,0
25.7821,280,0
25.7821,290,0
25.7821,300,0
25.7821,310,0
25.7821,320,0
25.7821,330,0
25.7821,340,0
25.7821,350,0
25.7821,360,0
25.7821,370,0
25.7821,380,0
25.7821,390,0
25.7821,400,0
25.7821,410,0
25.7821,420,0
25.7821,430,0
25.7821,440,0
25.7821,450,0
25.7821,460,0
25.7821,470,0
25.7821,480,0
25.7821,490,0
25.7821,500,0
25.7821,510,0
25.7821,520,0
25.7821,530,0
25.7821,540,0
25.7821,550,0
25.7821,560,0
25.7821,570,0
25.7821,580,0
25.7821,590,0
25.7821,600,0
25.7821,610,0
25.7821,620,0
25.7821,630,0
25.7821,640,0
25.7821,650,0
25.7821,660,0
25.7821,670,0
25.7821,680,0
25.7821,690,0
25.7821,700,0
25.7821,710,0
25.7821,720,0
25.7821,730,0
25.7821,740,0
25.7821,750,0
25.7821,760,0
25.7821,770,0
25.7821,780,0
25.7821,790,0
25.7821,800,0
25.7821,810,0
25.7821,820,0
25.7821,830,0
25.7821,840,0
25.7821,850,0
25.7821,860,0
25.7821,870,0
25.7821,880,0
25.7821,890,0
25.7821,900,0
25.7821,910,0
25.7821,920,0
25.7821,930,0
25.7821,940,0
25.7821,950,0
25.7821,960,0
25.7821,970,0
25.7821,980,0
25.7821,990,0
26.4699,0,15
26.4699,10,34
26.4699,20,42
26.4699,30,129
26.4699,40,171
26.4699,50,295
26.4699,60,361
26.4699,70,853
26.4699,80,1043
26.4699,90,1238
26.4699,100,2397
26.4699,110,4490
26.4699,120,5840
26.4699,130,14921
26.4699,140,10076
26.4699,150,0
26.4699,160,0
26.4699,170,0
26.4699,180,0
26.4699,190,0
26.4699,200,0
26.4699,210,0
26.4699,220,0
26.4699,230,0
26.4699,240,0
26.4699,250,0
26.4699,260,0
26.4699,270,0
26.4699,280,0
26.4699,290,0
26.4699,300,0
26.4699,310,0
26.4699,320,0
26.4699,330,0
26.4699,340,0
26.4699,350,0
26.4699,360,0
26.4699,370,0
26.4699,380,0
26.4699,390,0
26.4699,400,0
26.4699,410,0
26.4699,420,0
26.4699,430,0
26.4699,440,0
26.4699,450,0
26.4699,460,0
26.4699,470,0
26.4699,480,0
26.4699,490,0
26.4699,500,0
26.4699,510,0
26.4699,520,0
26.4699,530,0
26.4699,540,0
26.4699,550,0
26.4699,560,0
26.4699,570,0
26.4699,580,0
26.4699,590,0
26.4699,600,0
26.4699,610,0
26.4699,620,0
26.4699,630,0
26.4699,640,0
26.4699,650,0
26.4699,660,0
26.4699,670,0
26.4699,680,0
26.4699,690,0
26.4699,700,0
26.4699,710,0
26.4699,720,0
26.4699,730,0
26.4699,740,0
26.4699,750,0
26.4699,760,0
26.4699,770,0
26.4699,780,0
26.4699,790,0
26.4699,800,0
26.4699,810,0
26.4699,820,0
26.4699,830,0
26.4699,840,0
26.4699,850,0
26.4699,860,0
26.4699,870,0
26.4699,880,0
26.4699,890,0
26.4699,900,0
26.4699,910,0
26.4699,920,0
26.4699,930,0
26.4699,940,0
26.4699,950,0
26.4699,960,0
26.4699,970,0
26.4699,980,0
26.4699,990,0
27.1576,0,16
27.1576,10,26
27.1576,20,59
27.1576,30,114
27.1576,40,177
27.1576,50,300
27.1576,60,392
27.1576,70,903
27.1576,80,1035
27.1576,90,1345
27.1576,100,2592
27.1576,110,4840
27.1576,120,7665
27.1576,130,7757
27.1576,140,0
27.1576,150,0
27.1576,160,0
27.1576,170,0
27.1576,180,0
27.1576,190,0
27.1576,200,0
27.1576,210,0
27.1576,220,0
27.1576,230,0
27.1576,240,0
27.1576,250,0
27.1576,260,0
27.1576,270,0
27.1576,280,0
27.1576,290,0
27.1576,300,0
27.1576,310,0
27.1576,320,0
27.1576,330,0
27.1576,340,0
27.1576,350,0
27.1576,360,0
27.1576,370,0
27.1576,380,0
27.1576,390,0
27.1576,400,0
27.1576,410,0
27.1576,420,0
27.1576,430,0
27.1576,440,0
27.1576,450,0
27.1576,460,0
27.1576,470,0
27.1576,480,0
27.1576,490,0
27.1576,500,0
27.1576,510,0
27.1576,520,0
27.1576,530,0
27.1576,540,0
27.1576,550,0
27.1576,560,0
27.1576,570,0
27.1576,580,0
27.1576,590,0
27.1576,600,0
27.1576,610,0
27.1576,620,0
27.1576,630,0
27.1576,640,0
27.1576,650,0
27.1576,660,0
27.1576,670,0
27.1576,680,0
27.1576,690,0
27.1576,700,0
27.1576,710,0
27.1576,720,0
27.1576,730,0
27.1576,740,0
27.1576,750,0
27.1576,760,0
27.1576,770,0
27.1576,780,0
27.1576,790,0
27.1576,800,0
27.1576,810,0
27.1576,820,0
27.1576,830,0
27.1576,840,0
27.1576,850,0
27.1576,860,0
27.1576,870,0
27.1576,880,0
27.1576,890,0
27.1576,900,0
27.1576,910,0
27.1576,920,0
27.1576,930,0
27.1576,940,0
27.1576,950,0
27.1576,960,0
27.1576,970,0
27.1576,980,0
27.1576,990,0
27.8454,0,28
27.8454,10,20
27.8454,20,61
27.8454,30,118
27.8454,40,188
27.8454,50,311
27.8454,60,459
27.8454,70,935
27.8454,80,1124
27.8454,90,1313
27.8454,100,2743
27.8454,110,5399
27.8454,120,11918
27.8454,130,10860
27.8454,140,0
27.8454,150,0
27.8454,160,0
27.8454,170,0
27.8454,180,0
27.8454,190,0
27.8454,200,0
27.8454,210,0
27.8454,220,0
27.8454,230,0
27.8454,240,0
27.8454,250,0
27.8454,260,0
27.8454,270,0
27.8454,280,0
27.8454,290,0
27.8454,300,0
27.8454,310,0
27.8454,320,0
27.8454,330,0
27.8454,340,0
27.8454,350,0
27.8454,360,0
27.8454,370,0
27.8454,380,0
27.8454,390,0
27.8454,400,0
27.8454,410,0
27.8454,420,0
27.8454,430,0
27.8454,440,0
27.8454,450,0
27.8454,460,0
27.8454,470,0
27.8454,480,0
27.8454,490,0
27.8454,500,0
27.8454,510,0
27.8454,520,0
27.8454,530,0
27.8454,540,0
27.8454,550,0
27.8454,560,0
27.8454,570,0
27.8454,580,0
27.8454,590,0
27.8454,600,0
27.8454,610,0
27.8454,620,0
27.8454,630,0
27.8454,640,0
27.8454,650,0
27.8454,660,0
27.8454,670,0
27.8454,680,0
27.8454,690,0
27.8454,700,0
27.8454,710,0
27.8454,720,0
27.8454,730,0
27.8454,740,0
27.8454,750,0
27.8454,760,0
27.8454,770,0
27.8454,780,0
27.8454,790,0
27.8454,800,0
27.8454,810,0
27.8454,820,0
27.8454,830,0
27.8454,840,0
27.8454,850,0
27.8454,860,0
27.8454,870,0
27.8454,880,0
27.8454,890,0
27.8454,900,0
27.8454,910,0
27.8454,920,0
27.8454,930,0
27.8454,940,0
27.8454,950,0
27.8454,960,0
27.8454,970,0
27.8454,980,0
27.8454,990,0
28.5332,0,14
28.5332,10,26
28.5332,20,75
28.5332,30,122
28.5332,40,183
28.5332,50,320
28.5332,60,505
28.5332,70,991
28.5332,80,1224
28.5332,90,1432
28.5332,100,2848
28.5332,110,4556
28.5332,120,14325
28.5332,130,1666
28.5332,140,0
28.5332,150,0
28.5332,160,0
28.5332,170,0
28.5332,180,0
28.5332,190,0
28.5332,200,0
28.5332,210,0
28.5332,220,0
28.5332,230,0
28.5332,240,0
28.5332,250,0
28.5332,260,0
28.5332,270,0
28.5332,280,0
28.5332,290,0
28.5332,300,0
28.5332,310,0
28.5332,320,0
28.5332,330,0
28.5332,340,0
28.5332,350,0
28.5332,360,0
28.5332,370,0
28.5332,380,0
28.5332,390,0
28.5332,400,0
28.5332,410,0
28.5332,420,0
28.5332,430,0
28.5332,440,0
28.5332,450,0
28.5332,460,0
28.5332,470,0
28.5332,480,0
28.5332,490,0
28.5332,500,0
28.5332,510,0
28.5332,520,0
28.5332,530,0
28.5332,540,0
28.5332,550,0
28.5332,560,0
28.5332,570,0
28.5332,580,0
28.5332,590,0
28.5332,600,0
28.5332,610,0
28.5332,620,0
28.5332,630,0
28.5332,640,0
28.5332,650,0
28.5332,660,0
28.5332,670,0
28.5332,680,0
28.5332,690,0
28.5332,700,0
28.5332,710,0
28.5332,720,0
28.5332,730,0
28.5332,740,0
28.5332,750,0
28.5332,760,0
28.5332,770,0
28.5332,780,0
28.5332,790,0
28.5332,800,0
28.5332,810,0
28.5332,820,0
28.5332,830,0
28.5332,840,0
28.5332,850,0
28.5332,860,0
28.5332,870,0
28.5332,880,0
28.5332,890,0
28.5332,900,0
28.5332,910,0
28.5332,920,0
28.5332,930,0
28.5332,940,0
28.5332,950,0
28.5332,960,0
28.5332,970,0
28.5332,980,0
28.5332,990,0
29.221,0,19
29.221,10,55
29.221,20,63
29.221,30,138
29.221,40,187
29.221,50,356
29.221,60,540
29.221,70,1047
29.221,80,1256
29.221,90,1525
29.221,100,2792
29.221,110,4929
29.221,120,4626
29.221,130,0
29.221,140,0
29.221,150,0
29.221,160,0
29.221,170,0
29.221,180,0
29.221,190,0
29.221,200,0
29.221,210,0
29.221,220,0
29.221,230,0
29.221,240,0
29.221,250,0
29.221,260,0
29.221,270,0
29.221,280,0
29.221,290,0
29.221,300,0
29.221,310,0
29.221,320,0
29.221,330,0
29.221,340,0
29.221,350,0
29.221,360,0
29.221,370,0
29.221,380,0
29.221,390,0
29.221,400,0
29.221,410,0
29.221,420,0
29.221,430,0
29.221,440,0
29.221,450,0
29.221,460,0
29.221,470,0
29.221,480,0
29.221,490,0
29.221,500,0
29.221,510,0
29.221,520,0
29.221,530,0
29.221,540,0
29.221,550,0
29.221,560,0
29.221,570,0
29.221,580,0
29.221,590,0
29.221,600,0
29.221,610,0
29.221,620,0
29.221,630,0
29.221,640,0
29.221,650,0
29.221,660,0
29.221,670,0
29.221,680,0
29.221,690,0
29.221,700,0
29.221,710,0
29.221,720,0
29.221,730,0
29.221,740,0
29.221,750,0
29.221,760,0
29.221,770,0
29.221,780,0
29.221,790,0
29.221,800,0
29.221,810,0
29.221,820,0
29.221,830,0
29.221,840,0
29.221,850,0
29.221,860,0
29.221,870,0
29.221,880,0
29.221,890,0
29.221,900,0
29.221,910,0
29.221,920,0
29.221,930,0
29.221,940,0
29.221,950,0
29.221,960,0
29.221,970,0
29.221,980,0
29.221,990,0
29.9088,0,16
29.9088,10,43
29.9088,20,77
29.9088,30,147
29.9088,40,207
29.9088,50,358
29.9088,60,630
29.9088,70,1162
29.9088,80,1413
29.9088,90,1797
29.9088,100,3413
29.9088,110,8050
29.9088,120,2175
29.9088,130,0
29.9088,140,0
29.9088,150,0
29.9088,160,0
29.9088,170,0
29.9088,180,0
29.9088,190,0
29.9088,200,0
29.9088,210,0
29.9088,220,0
29.9088,230,0
29.9088,240,0
29.9088,250,0
29.9088,260,0
29.9088,270,0
29.9088,280,0
29.9088,290,0
29.9088,300,0
29.9088,310,0
29.9088,320,0
29.9088,330,0
29.9088,340,0
29.9088,350,0
29.9088,360,0
29.9088,370,0
29.9088,380,0
29.9088,390,0
29.9088,400,0
29.9088,410,0
29.9088,420,0
29.9088,430,0
29.9088,440,0
29.9088,450,0
29.9088,460,0
29.9088,470,0
29.9088,480,0
29.9088,490,0
29.9088,500,0
29.9088,510,0
29.9088,520,0
29.9088,530,0
29.9088,540,0
29.9088,550,0
29.9088,560,0
29.9088,570,0
29.9088,580,0
29.9088,590,0
29.9088,600,0
29.9088,610,0
29.9088,620,0
29.9088,630,0
29.9088,640,0
29.9088,650,0
29.9088,660,0
29.9088,670,0
29.9088,680,0
29.9088,690,0
29.9088,700,0
29.9088,710,0
29.9088,720,0
29.9088,730,0
29.9088,740,0
29.9088,750,0
29.9088,760,0
29.9088,770,0
29.9088,780,0
29.9088,790,0
29.9088,800,0
29.9088,810,0
29.9088,820,0
29.9088,830,0
29.9088,840,0
29.9088,850,0
29.9088,860,0
29.9088,870,0
29.9088,880,0
29.9088,890,0
29.9088,900,0
29.9088,910,0
29.9088,920,0
29.9088,930,0
29.9088,940,0
29.9088,950,0
29.9088,960,0
29.9088,970,0
29.9088,980,0
29.9088,990,0
30.5965,0,24
30.5965,10,42
30.5965,20,66
30.5965,30,153
30.5965,40,207
30.5965,50,365
30.5965,60,673
30.5965,70,1244
30.5965,80,1552
30.5965,90,2309
30.5965,100,3911
30.5965,110,2797
30.5965,120,0
30.5965,130,0
30.5965,140,0
30.5965,150,0
30.5965,160,0
30.5965,170,0
30.5965,180,0
30.5965,190,0
30.5965,200,0
30.5965,210,0
30.5965,220,0
30.5965,230,0
30.5965,240,0
30.5965,250,0
30.5965,260,0
30.5965,270,0
30.5965,280,0
30.5965,290,0
30.5965,300,0
30.5965,310,0
30.5965,320,0
30.5965,330,0
30.5965,340,0
30.5965,350,0
30.5965,360,0
30.5965,370,0
30.5965,380,0
30.5965,390,0
30.5965,400,0
30.5965,410,0
30.5965,420,0
30.5965,430,0
30.5965,440,0
30.5965,450,0
30.5965,460,0
30.5965,470,0
30.5965,480,0
30.5965,490,0
30.5965,500,0
30.5965,510,0
30.5965,520,0
30.5965,530,0
30.5965,540,0
30.5965,550,0
30.5965,560,0
30.5965,570,0
30.5965,580,0
30.5965,590,0
30.5965,600,0
30.5965,610,0
30.5965,620,0
30.5965,630,0
30.5965,640,0
30.5965,650,0
30.5965,660,0
30.5965,670,0
30.5965,680,0
30.5965,690,0
30.5965,700,0
30.5965,710,0
30.5965,720,0
30.5965,730,0
30.5965,740,0
30.5965,750,0
30.5965,760,0
30.5965,770,0
30.5965,780,0
30.5965,790,0
30.5965,800,0
30.5965,810,0
30.5965,820,0
30.5965,830,0
30.5965,840,0
30.5965,850,0
30.5965,860,0
30.5965,870,0
30.5965,880,0
30.5965,890,0
30.5965,900,0
30.5965,910,0
30.5965,920,0
30.5965,930,0
30.5965,940,0
30.5965,950,0
30.5965,960,0
30.5965,970,0
30.5965,980,0
30.5965,990,0
31.2843,0,20
31.2843,10,49
31.2843,20,71
31.2843,30,163
31.2843,40,239
31.2843,50,383
31.2843,60,713
31.2843,70,1395
31.2843,80,1695
31.2843,90,2385
31.2843,100,3934
31.2843,110,2478
31.2843,120,0
31.2843,130,0
31.2843,140,0
31.2843,150,0
31.2843,160,0
31.2843,170,0
31.2843,180,0
31.2843,190,0
31.2843,200,0
31.2843,210,0
31.2843,220,0
31.2843,230,0
31.2843,240,0
31.2843,250,0
31.2843,260,0
31.2843,270,0
31.2843,280,0
31.2843,290,0
31.2843,300,0
31.2843,310,0
31.2843,320,0
31.2843,330,0
31.2843,340,0
31.2843,350,0
31.2843,360,0
31.2843,370,0
31.2843,380,0
31.2843,390,0
31.2843,400,0
31.2843,410,0
31.2843,420,0
31.2843,430,0
31.2843,440,0
31.2843,450,0
31.2843,460,0
31.2843,470,0
31.2843,480,0
31.2843,490,0
31.2843,500,0
31.2843,510,0
31.2843,520,0
31.2843,530,0
31.2843,540,0
31.2843,550,0
31.2843,560,0
31.2843,570,0
31.2843,580,0
31.2843,590,0
31.2843,600,0
31.2843,610,0
31.2843,620,0
31.2843,630,0
31.2843,640,0
31.2843,650,0
31.2843,660,0
31.2843,670,0
31.2843,680,0
31.2843,690,0
31.2843,700,0
31.2843,710,0
31.2843,720,0
31.2843,730,0
31.2843,740,0
31.2843,750,0
31.2843,760,0
31.2843,770,0
31.2843,780,0
31.2843,790,0
31.2843,800,0
31.2843,810,0
31.2843,820,0
31.2843,830,0
31.2843,840,0
31.2843,850,0
31.2843,860,0
31.2843,870,0
31.2843,880,0
31.2843,890,0
31.2843,900,0
31.2843,910,0
31.2843,920,0
31.2843,930,0
31.2843,940,0
31.2843,950,0
31.2843,960,0
31.2843,970,0
31.2843,980,0
31.2843,990,0
31.9721,0,24
31.9721,10,62
31.9721,20,94
31.9721,30,158
31.9721,40,263
31.9721,50,392
31.9721,60,657
31.9721,70,1387
31.9721,80,2188
31.9721,90,2184
31.9721,100,3511
31.9721,110,90
31.9721,120,0
31.9721,130,0
31.9721,140,0
31.9721,150,0
31.9721,160,0
31.9721,170,0
31.9721,180,0
31.9721,190,0
31.9721,200,0
31.9721,210,0
31.9721,220,0
31.9721,230,0
31.9721,240,0
31.9721,250,0
31.9721,260,0
31.9721,270,0
31.9721,280,0
31.9721,290,0
31.9721,300,0
31.9721,310,0
31.9721,320,0
31.9721,330,0
31.9721,340,0
31.9721,350,0
31.9721,360,0
31.9721,370,0
31.9721,380,0
31.9721,390,0
31.9721,400,0
31.9721,410,0
31.9721,420,0
31.9721,430,0
31.9721,440,0
31.9721,450,0
31.9721,460,0
31.9721,470,0
31.9721,480,0
31.9721,490,0
31.9721,500,0
31.9721,510,0
