m_B,deltaE,nFlux_pi0,nFlux_eta
4.99629,560,16,10
4.99629,570,16,10
4.99629,580,19,13
4.99629,590,25,3
4.99629,600,17,5
4.99629,610,13,1
4.99629,620,16,2
4.99629,630,16,9
4.99629,640,18,4
4.99629,650,23,13
4.99629,660,19,8
4.99629,670,26,7
4.99629,680,32,2
4.99629,690,15,5
4.99629,700,20,4
4.99629,710,24,3
4.99629,720,15,11
4.99629,730,15,14
4.99629,740,12,6
4.99629,750,20,8
4.99629,760,29,13
4.99629,770,14,7
4.99629,780,10,6
4.99629,790,8,10
4.99629,800,11,4
4.99629,810,4,5
4.99629,820,16,7
4.99629,830,8,2
4.99629,840,12,2
4.99629,850,13,4
4.99629,860,9,4
4.99629,870,20,14
4.99629,880,17,11
4.99629,890,3,7
4.99629,900,11,4
4.99629,910,6,4
4.99629,920,14,4
4.99629,930,11,10
4.99629,940,12,4
4.99629,950,14,11
4.99629,960,3,9
4.99629,970,5,4
4.99629,980,2,10
4.99629,990,6,5
5.32373,0,0,0
5.32373,10,0,0
5.32373,20,0,0
5.32373,30,0,0
5.32373,40,0,0
5.32373,50,0,0
5.32373,60,0,0
5.32373,70,42,0
5.32373,80,40,0
5.32373,90,35,0
5.32373,100,20,0
5.32373,110,20,0
5.32373,120,26,0
5.32373,130,35,0
5.32373,140,37,0
5.32373,150,27,0
5.32373,160,33,0
5.32373,170,20,0
5.32373,180,38,0
5.32373,190,56,0
5.32373,200,28,0
5.32373,210,41,0
5.32373,220,27,0
5.32373,230,44,0
5.32373,240,19,0
5.32373,250,25,0
5.32373,260,30,0
5.32373,270,55,0
5.32373,280,48,3
5.32373,290,51,0
5.32373,300,26,0
5.32373,310,38,4
5.32373,320,25,2
5.32373,330,24,1
5.32373,340,25,0
5.32373,350,22,3
5.32373,360,39,2
5.32373,370,39,2
5.32373,380,26,3
5.32373,390,34,1
5.32373,400,30,0
5.32373,410,47,2
5.32373,420,35,2
5.32373,430,42,0
5.32373,440,32,1
5.32373,450,45,6
5.32373,460,25,5
5.32373,470,29,0
5.32373,480,33,7
5.32373,490,48,4
5.32373,500,48,7
5.32373,510,40,4
5.32373,520,27,0
5.32373,530,26,2
5.32373,540,22,3
5.32373,550,24,5
5.32373,560,22,8
5.32373,570,18,20
5.32373,580,23,14
5.32373,590,17,5
5.32373,600,7,5
5.32373,610,14,4
5.32373,620,11,1
5.32373,630,12,6
5.32373,640,39,5
5.32373,650,23,5
5.32373,660,19,3
5.32373,670,24,4
5.32373,680,16,4
5.32373,690,25,5
5.32373,700,10,1
5.32373,710,19,6
5.32373,720,20,9
5.32373,730,16,9
5.32373,740,17,10
5.32373,750,24,14
5.32373,760,23,15
5.32373,770,14,0
5.32373,780,10,0
5.32373,790,15,10
5.32373,800,12,7
5.32373,810,10,6
5.32373,820,19,9
5.32373,830,13,5
5.32373,840,9,3
5.32373,850,6,11
5.32373,860,18,6
5.32373,870,7,8
5.32373,880,11,11
5.32373,890,12,5
5.32373,900,8,2
5.32373,910,8,4
5.32373,920,15,4
5.32373,930,10,3
5.32373,940,10,12
5.32373,950,8,8
5.32373,960,4,4
5.32373,970,2,10
5.32373,980,10,12
5.32373,990,6,15
5.67262,0,0,0
5.67262,10,0,0
5.67262,20,0,0
5.67262,30,0,0
5.67262,40,0,0
5.67262,50,0,0
5.67262,60,0,0
5.67262,70,47,0
5.67262,80,37,0
5.67262,90,33,0
5.67262,100,33,0
5.67262,110,19,0
5.67262,120,32,0
5.67262,130,32,0
5.67262,140,27,0
5.67262,150,26,0
5.67262,160,30,0
5.67262,170,13,0
5.67262,180,21,0
5.67262,190,25,0
5.67262,200,43,0
5.67262,210,48,0
5.67262,220,51,0
5.67262,230,42,0
5.67262,240,25,0
5.67262,250,22,0
5.67262,260,28,0
5.67262,270,46,0
5.67262,280,40,1
5.67262,290,55,2
5.67262,300,33,4
5.67262,310,21,5
5.67262,320,44,3
5.67262,330,40,0
5.67262,340,23,1
5.67262,350,31,1
5.67262,360,51,1
5.67262,370,34,0
5.67262,380,28,5
5.67262,390,43,4
5.67262,400,32,0
5.67262,410,31,2
5.67262,420,41,3
5.67262,430,48,0
5.67262,440,28,1
5.67262,450,60,6
5.67262,460,17,8
5.67262,470,33,1
5.67262,480,32,6
5.67262,490,32,3
5.67262,500,58,5
5.67262,510,43,4
5.67262,520,37,1
5.67262,530,26,6
5.67262,540,12,4
5.67262,550,17,4
5.67262,560,16,6
5.67262,570,19,8
5.67262,580,20,20
5.67262,590,14,1
5.67262,600,8,5
5.67262,610,14,5
5.67262,620,16,0
5.67262,630,14,3
5.67262,640,25,8
5.67262,650,23,8
5.67262,660,21,1
5.67262,670,21,2
5.67262,680,20,5
5.67262,690,18,3
5.67262,700,18,4
5.67262,710,20,6
5.67262,720,19,22
5.67262,730,9,14
5.67262,740,15,5
5.67262,750,25,12
5.67262,760,33,8
5.67262,770,16,6
5.67262,780,11,3
5.67262,790,11,11
5.67262,800,3,6
5.67262,810,9,6
5.67262,820,19,15
5.67262,830,6,3
5.67262,840,11,5
5.67262,850,11,11
5.67262,860,8,5
5.67262,870,9,2
5.67262,880,5,7
5.67262,890,10,7
5.67262,900,10,5
5.67262,910,12,2
5.67262,920,10,3
5.67262,930,14,6
5.67262,940,7,11
5.67262,950,15,9
5.67262,960,6,6
5.67262,970,2,7
5.67262,980,8,8
5.67262,990,1,6
6.04438,0,0,0
6.04438,10,0,0
6.04438,20,0,0
6.04438,30,0,0
6.04438,40,0,0
6.04438,50,0,0
6.04438,60,0,0
6.04438,70,40,0
6.04438,80,39,0
6.04438,90,30,0
6.04438,100,23,0
6.04438,110,22,0
6.04438,120,26,0
6.04438,130,29,0
6.04438,140,25,0
6.04438,150,39,0
6.04438,160,24,0
6.04438,170,28,0
6.04438,180,31,0
6.04438,190,45,0
6.04438,200,41,0
6.04438,210,44,0
6.04438,220,39,0
6.04438,230,47,0
6.04438,240,32,0
6.04438,250,33,0
6.04438,260,37,0
6.04438,270,47,0
6.04438,280,51,1
6.04438,290,39,0
6.04438,300,25,3
6.04438,310,37,2
6.04438,320,41,2
6.04438,330,31,6
6.04438,340,14,1
6.04438,350,38,2
6.04438,360,47,5
6.04438,370,38,2
6.04438,380,46,1
6.04438,390,46,0
6.04438,400,26,4
6.04438,410,36,0
6.04438,420,37,0
6.04438,430,36,0
6.04438,440,23,1
6.04438,450,51,4
6.04438,460,27,12
6.04438,470,29,0
6.04438,480,37,3
6.04438,490,33,2
6.04438,500,45,7
6.04438,510,34,6
6.04438,520,33,3
6.04438,530,35,5
6.04438,540,20,7
6.04438,550,25,1
6.04438,560,18,5
6.04438,570,26,13
6.04438,580,15,12
6.04438,590,21,4
6.04438,600,13,1
6.04438,610,16,2
6.04438,620,20,3
6.04438,630,15,4
6.04438,640,17,5
6.04438,650,25,8
6.04438,660,16,5
6.04438,670,23,6
6.04438,680,18,9
6.04438,690,28,5
6.04438,700,15,6
6.04438,710,27,5
6.04438,720,26,6
6.04438,730,11,12
6.04438,740,8,8
6.04438,750,29,9
6.04438,760,27,13
6.04438,770,14,4
6.04438,780,12,3
6.04438,790,9,11
6.04438,800,11,5
6.04438,810,6,3
6.04438,820,10,6
6.04438,830,8,4
6.04438,840,13,2
6.04438,850,10,9
6.04438,860,14,7
6.04438,870,17,9
6.04438,880,9,4
6.04438,890,12,8
6.04438,900,10,10
6.04438,910,7,5
6.04438,920,9,2
6.04438,930,5,6
6.04438,940,5,12
6.04438,950,4,13
6.04438,960,7,9
6.04438,970,3,11
6.04438,980,3,5
6.04438,990,2,7
6.4405,0,0,0
6.4405,10,0,0
6.4405,20,0,0
6.4405,30,0,0
6.4405,40,0,0
6.4405,50,0,0
6.4405,60,0,0
6.4405,70,55,0
6.4405,80,62,0
6.4405,90,29,0
6.4405,100,31,0
6.4405,110,23,0
6.4405,120,18,0
6.4405,130,38,0
6.4405,140,29,0
6.4405,150,46,0
6.4405,160,27,0
6.4405,170,31,0
6.4405,180,36,0
6.4405,190,35,0
6.4405,200,39,0
6.4405,210,37,0
6.4405,220,35,0
6.4405,230,56,0
6.4405,240,35,0
6.4405,250,40,0
6.4405,260,29,0
6.4405,270,46,0
6.4405,280,59,3
6.4405,290,37,2
6.4405,300,28,4
6.4405,310,34,0
6.4405,320,29,2
6.4405,330,20,3
6.4405,340,17,1
6.4405,350,24,3
6.4405,360,61,3
6.4405,370,40,5
6.4405,380,25,6
6.4405,390,35,2
6.4405,400,31,0
6.4405,410,31,1
6.4405,420,31,1
6.4405,430,29,2
6.4405,440,39,0
6.4405,450,40,3
6.4405,460,14,5
6.4405,470,31,2
6.4405,480,44,1
6.4405,490,37,3
6.4405,500,47,3
6.4405,510,31,5
6.4405,520,23,0
6.4405,530,24,3
6.4405,540,20,7
6.4405,550,13,3
6.4405,560,28,6
6.4405,570,24,13
6.4405,580,28,8
6.4405,590,11,5
6.4405,600,14,6
6.4405,610,19,3
6.4405,620,15,5
6.4405,630,17,6
6.4405,640,23,6
6.4405,650,14,13
6.4405,660,23,4
6.4405,670,23,4
6.4405,680,24,4
6.4405,690,23,5
6.4405,700,25,7
6.4405,710,22,5
6.4405,720,20,9
6.4405,730,17,7
6.4405,740,19,12
6.4405,750,24,16
6.4405,760,17,13
6.4405,770,8,5
6.4405,780,13,4
6.4405,790,15,12
6.4405,800,12,3
6.4405,810,14,2
6.4405,820,15,15
6.4405,830,11,1
6.4405,840,7,2
6.4405,850,12,5
6.4405,860,12,5
6.4405,870,11,7
6.4405,880,14,9
6.4405,890,14,11
6.4405,900,9,7
6.4405,910,10,5
6.4405,920,14,7
6.4405,930,7,9
6.4405,940,10,6
6.4405,950,8,9
6.4405,960,2,5
6.4405,970,4,5
6.4405,980,6,13
6.4405,990,1,4
6.86258,0,0,0
6.86258,10,0,0
6.86258,20,0,0
6.86258,30,0,0
6.86258,40,0,0
6.86258,50,0,0
6.86258,60,0,0
6.86258,70,42,0
6.86258,80,32,0
6.86258,90,32,0
6.86258,100,36,0
6.86258,110,33,0
6.86258,120,17,0
6.86258,130,29,0
6.86258,140,29,0
6.86258,150,45,0
6.86258,160,34,0
6.86258,170,37,0
6.86258,180,42,0
6.86258,190,35,0
6.86258,200,46,0
6.86258,210,38,0
6.86258,220,40,0
6.86258,230,44,0
6.86258,240,34,0
6.86258,250,21,0
6.86258,260,35,0
6.86258,270,53,0
6.86258,280,53,0
6.86258,290,53,0
6.86258,300,33,3
6.86258,310,23,1
6.86258,320,39,2
6.86258,330,31,3
6.86258,340,25,2
6.86258,350,26,2
6.86258,360,42,6
6.86258,370,25,6
6.86258,380,33,1
6.86258,390,39,0
6.86258,400,26,2
6.86258,410,32,3
6.86258,420,42,1
6.86258,430,44,4
6.86258,440,19,0
6.86258,450,38,5
6.86258,460,25,2
6.86258,470,39,4
6.86258,480,40,4
6.86258,490,52,7
6.86258,500,37,3
6.86258,510,19,4
6.86258,520,25,1
6.86258,530,19,1
6.86258,540,30,4
6.86258,550,18,5
6.86258,560,22,5
6.86258,570,20,15
6.86258,580,31,14
6.86258,590,14,7
6.86258,600,14,1
6.86258,610,19,2
6.86258,620,13,1
6.86258,630,19,6
6.86258,640,17,4
6.86258,650,27,6
6.86258,660,18,4
6.86258,670,21,5
6.86258,680,20,5
6.86258,690,21,7
6.86258,700,15,7
6.86258,710,14,4
6.86258,720,12,9
6.86258,730,10,8
6.86258,740,18,7
6.86258,750,18,9
6.86258,760,24,12
6.86258,770,11,5
6.86258,780,8,6
6.86258,790,7,6
6.86258,800,9,2
6.86258,810,11,4
6.86258,820,22,7
6.86258,830,5,3
6.86258,840,11,3
6.86258,850,10,12
6.86258,860,10,6
6.86258,870,7,3
6.86258,880,8,3
6.86258,890,11,7
6.86258,900,11,6
6.86258,910,11,4
6.86258,920,6,6
6.86258,930,12,13
6.86258,940,10,8
6.86258,950,9,5
6.86258,960,3,5
6.86258,970,11,7
6.86258,980,2,14
6.86258,990,3,12
7.31232,0,0,0
7.31232,10,0,0
7.31232,20,0,0
7.31232,30,0,0
7.31232,40,0,0
7.31232,50,0,0
7.31232,60,0,0
7.31232,70,57,0
7.31232,80,39,0
7.31232,90,27,0
7.31232,100,30,0
7.31232,110,21,0
7.31232,120,26,0
7.31232,130,23,0
7.31232,140,30,0
7.31232,150,38,0
7.31232,160,27,0
7.31232,170,29,0
7.31232,180,30,0
7.31232,190,36,0
7.31232,200,39,0
7.31232,210,35,0
7.31232,220,38,0
7.31232,230,58,0
7.31232,240,31,0
7.31232,250,35,0
7.31232,260,40,0
7.31232,270,50,0
7.31232,280,48,0
7.31232,290,49,2
7.31232,300,33,3
7.31232,310,21,4
7.31232,320,37,3
7.31232,330,35,1
7.31232,340,26,3
7.31232,350,24,7
7.31232,360,47,2
7.31232,370,37,4
7.31232,380,33,3
7.31232,390,41,2
7.31232,400,36,0
7.31232,410,34,2
7.31232,420,41,2
7.31232,430,46,3
7.31232,440,21,2
7.31232,450,41,3
7.31232,460,28,6
7.31232,470,36,0
7.31232,480,50,6
7.31232,490,39,3
7.31232,500,41,5
7.31232,510,33,5
7.31232,520,29,2
7.31232,530,25,4
7.31232,540,26,8
7.31232,550,10,2
7.31232,560,13,4
7.31232,570,18,8
7.31232,580,13,6
7.31232,590,21,7
7.31232,600,14,4
7.31232,610,20,2
7.31232,620,19,5
7.31232,630,17,6
7.31232,640,22,4
7.31232,650,22,6
7.31232,660,19,6
7.31232,670,24,11
7.31232,680,15,7
7.31232,690,16,6
7.31232,700,18,7
7.31232,710,26,3
7.31232,720,17,9
7.31232,730,17,12
7.31232,740,14,11
7.31232,750,25,8
7.31232,760,31,17
7.31232,770,16,8
7.31232,780,13,2
7.31232,790,9,10
7.31232,800,9,5
7.31232,810,9,5
7.31232,820,17,12
7.31232,830,9,2
7.31232,840,8,9
7.31232,850,8,4
7.31232,860,15,2
7.31232,870,8,6
7.31232,880,12,8
7.31232,890,6,7
7.31232,900,12,11
7.31232,910,12,6
7.31232,920,12,2
7.31232,930,14,12
7.31232,940,14,4
7.31232,950,9,12
7.31232,960,5,3
7.31232,970,9,4
7.31232,980,4,9
7.31232,990,6,2
7.79154,0,0,0
7.79154,10,0,0
7.79154,20,0,0
7.79154,30,0,0
7.79154,40,0,0
7.79154,50,0,0
7.79154,60,7,0
7.79154,70,42,0
7.79154,80,40,0
7.79154,90,34,0
7.79154,100,38,0
7.79154,110,27,0
7.79154,120,26,0
7.79154,130,25,0
7.79154,140,37,0
7.79154,150,36,0
7.79154,160,19,0
7.79154,170,38,0
7.79154,180,42,0
7.79154,190,23,0
7.79154,200,40,0
7.79154,210,45,0
7.79154,220,39,0
7.79154,230,33,0
7.79154,240,35,0
7.79154,250,32,0
7.79154,260,34,0
7.79154,270,43,0
7.79154,280,47,2
7.79154,290,53,2
7.79154,300,40,4
7.79154,310,26,2
7.79154,320,36,2
7.79154,330,32,3
7.79154,340,23,0
7.79154,350,40,6
7.79154,360,44,3
7.79154,370,17,5
7.79154,380,25,4
7.79154,390,33,1
7.79154,400,34,5
7.79154,410,37,3
7.79154,420,39,3
7.79154,430,37,3
7.79154,440,21,1
7.79154,450,29,8
7.79154,460,24,3
7.79154,470,29,5
7.79154,480,41,4
7.79154,490,44,4
7.79154,500,38,1
7.79154,510,29,5
7.79154,520,22,3
7.79154,530,21,7
7.79154,540,36,4
7.79154,550,11,8
7.79154,560,16,1
7.79154,570,17,14
7.79154,580,21,10
7.79154,590,17,3
7.79154,600,11,4
7.79154,610,18,2
7.79154,620,15,3
7.79154,630,20,4
7.79154,640,21,7
7.79154,650,16,3
7.79154,660,20,5
7.79154,670,12,4
7.79154,680,16,6
7.79154,690,19,8
7.79154,700,17,5
7.79154,710,16,8
7.79154,720,19,6
7.79154,730,15,8
7.79154,740,14,9
7.79154,750,27,12
7.79154,760,23,12
7.79154,770,13,2
7.79154,780,14,1
7.79154,790,17,10
7.79154,800,13,7
7.79154,810,14,5
7.79154,820,15,8
7.79154,830,5,2
7.79154,840,10,5
7.79154,850,9,1
7.79154,860,6,6
7.79154,870,12,6
7.79154,880,10,8
7.79154,890,8,6
7.79154,900,8,11
7.79154,910,14,1
7.79154,920,11,8
7.79154,930,3,3
7.79154,940,20,1
7.79154,950,6,12
7.79154,960,2,8
7.79154,970,5,9
7.79154,980,3,8
7.79154,990,1,5
8.30216,0,0,0
8.30216,10,0,0
8.30216,20,0,0
8.30216,30,0,0
8.30216,40,0,0
8.30216,50,0,0
8.30216,60,8,0
8.30216,70,41,0
8.30216,80,40,0
8.30216,90,32,0
8.30216,100,25,0
8.30216,110,20,0
8.30216,120,16,0
8.30216,130,30,0
8.30216,140,25,0
8.30216,150,29,0
8.30216,160,26,0
8.30216,170,28,0
8.30216,180,41,0
8.30216,190,38,0
8.30216,200,52,0
8.30216,210,37,0
8.30216,220,43,0
8.30216,230,39,0
8.30216,240,25,0
8.30216,250,33,0
8.30216,260,31,0
8.30216,270,53,0
8.30216,280,47,2
8.30216,290,34,1
8.30216,300,32,0
8.30216,310,17,1
8.30216,320,36,2
8.30216,330,26,3
8.30216,340,18,1
8.30216,350,27,3
8.30216,360,44,0
8.30216,370,42,7
8.30216,380,36,3
8.30216,390,36,3
8.30216,400,32,0
8.30216,410,33,3
8.30216,420,35,2
8.30216,430,33,2
8.30216,440,20,4
8.30216,450,41,4
8.30216,460,26,3
8.30216,470,34,5
8.30216,480,40,4
8.30216,490,48,5
8.30216,500,30,7
8.30216,510,25,8
8.30216,520,27,3
8.30216,530,18,4
8.30216,540,19,2
8.30216,550,18,10
8.30216,560,23,5
8.30216,570,20,13
8.30216,580,25,11
8.30216,590,25,4
8.30216,600,10,2
8.30216,610,17,2
8.30216,620,18,4
8.30216,630,25,9
8.30216,640,23,5
8.30216,650,21,7
8.30216,660,22,8
8.30216,670,23,7
8.30216,680,22,4
8.30216,690,21,4
8.30216,700,21,4
8.30216,710,18,5
8.30216,720,16,5
8.30216,730,11,6
8.30216,740,16,8
8.30216,750,27,11
8.30216,760,25,17
8.30216,770,6,4
8.30216,780,13,5
8.30216,790,12,13
8.30216,800,9,5
8.30216,810,15,4
8.30216,820,23,5
8.30216,830,6,3
8.30216,840,8,6
8.30216,850,9,5
8.30216,860,10,8
8.30216,870,11,13
8.30216,880,14,12
8.30216,890,9,6
8.30216,900,8,8
8.30216,910,7,8
8.30216,920,9,4
8.30216,930,17,4
8.30216,940,8,1
8.30216,950,8,12
8.30216,960,4,8
8.30216,970,9,2
8.30216,980,5,9
8.30216,990,5,3
8.84624,0,0,0
8.84624,10,0,0
8.84624,20,0,0
8.84624,30,0,0
8.84624,40,0,0
8.84624,50,0,0
8.84624,60,8,0
8.84624,70,37,0
8.84624,80,36,0
8.84624,90,40,0
8.84624,100,23,0
8.84624,110,17,0
8.84624,120,20,0
8.84624,130,33,0
8.84624,140,22,0
8.84624,150,31,0
8.84624,160,17,0
8.84624,170,30,0
8.84624,180,48,0
8.84624,190,40,0
8.84624,200,47,0
8.84624,210,43,0
8.84624,220,39,0
8.84624,230,41,0
8.84624,240,27,0
8.84624,250,35,0
8.84624,260,34,0
8.84624,270,55,1
8.84624,280,58,2
8.84624,290,32,0
8.84624,300,30,3
8.84624,310,27,2
8.84624,320,41,4
8.84624,330,31,4
8.84624,340,22,2
8.84624,350,50,7
8.84624,360,33,2
8.84624,370,37,3
8.84624,380,36,3
8.84624,390,43,2
8.84624,400,29,3
8.84624,410,42,4
8.84624,420,30,6
8.84624,430,33,0
8.84624,440,32,2
8.84624,450,26,5
8.84624,460,23,3
8.84624,470,28,1
8.84624,480,50,1
8.84624,490,53,1
8.84624,500,35,10
8.84624,510,28,4
8.84624,520,21,5
8.84624,530,37,7
8.84624,540,19,3
8.84624,550,22,3
8.84624,560,21,7
8.84624,570,18,17
8.84624,580,18,8
8.84624,590,19,1
8.84624,600,15,1
8.84624,610,19,2
8.84624,620,16,1
8.84624,630,22,5
8.84624,640,21,6
8.84624,650,15,7
8.84624,660,17,9
8.84624,670,30,10
8.84624,680,21,5
8.84624,690,11,4
8.84624,700,18,6
8.84624,710,18,7
8.84624,720,12,12
8.84624,730,13,10
8.84624,740,13,7
8.84624,750,26,9
8.84624,760,22,21
8.84624,770,11,2
8.84624,780,11,5
8.84624,790,11,6
8.84624,800,8,2
8.84624,810,10,4
8.84624,820,19,7
8.84624,830,7,4
8.84624,840,6,1
8.84624,850,10,1
8.84624,860,11,8
8.84624,870,8,6
8.84624,880,13,9
8.84624,890,12,6
8.84624,900,11,10
8.84624,910,6,4
8.84624,920,13,6
8.84624,930,9,10
8.84624,940,12,5
8.84624,950,7,11
8.84624,960,10,8
8.84624,970,4,7
8.84624,980,9,12
8.84624,990,5,9
9.42598,0,0,0
9.42598,10,0,0
9.42598,20,0,0
9.42598,30,0,0
9.42598,40,0,0
9.42598,50,0,0
9.42598,60,11,0
9.42598,70,45,0
9.42598,80,27,0
9.42598,90,30,0
9.42598,100,33,0
9.42598,110,19,0
9.42598,120,21,0
9.42598,130,22,0
9.42598,140,30,0
9.42598,150,36,0
9.42598,160,12,0
9.42598,170,35,0
9.42598,180,42,0
9.42598,190,46,0
9.42598,200,43,0
9.42598,210,51,0
9.42598,220,58,0
9.42598,230,35,0
9.42598,240,19,0
9.42598,250,40,0
9.42598,260,31,0
9.42598,270,55,0
9.42598,280,41,1
9.42598,290,41,0
9.42598,300,33,5
9.42598,310,25,1
9.42598,320,41,1
9.42598,330,21,2
9.42598,340,27,4
9.42598,350,40,4
9.42598,360,35,0
9.42598,370,34,4
9.42598,380,29,2
9.42598,390,32,1
9.42598,400,31,0
9.42598,410,40,3
9.42598,420,37,3
9.42598,430,31,2
9.42598,440,37,3
9.42598,450,30,4
9.42598,460,24,3
9.42598,470,32,1
9.42598,480,45,8
9.42598,490,38,2
9.42598,500,44,7
9.42598,510,30,9
9.42598,520,19,2
9.42598,530,18,5
9.42598,540,17,3
9.42598,550,17,3
9.42598,560,20,8
9.42598,570,19,15
9.42598,580,23,12
9.42598,590,16,2
9.42598,600,9,2
9.42598,610,17,3
9.42598,620,11,1
9.42598,630,24,5
9.42598,640,21,4
9.42598,650,20,5
9.42598,660,12,5
9.42598,670,17,4
9.42598,680,20,4
9.42598,690,21,7
9.42598,700,22,5
9.42598,710,23,4
9.42598,720,21,7
9.42598,730,19,12
9.42598,740,15,8
9.42598,750,29,6
9.42598,760,17,15
9.42598,770,4,1
9.42598,780,8,4
9.42598,790,10,9
9.42598,800,6,4
9.42598,810,15,5
9.42598,820,14,9
9.42598,830,5,0
9.42598,840,17,3
9.42598,850,10,9
9.42598,860,18,6
9.42598,870,11,10
9.42598,880,10,7
9.42598,890,15,5
9.42598,900,7,8
9.42598,910,8,6
9.42598,920,9,2
9.42598,930,5,12
9.42598,940,18,2
9.42598,950,8,16
9.42598,960,5,12
9.42598,970,8,6
9.42598,980,4,14
9.42598,990,4,5
10.0437,0,0,0
10.0437,10,0,0
10.0437,20,0,0
10.0437,30,0,0
10.0437,40,0,0
10.0437,50,0,0
10.0437,60,28,0
10.0437,70,49,0
10.0437,80,31,0
10.0437,90,37,0
10.0437,100,38,0
10.0437,110,22,0
10.0437,120,26,0
10.0437,130,28,0
10.0437,140,35,0
10.0437,150,40,0
10.0437,160,23,0
10.0437,170,29,0
10.0437,180,51,0
10.0437,190,31,0
10.0437,200,32,0
10.0437,210,38,0
10.0437,220,64,0
10.0437,230,31,0
10.0437,240,26,0
10.0437,250,38,0
10.0437,260,36,0
10.0437,270,57,1
10.0437,280,49,2
10.0437,290,25,3
10.0437,300,31,4
10.0437,310,28,2
10.0437,320,30,3
10.0437,330,21,1
10.0437,340,39,1
10.0437,350,63,6
10.0437,360,28,3
10.0437,370,47,1
10.0437,380,40,2
10.0437,390,31,4
10.0437,400,27,3
10.0437,410,34,6
10.0437,420,41,1
10.0437,430,34,0
10.0437,440,33,1
10.0437,450,20,6
10.0437,460,33,4
10.0437,470,40,4
10.0437,480,39,4
10.0437,490,43,6
10.0437,500,49,4
10.0437,510,27,3
10.0437,520,18,3
10.0437,530,38,8
10.0437,540,18,4
10.0437,550,16,4
10.0437,560,27,5
10.0437,570,14,15
10.0437,580,31,9
10.0437,590,15,1
10.0437,600,13,3
10.0437,610,14,0
10.0437,620,7,1
10.0437,630,29,3
10.0437,640,23,7
10.0437,650,24,2
10.0437,660,26,3
10.0437,670,23,5
10.0437,680,24,2
10.0437,690,15,8
10.0437,700,22,5
10.0437,710,14,6
10.0437,720,22,12
10.0437,730,13,4
10.0437,740,11,7
10.0437,750,27,10
10.0437,760,12,18
10.0437,770,12,4
10.0437,780,9,5
10.0437,790,12,8
10.0437,800,9,3
10.0437,810,7,4
10.0437,820,19,4
10.0437,830,10,1
10.0437,840,11,6
10.0437,850,9,3
10.0437,860,10,2
10.0437,870,9,11
10.0437,880,11,5
10.0437,890,7,3
10.0437,900,15,6
10.0437,910,11,5
10.0437,920,9,2
10.0437,930,17,10
10.0437,940,10,5
10.0437,950,5,15
10.0437,960,2,8
10.0437,970,4,4
10.0437,980,8,9
10.0437,990,8,9
10.7019,0,0,0
10.7019,10,0,0
10.7019,20,0,0
10.7019,30,0,0
10.7019,40,0,0
10.7019,50,0,0
10.7019,60,18,0
10.7019,70,45,0
10.7019,80,42,0
10.7019,90,27,0
10.7019,100,19,0
10.7019,110,19,0
10.7019,120,39,0
10.7019,130,44,0
10.7019,140,21,0
10.7019,150,35,0
10.7019,160,10,0
10.7019,170,31,0
10.7019,180,37,0
10.7019,190,33,0
10.7019,200,37,0
10.7019,210,50,0
10.7019,220,48,0
10.7019,230,24,0
10.7019,240,21,0
10.7019,250,32,0
10.7019,260,28,0
10.7019,270,58,0
10.7019,280,56,0
10.7019,290,36,4
10.7019,300,31,6
10.7019,310,40,0
10.7019,320,38,1
10.7019,330,29,0
10.7019,340,30,1
10.7019,350,55,3
10.7019,360,37,7
10.7019,370,31,1
10.7019,380,35,2
10.7019,390,18,2
10.7019,400,38,2
10.7019,410,31,1
10.7019,420,38,3
10.7019,430,25,2
10.7019,440,49,4
10.7019,450,23,3
10.7019,460,27,2
10.7019,470,36,2
10.7019,480,38,6
10.7019,490,47,2
10.7019,500,45,3
10.7019,510,27,3
10.7019,520,18,2
10.7019,530,30,9
10.7019,540,12,7
10.7019,550,21,4
10.7019,560,25,9
10.7019,570,30,15
10.7019,580,21,5
10.7019,590,9,8
10.7019,600,13,0
10.7019,610,18,2
10.7019,620,17,0
10.7019,630,34,13
10.7019,640,21,1
10.7019,650,23,6
10.7019,660,21,7
10.7019,670,18,4
10.7019,680,14,3
10.7019,690,21,1
10.7019,700,18,9
10.7019,710,20,5
10.7019,720,15,11
10.7019,730,13,14
10.7019,740,21,5
10.7019,750,35,12
10.7019,760,17,15
10.7019,770,13,4
10.7019,780,21,5
10.7019,790,14,6
10.7019,800,3,6
10.7019,810,12,10
10.7019,820,9,6
10.7019,830,10,3
10.7019,840,14,8
10.7019,850,4,8
10.7019,860,10,7
10.7019,870,9,6
10.7019,880,11,12
10.7019,890,11,6
10.7019,900,18,9
10.7019,910,12,4
10.7019,920,15,2
10.7019,930,12,5
10.7019,940,8,7
10.7019,950,9,7
10.7019,960,7,9
10.7019,970,5,4
10.7019,980,4,9
10.7019,990,11,12
11.4033,0,0,0
11.4033,10,0,0
11.4033,20,0,0
11.4033,30,0,0
11.4033,40,0,0
11.4033,50,0,0
11.4033,60,21,0
11.4033,70,54,0
11.4033,80,28,0
11.4033,90,37,0
11.4033,100,29,0
11.4033,110,19,0
11.4033,120,31,0
11.4033,130,34,0
11.4033,140,32,0
11.4033,150,38,0
11.4033,160,28,0
11.4033,170,18,0
11.4033,180,47,0
11.4033,190,39,0
11.4033,200,43,0
11.4033,210,51,0
11.4033,220,42,0
11.4033,230,31,0
11.4033,240,25,0
11.4033,250,43,0
