m_B,deltaE,nFlux_pi0,nFlux_eta
4.99629,560,31,3
4.99629,570,25,0
4.99629,580,34,3
4.99629,590,10,5
4.99629,600,21,1
4.99629,610,15,4
4.99629,620,16,12
4.99629,630,9,3
4.99629,640,22,5
4.99629,650,12,3
4.99629,660,20,6
4.99629,670,28,9
4.99629,680,21,4
4.99629,690,8,13
4.99629,700,9,9
4.99629,710,18,6
4.99629,720,13,4
4.99629,730,9,2
4.99629,740,20,8
4.99629,750,16,2
4.99629,760,6,10
4.99629,770,10,4
4.99629,780,17,4
4.99629,790,16,5
4.99629,800,10,13
4.99629,810,6,6
4.99629,820,18,10
4.99629,830,17,3
4.99629,840,8,3
4.99629,850,11,1
4.99629,860,14,9
4.99629,870,8,3
4.99629,880,16,4
4.99629,890,13,5
4.99629,900,12,1
4.99629,910,5,7
4.99629,920,6,5
4.99629,930,10,3
4.99629,940,5,6
4.99629,950,7,2
4.99629,960,7,4
4.99629,970,6,2
4.99629,980,6,2
4.99629,990,5,4
5.32373,0,0,0
5.32373,10,0,0
5.32373,20,0,0
5.32373,30,0,0
5.32373,40,0,0
5.32373,50,0,0
5.32373,60,0,0
5.32373,70,50,0
5.32373,80,30,0
5.32373,90,48,0
5.32373,100,27,0
5.32373,110,27,0
5.32373,120,25,0
5.32373,130,32,0
5.32373,140,33,0
5.32373,150,36,0
5.32373,160,41,0
5.32373,170,18,0
5.32373,180,31,0
5.32373,190,22,0
5.32373,200,35,0
5.32373,210,43,0
5.32373,220,42,0
5.32373,230,26,0
5.32373,240,22,0
5.32373,250,27,0
5.32373,260,35,0
5.32373,270,22,0
5.32373,280,44,3
5.32373,290,29,1
5.32373,300,40,0
5.32373,310,50,1
5.32373,320,37,2
5.32373,330,45,0
5.32373,340,27,1
5.32373,350,20,4
5.32373,360,47,3
5.32373,370,34,1
5.32373,380,48,3
5.32373,390,30,1
5.32373,400,32,3
5.32373,410,26,1
5.32373,420,21,10
5.32373,430,29,4
5.32373,440,13,1
5.32373,450,28,1
5.32373,460,26,7
5.32373,470,32,2
5.32373,480,33,1
5.32373,490,21,3
5.32373,500,22,9
5.32373,510,26,2
5.32373,520,29,3
5.32373,530,18,3
5.32373,540,9,8
5.32373,550,16,5
5.32373,560,33,6
5.32373,570,27,5
5.32373,580,20,5
5.32373,590,8,4
5.32373,600,25,2
5.32373,610,18,2
5.32373,620,16,7
5.32373,630,15,2
5.32373,640,15,3
5.32373,650,15,3
5.32373,660,14,7
5.32373,670,20,15
5.32373,680,18,7
5.32373,690,14,8
5.32373,700,21,6
5.32373,710,14,9
5.32373,720,14,6
5.32373,730,6,2
5.32373,740,23,6
5.32373,750,16,1
5.32373,760,11,9
5.32373,770,18,7
5.32373,780,11,3
5.32373,790,20,1
5.32373,800,8,6
5.32373,810,9,10
5.32373,820,12,3
5.32373,830,10,2
5.32373,840,2,5
5.32373,850,9,3
5.32373,860,13,6
5.32373,870,13,0
5.32373,880,10,7
5.32373,890,4,5
5.32373,900,7,2
5.32373,910,8,5
5.32373,920,9,3
5.32373,930,8,5
5.32373,940,6,9
5.32373,950,6,0
5.32373,960,2,2
5.32373,970,3,1
5.32373,980,3,3
5.32373,990,4,6
5.67262,0,0,0
5.67262,10,0,0
5.67262,20,0,0
5.67262,30,0,0
5.67262,40,0,0
5.67262,50,0,0
5.67262,60,0,0
5.67262,70,44,0
5.67262,80,26,0
5.67262,90,39,0
5.67262,100,27,0
5.67262,110,38,0
5.67262,120,28,0
5.67262,130,35,0
5.67262,140,21,0
5.67262,150,32,0
5.67262,160,38,0
5.67262,170,25,0
5.67262,180,50,0
5.67262,190,32,0
5.67262,200,18,0
5.67262,210,25,0
5.67262,220,50,0
5.67262,230,34,0
5.67262,240,30,0
5.67262,250,19,0
5.67262,260,29,0
5.67262,270,27,0
5.67262,280,32,3
5.67262,290,38,0
5.67262,300,61,1
5.67262,310,45,2
5.67262,320,20,1
5.67262,330,37,2
5.67262,340,24,1
5.67262,350,21,1
5.67262,360,46,2
5.67262,370,35,2
5.67262,380,26,5
5.67262,390,35,1
5.67262,400,40,6
5.67262,410,23,3
5.67262,420,28,0
5.67262,430,32,2
5.67262,440,20,2
5.67262,450,33,2
5.67262,460,34,1
5.67262,470,28,2
5.67262,480,31,2
5.67262,490,23,3
5.67262,500,17,6
5.67262,510,28,0
5.67262,520,25,1
5.67262,530,24,6
5.67262,540,13,3
5.67262,550,28,6
5.67262,560,31,3
5.67262,570,20,1
5.67262,580,18,6
5.67262,590,8,8
5.67262,600,7,3
5.67262,610,26,6
5.67262,620,22,11
5.67262,630,17,2
5.67262,640,11,5
5.67262,650,25,4
5.67262,660,30,11
5.67262,670,14,9
5.67262,680,17,3
5.67262,690,14,8
5.67262,700,23,10
5.67262,710,9,8
5.67262,720,13,6
5.67262,730,12,2
5.67262,740,28,4
5.67262,750,10,0
5.67262,760,8,13
5.67262,770,10,2
5.67262,780,9,10
5.67262,790,17,3
5.67262,800,7,7
5.67262,810,15,6
5.67262,820,11,10
5.67262,830,8,2
5.67262,840,7,7
5.67262,850,16,2
5.67262,860,12,11
5.67262,870,8,3
5.67262,880,21,5
5.67262,890,10,5
5.67262,900,10,2
5.67262,910,7,6
5.67262,920,5,6
5.67262,930,7,7
5.67262,940,3,7
5.67262,950,9,4
5.67262,960,6,2
5.67262,970,4,2
5.67262,980,3,4
5.67262,990,2,4
6.04438,0,0,0
6.04438,10,0,0
6.04438,20,0,0
6.04438,30,0,0
6.04438,40,0,0
6.04438,50,0,0
6.04438,60,0,0
6.04438,70,60,0
6.04438,80,26,0
6.04438,90,38,0
6.04438,100,17,0
6.04438,110,29,0
6.04438,120,30,0
6.04438,130,32,0
6.04438,140,23,0
6.04438,150,41,0
6.04438,160,38,0
6.04438,170,28,0
6.04438,180,33,0
6.04438,190,26,0
6.04438,200,25,0
6.04438,210,41,0
6.04438,220,50,0
6.04438,230,23,0
6.04438,240,29,0
6.04438,250,31,0
6.04438,260,22,0
6.04438,270,22,0
6.04438,280,40,0
6.04438,290,32,1
6.04438,300,49,2
6.04438,310,33,3
6.04438,320,24,1
6.04438,330,37,2
6.04438,340,46,3
6.04438,350,18,5
6.04438,360,43,4
6.04438,370,38,1
6.04438,380,33,3
6.04438,390,50,0
6.04438,400,34,3
6.04438,410,24,1
6.04438,420,37,3
6.04438,430,29,3
6.04438,440,14,8
6.04438,450,34,1
6.04438,460,36,6
6.04438,470,36,2
6.04438,480,36,3
6.04438,490,21,6
6.04438,500,19,3
6.04438,510,17,6
6.04438,520,25,3
6.04438,530,19,10
6.04438,540,16,3
6.04438,550,34,5
6.04438,560,30,2
6.04438,570,28,4
6.04438,580,34,6
6.04438,590,14,2
6.04438,600,17,3
6.04438,610,22,8
6.04438,620,7,8
6.04438,630,17,1
6.04438,640,14,8
6.04438,650,24,2
6.04438,660,31,6
6.04438,670,20,14
6.04438,680,17,5
6.04438,690,13,5
6.04438,700,15,12
6.04438,710,17,5
6.04438,720,10,5
6.04438,730,8,1
6.04438,740,38,11
6.04438,750,9,5
6.04438,760,11,8
6.04438,770,14,5
6.04438,780,14,3
6.04438,790,17,5
6.04438,800,5,5
6.04438,810,13,10
6.04438,820,10,8
6.04438,830,12,4
6.04438,840,9,5
6.04438,850,12,0
6.04438,860,14,8
6.04438,870,9,2
6.04438,880,24,8
6.04438,890,7,1
6.04438,900,5,7
6.04438,910,8,8
6.04438,920,7,3
6.04438,930,6,4
6.04438,940,5,4
6.04438,950,4,4
6.04438,960,6,4
6.04438,970,4,2
6.04438,980,5,4
6.04438,990,9,4
6.4405,0,0,0
6.4405,10,0,0
6.4405,20,0,0
6.4405,30,0,0
6.4405,40,0,0
6.4405,50,0,0
6.4405,60,0,0
6.4405,70,32,0
6.4405,80,31,0
6.4405,90,37,0
6.4405,100,21,0
6.4405,110,26,0
6.4405,120,19,0
6.4405,130,38,0
6.4405,140,33,0
6.4405,150,31,0
6.4405,160,42,0
6.4405,170,28,0
6.4405,180,40,0
6.4405,190,39,0
6.4405,200,35,0
6.4405,210,42,0
6.4405,220,47,0
6.4405,230,23,0
6.4405,240,33,0
6.4405,250,23,0
6.4405,260,36,0
6.4405,270,43,0
6.4405,280,41,1
6.4405,290,32,1
6.4405,300,48,0
6.4405,310,48,4
6.4405,320,30,1
6.4405,330,31,5
6.4405,340,38,2
6.4405,350,29,5
6.4405,360,40,5
6.4405,370,33,0
6.4405,380,32,4
6.4405,390,40,1
6.4405,400,51,6
6.4405,410,32,1
6.4405,420,31,4
6.4405,430,31,4
6.4405,440,16,8
6.4405,450,34,4
6.4405,460,25,3
6.4405,470,33,3
6.4405,480,39,2
6.4405,490,19,5
6.4405,500,16,2
6.4405,510,10,8
6.4405,520,18,2
6.4405,530,17,6
6.4405,540,20,2
6.4405,550,29,8
6.4405,560,27,10
6.4405,570,23,8
6.4405,580,22,4
6.4405,590,10,4
6.4405,600,21,0
6.4405,610,13,5
6.4405,620,17,8
6.4405,630,30,1
6.4405,640,12,3
6.4405,650,21,1
6.4405,660,31,10
6.4405,670,22,7
6.4405,680,13,7
6.4405,690,8,5
6.4405,700,12,11
6.4405,710,17,10
6.4405,720,15,9
6.4405,730,12,0
6.4405,740,33,10
6.4405,750,13,3
6.4405,760,9,10
6.4405,770,16,2
6.4405,780,8,5
6.4405,790,19,3
6.4405,800,17,4
6.4405,810,7,12
6.4405,820,6,2
6.4405,830,16,7
6.4405,840,27,2
6.4405,850,8,1
6.4405,860,11,4
6.4405,870,18,2
6.4405,880,17,3
6.4405,890,10,7
6.4405,900,15,4
6.4405,910,6,2
6.4405,920,10,4
6.4405,930,5,7
6.4405,940,7,7
6.4405,950,8,3
6.4405,960,4,0
6.4405,970,4,4
6.4405,980,3,3
6.4405,990,4,2
6.86258,0,0,0
6.86258,10,0,0
6.86258,20,0,0
6.86258,30,0,0
6.86258,40,0,0
6.86258,50,0,0
6.86258,60,0,0
6.86258,70,47,0
6.86258,80,36,0
6.86258,90,46,0
6.86258,100,25,0
6.86258,110,43,0
6.86258,120,32,0
6.86258,130,43,0
6.86258,140,30,0
6.86258,150,36,0
6.86258,160,34,0
6.86258,170,30,0
6.86258,180,39,0
6.86258,190,37,0
6.86258,200,34,0
6.86258,210,38,0
6.86258,220,47,0
6.86258,230,34,0
6.86258,240,28,0
6.86258,250,26,0
6.86258,260,32,0
6.86258,270,22,2
6.86258,280,32,0
6.86258,290,34,2
6.86258,300,43,0
6.86258,310,44,5
6.86258,320,27,4
6.86258,330,38,3
6.86258,340,38,2
6.86258,350,20,4
6.86258,360,42,5
6.86258,370,51,4
6.86258,380,28,2
6.86258,390,40,1
6.86258,400,31,5
6.86258,410,20,0
6.86258,420,16,2
6.86258,430,19,4
6.86258,440,16,4
6.86258,450,36,5
6.86258,460,26,8
6.86258,470,41,2
6.86258,480,36,2
6.86258,490,19,5
6.86258,500,20,4
6.86258,510,19,5
6.86258,520,16,4
6.86258,530,13,6
6.86258,540,16,2
6.86258,550,21,3
6.86258,560,31,3
6.86258,570,34,5
6.86258,580,23,1
6.86258,590,19,4
6.86258,600,26,0
6.86258,610,24,7
6.86258,620,18,11
6.86258,630,18,1
6.86258,640,21,7
6.86258,650,14,2
6.86258,660,23,7
6.86258,670,15,18
6.86258,680,13,3
6.86258,690,17,6
6.86258,700,13,9
6.86258,710,13,8
6.86258,720,14,8
6.86258,730,17,4
6.86258,740,32,4
6.86258,750,8,4
6.86258,760,12,11
6.86258,770,11,6
6.86258,780,11,5
6.86258,790,9,5
6.86258,800,13,5
6.86258,810,13,18
6.86258,820,8,2
6.86258,830,8,3
6.86258,840,11,4
6.86258,850,14,0
6.86258,860,10,6
6.86258,870,11,0
6.86258,880,19,3
6.86258,890,11,4
6.86258,900,6,3
6.86258,910,7,5
6.86258,920,12,3
6.86258,930,10,1
6.86258,940,6,9
6.86258,950,3,3
6.86258,960,5,3
6.86258,970,1,3
6.86258,980,7,3
6.86258,990,3,7
7.31232,0,0,0
7.31232,10,0,0
7.31232,20,0,0
7.31232,30,0,0
7.31232,40,0,0
7.31232,50,0,0
7.31232,60,0,0
7.31232,70,59,0
7.31232,80,39,0
7.31232,90,35,0
7.31232,100,20,0
7.31232,110,29,0
7.31232,120,37,0
7.31232,130,28,0
7.31232,140,25,0
7.31232,150,39,0
7.31232,160,44,0
7.31232,170,25,0
7.31232,180,42,0
7.31232,190,36,0
7.31232,200,31,0
7.31232,210,44,0
7.31232,220,55,0
7.31232,230,18,0
7.31232,240,27,0
7.31232,250,20,0
7.31232,260,30,0
7.31232,270,25,0
7.31232,280,46,0
7.31232,290,30,2
7.31232,300,45,0
7.31232,310,40,0
7.31232,320,20,2
7.31232,330,44,0
7.31232,340,33,1
7.31232,350,16,3
7.31232,360,40,1
7.31232,370,50,1
7.31232,380,36,4
7.31232,390,31,2
7.31232,400,39,4
7.31232,410,35,10
7.31232,420,27,2
7.31232,430,19,4
7.31232,440,24,7
7.31232,450,32,2
7.31232,460,42,2
7.31232,470,23,3
7.31232,480,31,2
7.31232,490,23,6
7.31232,500,16,3
7.31232,510,24,2
7.31232,520,20,4
7.31232,530,21,6
7.31232,540,17,5
7.31232,550,33,3
7.31232,560,30,3
7.31232,570,25,4
7.31232,580,28,3
7.31232,590,12,4
7.31232,600,21,1
7.31232,610,17,4
7.31232,620,21,9
7.31232,630,20,1
7.31232,640,8,6
7.31232,650,31,3
7.31232,660,25,6
7.31232,670,17,9
7.31232,680,8,7
7.31232,690,15,9
7.31232,700,9,12
7.31232,710,14,9
7.31232,720,19,2
7.31232,730,14,3
7.31232,740,33,12
7.31232,750,4,8
7.31232,760,5,11
7.31232,770,11,3
7.31232,780,17,2
7.31232,790,17,2
7.31232,800,5,5
7.31232,810,11,6
7.31232,820,10,6
7.31232,830,13,2
7.31232,840,9,4
7.31232,850,11,5
7.31232,860,15,7
7.31232,870,7,1
7.31232,880,22,9
7.31232,890,4,4
7.31232,900,9,6
7.31232,910,6,5
7.31232,920,7,2
7.31232,930,7,5
7.31232,940,7,7
7.31232,950,5,0
7.31232,960,9,5
7.31232,970,5,2
7.31232,980,6,2
7.31232,990,4,4
7.79154,0,0,0
7.79154,10,0,0
7.79154,20,0,0
7.79154,30,0,0
7.79154,40,0,0
7.79154,50,0,0
7.79154,60,6,0
7.79154,70,38,0
7.79154,80,32,0
7.79154,90,37,0
7.79154,100,22,0
7.79154,110,38,0
7.79154,120,21,0
7.79154,130,29,0
7.79154,140,35,0
7.79154,150,36,0
7.79154,160,47,0
7.79154,170,34,0
7.79154,180,44,0
7.79154,190,27,0
7.79154,200,25,0
7.79154,210,40,0
7.79154,220,46,0
7.79154,230,31,0
7.79154,240,23,0
7.79154,250,22,0
7.79154,260,28,0
7.79154,270,24,0
7.79154,280,42,1
7.79154,290,33,1
7.79154,300,51,0
7.79154,310,39,7
7.79154,320,41,4
7.79154,330,32,2
7.79154,340,35,1
7.79154,350,28,3
7.79154,360,48,10
7.79154,370,44,1
7.79154,380,37,2
7.79154,390,45,3
7.79154,400,41,1
7.79154,410,34,0
7.79154,420,23,1
7.79154,430,23,2
7.79154,440,18,2
7.79154,450,45,4
7.79154,460,29,2
7.79154,470,30,2
7.79154,480,29,6
7.79154,490,16,4
7.79154,500,14,0
7.79154,510,19,5
7.79154,520,19,5
7.79154,530,21,5
7.79154,540,13,5
7.79154,550,34,8
7.79154,560,31,5
7.79154,570,27,4
7.79154,580,15,4
7.79154,590,14,6
7.79154,600,18,2
7.79154,610,11,10
7.79154,620,11,11
7.79154,630,16,1
7.79154,640,10,5
7.79154,650,24,3
7.79154,660,18,9
7.79154,670,22,7
7.79154,680,12,3
7.79154,690,14,10
7.79154,700,15,10
7.79154,710,19,10
7.79154,720,21,4
7.79154,730,16,4
7.79154,740,36,4
7.79154,750,9,2
7.79154,760,10,14
7.79154,770,11,1
7.79154,780,6,3
7.79154,790,13,3
7.79154,800,8,8
7.79154,810,12,5
7.79154,820,12,4
7.79154,830,10,7
7.79154,840,8,1
7.79154,850,14,2
7.79154,860,11,12
7.79154,870,14,2
7.79154,880,16,1
7.79154,890,10,3
7.79154,900,10,7
7.79154,910,5,5
7.79154,920,12,3
7.79154,930,2,2
7.79154,940,4,5
7.79154,950,5,5
7.79154,960,4,3
7.79154,970,7,3
7.79154,980,4,4
7.79154,990,5,3
8.30216,0,0,0
8.30216,10,0,0
8.30216,20,0,0
8.30216,30,0,0
8.30216,40,0,0
8.30216,50,0,0
8.30216,60,11,0
8.30216,70,45,0
8.30216,80,26,0
8.30216,90,45,0
8.30216,100,33,0
8.30216,110,29,0
8.30216,120,25,0
8.30216,130,39,0
8.30216,140,32,0
8.30216,150,42,0
8.30216,160,30,0
8.30216,170,24,0
8.30216,180,36,0
8.30216,190,36,0
8.30216,200,33,0
8.30216,210,37,0
8.30216,220,48,0
8.30216,230,22,0
8.30216,240,33,0
8.30216,250,24,0
8.30216,260,23,0
8.30216,270,29,2
8.30216,280,30,0
8.30216,290,44,0
8.30216,300,50,1
8.30216,310,50,0
8.30216,320,19,1
8.30216,330,43,5
8.30216,340,33,1
8.30216,350,22,4
8.30216,360,53,5
8.30216,370,43,0
8.30216,380,33,2
8.30216,390,35,2
8.30216,400,45,1
8.30216,410,30,5
8.30216,420,27,4
8.30216,430,28,4
8.30216,440,17,2
8.30216,450,32,2
8.30216,460,30,1
8.30216,470,24,9
8.30216,480,29,2
8.30216,490,20,6
8.30216,500,27,1
8.30216,510,17,3
8.30216,520,15,2
8.30216,530,24,7
8.30216,540,15,2
8.30216,550,31,5
8.30216,560,30,1
8.30216,570,35,5
8.30216,580,28,5
8.30216,590,16,1
8.30216,600,19,1
8.30216,610,19,3
8.30216,620,14,10
8.30216,630,16,4
8.30216,640,22,9
8.30216,650,19,3
8.30216,660,20,13
8.30216,670,16,14
8.30216,680,14,5
8.30216,690,16,10
8.30216,700,16,9
8.30216,710,15,9
8.30216,720,17,4
8.30216,730,19,1
8.30216,740,19,7
8.30216,750,7,4
8.30216,760,13,8
8.30216,770,6,6
8.30216,780,10,2
8.30216,790,16,3
8.30216,800,11,5
8.30216,810,13,7
8.30216,820,9,9
8.30216,830,9,4
8.30216,840,10,0
8.30216,850,9,0
8.30216,860,4,6
8.30216,870,12,1
8.30216,880,12,8
8.30216,890,7,8
8.30216,900,7,8
8.30216,910,5,2
8.30216,920,3,7
8.30216,930,6,3
8.30216,940,5,12
8.30216,950,9,2
8.30216,960,6,4
8.30216,970,5,2
8.30216,980,3,3
8.30216,990,4,5
8.84624,0,0,0
8.84624,10,0,0
8.84624,20,0,0
8.84624,30,0,0
8.84624,40,0,0
8.84624,50,1,0
8.84624,60,13,0
8.84624,70,39,0
8.84624,80,35,0
8.84624,90,36,0
8.84624,100,24,0
8.84624,110,30,0
8.84624,120,29,0
8.84624,130,27,0
8.84624,140,31,0
8.84624,150,44,0
8.84624,160,31,0
8.84624,170,39,0
8.84624,180,40,0
8.84624,190,28,0
8.84624,200,30,0
8.84624,210,57,0
8.84624,220,48,0
8.84624,230,26,0
8.84624,240,39,0
8.84624,250,38,0
8.84624,260,14,0
8.84624,270,28,4
8.84624,280,35,0
8.84624,290,46,1
8.84624,300,40,0
8.84624,310,36,1
8.84624,320,19,2
8.84624,330,37,2
8.84624,340,13,3
8.84624,350,26,5
8.84624,360,43,8
8.84624,370,43,2
8.84624,380,47,2
8.84624,390,28,1
8.84624,400,46,1
8.84624,410,28,6
8.84624,420,20,0
8.84624,430,23,8
8.84624,440,21,3
8.84624,450,25,3
8.84624,460,34,4
8.84624,470,30,1
8.84624,480,28,0
8.84624,490,21,9
8.84624,500,17,3
8.84624,510,25,5
8.84624,520,10,3
8.84624,530,28,14
8.84624,540,18,4
8.84624,550,34,6
8.84624,560,29,3
8.84624,570,26,5
8.84624,580,20,5
8.84624,590,14,5
8.84624,600,15,6
8.84624,610,22,8
8.84624,620,13,7
8.84624,630,15,4
8.84624,640,9,7
8.84624,650,16,1
8.84624,660,28,9
8.84624,670,20,9
8.84624,680,16,4
8.84624,690,12,6
8.84624,700,23,11
8.84624,710,16,6
8.84624,720,10,4
8.84624,730,26,5
8.84624,740,21,6
8.84624,750,7,7
8.84624,760,9,9
8.84624,770,16,4
8.84624,780,17,2
8.84624,790,16,5
8.84624,800,7,3
8.84624,810,17,7
8.84624,820,13,3
8.84624,830,10,1
8.84624,840,8,2
8.84624,850,10,1
8.84624,860,9,6
8.84624,870,13,2
8.84624,880,8,6
8.84624,890,6,3
8.84624,900,8,7
8.84624,910,11,9
8.84624,920,7,4
8.84624,930,8,5
8.84624,940,4,12
8.84624,950,7,3
8.84624,960,6,3
8.84624,970,3,5
8.84624,980,7,5
8.84624,990,6,1
9.42598,0,0,0
9.42598,10,0,0
9.42598,20,0,0
9.42598,30,0,0
9.42598,40,0,0
9.42598,50,0,0
9.42598,60,15,0
9.42598,70,34,0
9.42598,80,51,0
9.42598,90,40,0
9.42598,100,31,0
9.42598,110,28,0
9.42598,120,21,0
9.42598,130,34,0
9.42598,140,36,0
9.42598,150,21,0
9.42598,160,41,0
9.42598,170,32,0
9.42598,180,37,0
9.42598,190,33,0
9.42598,200,32,0
9.42598,210,45,0
9.42598,220,32,0
9.42598,230,25,0
9.42598,240,21,0
9.42598,250,25,0
9.42598,260,19,0
9.42598,270,34,4
9.42598,280,33,0
9.42598,290,38,1
9.42598,300,52,2
9.42598,310,35,4
9.42598,320,27,1
9.42598,330,46,6
9.42598,340,28,3
9.42598,350,31,1
9.42598,360,31,8
9.42598,370,38,0
9.42598,380,46,2
9.42598,390,28,7
9.42598,400,36,3
9.42598,410,24,4
9.42598,420,34,4
9.42598,430,14,7
9.42598,440,24,5
9.42598,450,48,2
9.42598,460,27,1
9.42598,470,28,5
9.42598,480,35,3
9.42598,490,14,8
9.42598,500,26,1
9.42598,510,21,3
9.42598,520,22,2
9.42598,530,19,9
9.42598,540,19,5
9.42598,550,24,5
9.42598,560,33,1
9.42598,570,25,9
9.42598,580,17,2
9.42598,590,22,4
9.42598,600,19,5
9.42598,610,18,7
9.42598,620,18,8
9.42598,630,14,4
9.42598,640,18,7
9.42598,650,23,2
9.42598,660,19,10
9.42598,670,17,9
9.42598,680,12,2
9.42598,690,13,7
9.42598,700,12,12
9.42598,710,17,6
9.42598,720,14,5
9.42598,730,16,1
9.42598,740,23,11
9.42598,750,10,9
9.42598,760,10,8
9.42598,770,11,6
9.42598,780,18,1
9.42598,790,15,2
9.42598,800,8,2
9.42598,810,10,11
9.42598,820,8,4
9.42598,830,6,6
9.42598,840,6,1
9.42598,850,11,5
9.42598,860,5,2
9.42598,870,13,7
9.42598,880,20,4
9.42598,890,10,3
9.42598,900,5,12
9.42598,910,4,1
9.42598,920,9,2
9.42598,930,2,10
9.42598,940,13,7
9.42598,950,1,1
9.42598,960,4,6
9.42598,970,6,5
9.42598,980,2,3
9.42598,990,5,6
10.0437,0,0,0
10.0437,10,0,0
10.0437,20,0,0
10.0437,30,0,0
10.0437,40,0,0
10.0437,50,0,0
10.0437,60,29,0
10.0437,70,37,0
10.0437,80,38,0
10.0437,90,43,0
10.0437,100,18,0
10.0437,110,29,0
10.0437,120,24,0
10.0437,130,31,0
10.0437,140,36,0
10.0437,150,35,0
10.0437,160,43,0
10.0437,170,36,0
10.0437,180,24,0
10.0437,190,38,0
10.0437,200,44,0
10.0437,210,60,0
10.0437,220,42,0
10.0437,230,19,0
10.0437,240,30,0
10.0437,250,31,0
10.0437,260,32,0
10.0437,270,24,1
10.0437,280,49,1
10.0437,290,31,3
10.0437,300,60,0
10.0437,310,36,6
10.0437,320,28,4
10.0437,330,49,3
10.0437,340,22,2
10.0437,350,51,9
10.0437,360,36,4
10.0437,370,42,0
10.0437,380,40,2
10.0437,390,34,7
10.0437,400,34,1
10.0437,410,18,0
10.0437,420,29,2
10.0437,430,25,6
10.0437,440,29,0
10.0437,450,37,3
10.0437,460,30,5
10.0437,470,41,4
10.0437,480,29,2
10.0437,490,14,7
10.0437,500,16,2
10.0437,510,21,5
10.0437,520,16,3
10.0437,530,13,8
10.0437,540,18,5
10.0437,550,21,4
10.0437,560,26,6
10.0437,570,23,8
10.0437,580,19,3
10.0437,590,19,3
10.0437,600,14,5
10.0437,610,32,8
10.0437,620,17,5
10.0437,630,10,3
10.0437,640,10,8
10.0437,650,21,5
10.0437,660,17,8
10.0437,670,15,12
10.0437,680,11,7
10.0437,690,6,9
10.0437,700,12,12
10.0437,710,15,7
10.0437,720,14,5
10.0437,730,15,3
10.0437,740,24,4
10.0437,750,17,7
10.0437,760,9,13
10.0437,770,13,11
10.0437,780,15,0
10.0437,790,6,7
10.0437,800,11,0
10.0437,810,14,14
10.0437,820,12,0
10.0437,830,5,5
10.0437,840,11,3
10.0437,850,13,5
10.0437,860,9,5
10.0437,870,15,3
10.0437,880,10,1
10.0437,890,9,1
10.0437,900,3,8
10.0437,910,5,5
10.0437,920,10,2
10.0437,930,5,4
10.0437,940,4,5
10.0437,950,5,2
10.0437,960,5,6
10.0437,970,4,1
10.0437,980,4,1
10.0437,990,7,2
10.7019,0,0,0
10.7019,10,0,0
10.7019,20,0,0
10.7019,30,0,0
10.7019,40,0,0
10.7019,50,0,0
10.7019,60,16,0
10.7019,70,45,0
10.7019,80,37,0
10.7019,90,34,0
10.7019,100,20,0
10.7019,110,33,0
10.7019,120,25,0
10.7019,130,35,0
10.7019,140,31,0
10.7019,150,34,0
10.7019,160,41,0
10.7019,170,68,0
10.7019,180,23,0
10.7019,190,35,0
10.7019,200,33,0
10.7019,210,47,0
10.7019,220,43,0
10.7019,230,23,0
10.7019,240,29,0
10.7019,250,32,0
10.7019,260,30,0
10.7019,270,43,0
10.7019,280,30,1
10.7019,290,30,3
10.7019,300,35,2
10.7019,310,37,4
10.7019,320,20,3
10.7019,330,38,1
10.7019,340,24,2
10.7019,350,39,4
10.7019,360,38,3
10.7019,370,56,2
10.7019,380,40,1
10.7019,390,33,6
10.7019,400,30,1
10.7019,410,28,7
10.7019,420,25,5
10.7019,430,14,8
10.7019,440,26,3
10.7019,450,31,5
10.7019,460,38,2
10.7019,470,26,3
10.7019,480,25,0
10.7019,490,14,3
10.7019,500,21,6
10.7019,510,14,5
10.7019,520,15,3
10.7019,530,7,9
10.7019,540,17,9
10.7019,550,25,7
10.7019,560,20,2
10.7019,570,23,6
10.7019,580,8,5
10.7019,590,28,3
10.7019,600,23,3
10.7019,610,16,6
10.7019,620,17,3
10.7019,630,10,3
10.7019,640,17,5
10.7019,650,11,8
10.7019,660,29,9
10.7019,670,19,7
10.7019,680,8,4
10.7019,690,15,5
10.7019,700,13,12
10.7019,710,13,7
10.7019,720,14,3
10.7019,730,13,1
10.7019,740,13,6
10.7019,750,10,9
10.7019,760,13,5
10.7019,770,6,7
10.7019,780,15,1
10.7019,790,20,7
10.7019,800,10,3
10.7019,810,6,16
10.7019,820,15,3
10.7019,830,4,3
10.7019,840,12,1
10.7019,850,11,2
10.7019,860,19,3
10.7019,870,13,6
10.7019,880,8,4
10.7019,890,12,3
10.7019,900,8,8
10.7019,910,10,1
10.7019,920,7,4
10.7019,930,4,4
10.7019,940,7,8
10.7019,950,7,3
10.7019,960,7,3
10.7019,970,4,7
10.7019,980,6,3
10.7019,990,7,6
11.4033,0,0,0
11.4033,10,0,0
11.4033,20,0,0
11.4033,30,0,0
11.4033,40,0,0
11.4033,50,0,0
11.4033,60,26,0
11.4033,70,37,0
11.4033,80,37,0
11.4033,90,47,0
11.4033,100,26,0
11.4033,110,30,0
11.4033,120,33,0
11.4033,130,42,0
11.4033,140,32,0
11.4033,150,41,0
11.4033,160,45,0
11.4033,170,37,0
11.4033,180,16,0
11.4033,190,29,0
11.4033,200,37,0
11.4033,210,48,0
11.4033,220,31,0
11.4033,230,23,0
11.4033,240,38,0
11.4033,250,29,0
